,counts,index_zmu,POP_TOT_ZMU,zmu,hr,nome_comun,quartiere,tripdistance_m,triptime_m,breaktime_m
1904,3.56,869,1967.0,1000549,11.0,Roma,Ponte Mammolo,3885,10,120
1905,1.07,919,2798.0,1000560,12.0,Roma,Ponte Mammolo,1466,6,22
1906,3.26,97,1534.0,1000189,6.0,Roma,Sallustiano,11780,50,2038
1907,0.56,592,5377.0,1000632,16.0,Roma,Tuscolano,4133,27,237
1908,150.0,915,20.0,1000562,16.0,Roma,Settecamini,4566,15,206
1909,1.97,251,5080.0,1000428,16.0,Roma,Marcigliana,10480,15,144
1910,1.89,1261,3174.0,1001514,17.0,Roma,Portuense,9016,12,974
1911,13.22,1127,227.0,1001517,6.0,Roma,La Pisana,4233,11,257
1912,2.85,214,3513.0,1001615,17.0,Roma,Gianicolense,7680,23,1061
1913,0.47,1089,2107.0,1001617,22.0,Roma,Gianicolense,4800,11,275
1914,29.57,1080,372.0,1001025,12.0,Roma,Aeroporto di Ciampino,9554,16,3263
1915,18.82,1080,372.0,1001025,13.0,Roma,Aeroporto di Ciampino,4657,10,441
1916,1.34,62,21594.0,1058057,15.0,MARINO,,3924,10,126
1917,39.6,1084,101.0,1001030,16.0,Roma,Capannelle,5600,15,111
1918,2.42,45,18187.0,1058009,7.0,Ariccia,,7406,11,1514
1919,10.93,650,732.0,1058083,14.0,Riofreddo,,60600,57,5904
1920,2.6,1172,769.0,1001132,14.0,Roma,Ostiense,9900,28,538
1921,250.0,915,20.0,1000562,6.0,Roma,Settecamini,15580,24,566
1922,2.15,553,40898.0,1058065,11.0,Monterotondo,,4971,9,133
1923,40.49,1129,247.0,1001524,15.0,Roma,Ponte Galeria,3410,6,335
1924,0.78,324,3836.0,1001825,4.0,Roma,Aurelio,13466,31,2745
1925,1.97,169,7609.0,1001537,16.0,Roma,Ponte Galeria,15866,18,251
1926,3.16,1198,6638.0,1001217,17.0,Roma,Fonte Ostiense,4333,11,220
1927,0.39,169,7609.0,1001537,20.0,Roma,Ponte Galeria,14266,15,292
1928,3.11,205,2576.0,1001628,17.0,Roma,Gianicolense,6675,10,461
1929,1.58,1261,3174.0,1001514,16.0,Roma,Portuense,18460,24,201
1930,2.51,57,51690.0,1058032,10.0,Civitavecchia,,5795,8,374
1931,1.82,57,51690.0,1058032,17.0,Civitavecchia,,7684,10,518
1932,1.86,57,51690.0,1058032,13.0,Civitavecchia,,12047,13,522
1933,3.15,57,51690.0,1058032,16.0,Civitavecchia,,8649,11,324
1934,0.85,1193,4730.0,1001215,18.0,Roma,Tor de' Cenci,12700,20,331
1935,8.9,1182,3821.0,1001204,5.0,Roma,Europa,10417,25,711
1936,1.9,1193,4730.0,1001215,17.0,Roma,Tor de' Cenci,9122,20,351
1937,37.63,1080,372.0,1001025,5.0,Roma,Aeroporto di Ciampino,11250,24,630
1938,1.49,540,1345.0,1000631,9.0,Roma,Tuscolano,7500,16,24
1939,6.86,1232,2185.0,1001243,9.0,Roma,Torrino,5333,9,132
1940,4.0,1239,3254.0,1001254,10.0,Roma,Torrino,2315,4,106
1941,1.62,750,1849.0,1000246,14.0,Roma,Salario,6500,17,102
1942,2.15,291,2330.0,1001701,16.0,Roma,Borgo,2300,13,58
1943,1.08,750,1849.0,1000246,18.0,Roma,Salario,3450,15,43
1944,9.97,461,301.0,1002049,5.0,Roma,Tor di Quinto,9866,32,487
1945,1.42,388,1412.0,1000230,6.0,Roma,Salario,4900,22,374
1946,69.15,757,188.0,1000219,8.0,Roma,Parioli,2184,5,14
1947,19.93,461,301.0,1002049,8.0,Roma,Tor di Quinto,22800,27,749
1948,20.05,1130,399.0,1000439,15.0,Roma,Monte Sacro Alto,5787,16,339
1949,7.92,465,505.0,1000186,15.0,Roma,Castro Pretorio,11525,42,10
1950,13.7,99,146.0,1000171,15.0,Roma,Monti,4350,17,19
1951,0.49,262,2061.0,1000437,18.0,Roma,Monte Sacro Alto,8700,26,143
1952,2.01,1043,1492.0,1000463,18.0,Roma,Monte Sacro Alto,866,3,509
1953,193.55,675,31.0,1000240,16.0,Roma,Parioli,4416,14,444
1954,0.67,1043,1492.0,1000463,19.0,Roma,Monte Sacro Alto,9200,26,185
1955,4.25,606,8704.0,1058123,13.0,Ciampino,,7872,15,588
1956,0.68,626,4396.0,1000555,16.0,Roma,San Basilio,11066,22,242
1957,2.14,919,2798.0,1000560,16.0,Roma,Ponte Mammolo,16000,21,193
1958,4.01,856,2242.0,1000482,17.0,Roma,Monte Sacro Alto,6355,12,207
1959,2.73,892,2196.0,1000525,14.0,Roma,Ponte Mammolo,3150,10,201
1960,1.79,919,2798.0,1000560,15.0,Roma,Ponte Mammolo,4960,15,49
1961,0.46,737,2162.0,1000185,9.0,Roma,Ripa,400,3,1044
1962,2.27,555,1766.0,1001131,9.0,Roma,Ostiense,2850,8,259
1963,0.65,683,4599.0,1001502,9.0,Roma,Portuense,6566,10,206
1964,4.49,707,3117.0,1000119,16.0,Roma,San Saba,4585,14,115
1965,1.39,737,2162.0,1000185,16.0,Roma,Ripa,1566,6,165
1966,1.09,394,3670.0,1000104,10.0,Roma,Ponte,3550,17,302
1967,0.93,737,2162.0,1000185,12.0,Roma,Ripa,4250,16,112
1968,2.53,583,1976.0,1000242,10.0,Roma,Parioli,6620,19,20
1969,8.77,706,228.0,1000120,11.0,Roma,Ripa,5600,18,32
1970,5.55,994,1441.0,1058010,15.0,Arsoli,,8675,12,143
1971,0.27,422,7415.0,1001954,20.0,Roma,Casalotti,7300,12,19
1972,1.13,1223,12421.0,1001229,12.0,Roma,Tor de' Cenci,7085,14,541
1973,3.83,110,784.0,1000316,8.0,Roma,Nomentano,23466,30,10052
1974,0.22,1238,4504.0,1001253,20.0,Roma,Torrino,1700,5,105
1975,0.8,1088,6239.0,1001034,18.0,Roma,Torrenova,1060,4,1525
1976,2.24,631,447.0,1001853,11.0,Roma,Aurelio,4200,17,320
1977,6.33,1231,3474.0,1001241,5.0,Roma,Giuliano-Dalmata,7381,18,935
1978,1.25,616,16756.0,1058134,9.0,MARINO,,6100,12,126
1979,6.8,1182,3821.0,1001204,17.0,Roma,Europa,8423,16,350
1980,2.42,124,13219.0,1058050,8.0,Lanuvio,,6378,9,1611
1981,3.26,864,1839.0,1000334,17.0,Roma,Nomentano,4100,14,6
1982,5.31,787,754.0,1000324,16.0,Roma,Nomentano,16400,18,7744
1983,2.36,1272,8480.0,1001317,6.0,Roma,Lido di Ostia Levante,1470,5,286
1984,2.62,553,40898.0,1058065,9.0,Monterotondo,,4998,9,141
1985,111.89,996,143.0,1000815,9.0,Roma,Torre Angela,14212,21,1959
1986,2.0,104,2500.0,1000470,7.0,Roma,Monte Sacro,2580,8,653
1987,0.5,659,2004.0,1000484,7.0,Roma,Monte Sacro,900,7,1
1988,0.61,59,23123.0,1058043,18.0,Genzano di roma,,6364,9,486
1989,2.54,529,3148.0,1058046,14.0,GROTTAFERRATA,,2150,7,36
1990,2.66,609,13521.0,1058131,14.0,GROTTAFERRATA,,8341,18,135
1991,6.57,83,609.0,1001127,12.0,Roma,Torricola,20700,28,99
1992,8.53,1211,821.0,1001222,11.0,Roma,Cecchignola,9257,12,196
1993,4.47,32,17912.0,1058114,12.0,Zagarolo,,3917,7,230
1994,1.74,1224,8636.0,1001231,7.0,Roma,Castel di Leva,9126,12,2014
1995,8.12,1188,2094.0,1001211,11.0,Roma,Torrino,9676,15,80
1996,3.57,856,2242.0,1000482,16.0,Roma,Monte Sacro Alto,7625,13,113
1997,3.41,526,13770.0,1058039,6.0,FRASCATI,,4710,12,570
1998,1.6,954,5616.0,1000721,7.0,Roma,Prenestino-Centocelle,6700,18,1134
1999,0.41,569,16947.0,1058086,7.0,Rocca di papa,,8357,15,2076
2000,2.53,45,18187.0,1058009,6.0,Ariccia,,7071,13,1097
2001,1.46,151,1370.0,1000319,12.0,Roma,Nomentano,4900,14,294
2002,3.12,782,2881.0,1000305,13.0,Roma,Nomentano,10911,20,1236
2003,2.72,783,4044.0,1000306,15.0,Roma,Nomentano,6781,21,161
2004,156.25,105,32.0,1000329,6.0,Roma,Nomentano,4200,12,621
2005,5.11,151,1370.0,1000319,14.0,Roma,Nomentano,16442,37,305
2006,1.84,1299,2712.0,1001346,10.0,Roma,Acilia Nord,1000,3,30
2007,2.14,932,2806.0,1000609,15.0,Roma,Prenestino-Labicano,8783,17,93
2008,4.01,928,997.0,1000610,10.0,Roma,Collatino,3675,11,548
2009,424.24,0,33.0,1001236,16.0,Roma,Castel Porziano,13121,18,341
2010,3.4,1182,3821.0,1001204,12.0,Roma,Europa,5069,10,215
2011,11.49,250,87.0,1000331,22.0,Roma,Nomentano,300,2,1
2012,2.74,1041,1458.0,1000929,6.0,Roma,Tuscolano,3950,12,366
2013,1.39,994,1441.0,1058010,16.0,Arsoli,,500,4,35
2014,3.43,1091,1458.0,1001038,4.0,Roma,Torrenova,3980,7,390
2015,0.19,1032,5158.0,1000863,4.0,Roma,Borghesiana,600,1,880
2016,4.26,168,1407.0,1001940,16.0,Roma,Trionfale,17783,35,1840
2017,2.26,866,885.0,1000570,5.0,Roma,Settecamini,6750,15,780
2018,1.62,945,11125.0,1000704,17.0,Roma,Prenestino-Centocelle,3983,10,401
2019,2.58,137,1163.0,1000488,14.0,Roma,Monte Sacro,5633,20,218
2020,1.06,84,4695.0,1000261,14.0,Roma,Trieste,8520,17,157
2021,27.7,562,1119.0,1058080,15.0,Ponzano romano,,54338,43,6090
2022,8.24,54,7156.0,1058023,5.0,Castel madama,,5688,11,394
2023,3.02,8,3978.0,1002040,11.0,Roma,Prima Porta,5275,8,1111
2024,0.95,665,7401.0,1058093,12.0,Sacrofano,,7214,12,197
2025,2.83,182,9191.0,1000858,6.0,Roma,Lunghezza,1365,4,284
2026,7.49,18,2669.0,1001418,17.0,Fiumicino,,8335,12,482
2027,4.78,708,837.0,1000121,5.0,Roma,Ostiense,9025,27,548
2028,2.29,501,874.0,1000507,17.0,Roma,Pietralata,15400,17,237
2029,2.29,501,874.0,1000507,16.0,Roma,Pietralata,16250,20,293
2030,5.77,714,1387.0,1000146,9.0,Roma,Monti,18450,31,4301
2031,2.59,442,771.0,1002064,4.0,Roma,Tor di Quinto,14150,29,592
2032,0.91,658,14208.0,1001355,6.0,Roma,Lido di Ostia Ponente,4784,11,414
2033,1.78,265,3927.0,1001801,5.0,Roma,Aurelio,6300,21,1300
2034,0.85,1075,2355.0,1001715,19.0,Roma,Prati,3550,9,3850
2035,10.2,865,1372.0,1000491,9.0,Roma,Casal Boccone,10350,18,235
2036,2.87,1115,697.0,1001389,5.0,Roma,Castel Fusano,1050,4,461
2037,1.48,1100,3386.0,1001377,7.0,Roma,Castel Fusano,3340,6,368
2038,1.04,322,1924.0,1001393,8.0,Roma,Castel Fusano,1900,4,52
2039,0.92,1116,3251.0,1001391,8.0,Roma,Castel Fusano,2333,6,10
2040,1.24,1012,5629.0,1001027,15.0,Roma,Tuscolano,3242,12,400
2041,1.13,922,1771.0,1000563,6.0,Roma,Settecamini,5400,16,423
2042,1.28,1210,3124.0,1001348,9.0,Roma,Acilia Sud,2925,12,35
2043,0.51,314,5834.0,1001398,10.0,Roma,Casal Palocco,800,4,98
2044,6.17,1265,162.0,1001311,10.0,Roma,Ostia Antica,8200,15,5
2045,0.62,1116,3251.0,1001391,19.0,Roma,Castel Fusano,9600,15,311
2046,1.54,1116,3251.0,1001391,6.0,Roma,Castel Fusano,4060,9,209
2047,12.36,18,2669.0,1001418,6.0,Fiumicino,,22815,28,1185
2048,3.69,1116,3251.0,1001391,16.0,Roma,Castel Fusano,5566,14,82
2049,2.53,1006,3952.0,1000829,15.0,Roma,Torre Spaccata,11220,29,141
2050,6.74,18,2669.0,1001418,3.0,Fiumicino,,21955,22,932
2051,0.86,314,5834.0,1001398,12.0,Roma,Casal Palocco,4720,11,582
2052,6.43,1132,933.0,1001535,12.0,Roma,Gianicolense,5200,8,516
2053,1.3,1134,7668.0,1001607,13.0,Roma,Gianicolense,2650,4,87
2054,4.68,1183,2138.0,1001338,7.0,Roma,Lido di Ostia Levante,6820,10,93
2055,2.0,1272,8480.0,1001317,8.0,Roma,Lido di Ostia Levante,3970,9,666
2056,1.65,1272,8480.0,1001317,12.0,Roma,Lido di Ostia Levante,3621,8,74
2057,0.57,628,7010.0,1001339,12.0,Roma,Lido di Ostia Levante,1925,5,416
2058,11.33,1094,353.0,1001368,15.0,Roma,Casal Palocco,12125,20,498
2059,1.87,1183,2138.0,1001338,8.0,Roma,Lido di Ostia Levante,3100,6,264
2060,5.76,1271,2082.0,1001316,8.0,Roma,Lido di Ostia Levante,3691,8,374
2061,1.67,1290,4778.0,1001336,7.0,Roma,Lido di Ostia Ponente,1587,6,327
2062,5.76,1271,2082.0,1001316,7.0,Roma,Lido di Ostia Levante,5125,9,651
2063,1.62,1293,3092.0,1001340,6.0,Roma,Lido di Ostia Levante,9260,19,35
2064,1.48,830,5414.0,1000465,7.0,Roma,Monte Sacro Alto,1725,6,321
2065,2.21,1299,2712.0,1001346,15.0,Roma,Acilia Nord,8233,16,275
2066,5.85,448,1025.0,1001374,8.0,Roma,Acilia Sud,1016,3,413
2067,5.42,32,17912.0,1058114,15.0,Zagarolo,,5521,11,178
2068,0.93,694,2159.0,1000110,20.0,Roma,Campo Marzio,2500,6,21
2069,4.42,1275,905.0,1001321,16.0,Roma,Castel Fusano,10225,22,203
2070,2.15,1116,3251.0,1001391,17.0,Roma,Castel Fusano,7700,17,490
2071,2.21,1275,905.0,1001321,17.0,Roma,Castel Fusano,1650,4,73
2072,3.81,1118,525.0,1001392,18.0,Roma,Castel Fusano,3500,5,9
2073,5.52,1275,905.0,1001321,19.0,Roma,Castel Fusano,2180,3,78
2074,0.62,1116,3251.0,1001391,20.0,Roma,Castel Fusano,2150,5,43
2075,15.28,1188,2094.0,1001211,14.0,Roma,Torrino,7675,15,119
2076,40.27,1162,149.0,1001117,8.0,Roma,Ardeatino,7316,10,365
2077,4.41,797,1135.0,1000403,16.0,Roma,Val Melaina,5140,20,3412
2078,2.33,1154,5143.0,1001112,9.0,Roma,Ardeatino,4550,11,91
2079,3.98,787,754.0,1000324,4.0,Roma,Nomentano,23933,33,9464
2080,300.0,385,10.0,1001928,16.0,Roma,Trionfale,4400,12,1016
2081,1.23,1131,2441.0,1001043,11.0,Roma,Casal Morena,14333,26,69
2082,2.45,334,2449.0,1001831,8.0,Roma,Aurelio,2900,11,60
2083,1.83,1135,3833.0,1001608,5.0,Roma,Gianicolense,13828,26,265
2084,2.35,495,52335.0,1058007,6.0,Anzio,,4401,8,606
2085,4.06,1177,3200.0,1001143,15.0,Roma,Ostiense,3861,10,187
2086,3.85,51,13762.0,1058011,16.0,Artena,,6730,10,138
2087,2.53,1154,5143.0,1001112,8.0,Roma,Ardeatino,3600,10,160
2088,37.82,1007,238.0,1000830,7.0,Roma,Torre Maura,3022,6,386
2089,1.76,30,47754.0,1058072,14.0,Nettuno,,3963,7,159
2090,0.79,251,5080.0,1000428,17.0,Roma,Marcigliana,17275,16,2454
2091,1.7,1158,3535.0,1001118,7.0,Roma,Ardeatino,6266,11,695
2092,5.99,588,5010.0,1058128,7.0,FRASCATI,,4893,7,1636
2093,30.43,341,230.0,1001301,14.0,Roma,Acilia Sud,5857,15,297
2094,0.91,771,4401.0,1000266,6.0,Roma,Trieste,2875,9,1558
2095,4.14,76,54366.0,1058104,16.0,Tivoli,,5982,11,194
2096,2.69,76,54366.0,1058104,17.0,Tivoli,,6345,11,316
2097,0.98,943,3053.0,1000720,18.0,Roma,Prenestino-Centocelle,17066,19,971
2098,1.18,76,54366.0,1058104,19.0,Tivoli,,9600,13,199
2099,3.12,51,13762.0,1058011,7.0,Artena,,5255,9,454
2100,2.14,680,935.0,1000144,10.0,Roma,Castro Pretorio,3800,14,28
2101,12.06,825,1741.0,1001518,6.0,Roma,Magliana Vecchia,19704,25,1626
2102,5.17,825,1741.0,1001518,9.0,Roma,Magliana Vecchia,12144,12,80
2103,4.24,52,18890.0,1058013,14.0,Bracciano,,5908,10,400
2104,2.25,46,19112.0,1058005,9.0,Anguillara sabazi,,6430,10,215
2105,6.86,667,4226.0,1058020,16.0,Carpineto romano,,4241,8,197
2106,5.44,667,4226.0,1058020,10.0,Carpineto romano,,4456,7,67
2107,8.43,229,593.0,1001052,10.0,Roma,Appio-Pignatelli,2080,8,79
2108,0.25,63,11802.0,1058060,22.0,Montecompatri,,14966,14,160
2109,38.25,982,183.0,1000806,12.0,Roma,Torrenova,17700,24,255
2110,1.44,63,11802.0,1058060,17.0,Montecompatri,,9205,17,114
2111,4.16,1072,5289.0,1001016,12.0,Roma,Capannelle,6036,11,189
2112,1.38,349,6536.0,1001845,11.0,Roma,Aurelio,2066,6,33
2113,1.99,77,48715.0,1058117,16.0,Ardea,,12760,17,259
2114,4.46,910,673.0,1000542,6.0,Roma,San Basilio,7800,16,913
2115,0.29,50,10393.0,1058081,1.0,Riano,,45200,43,551
2116,3.16,709,950.0,1000132,18.0,Roma,Monti,4633,16,544
2117,0.45,887,4406.0,1000623,5.0,Roma,Collatino,150,1,727
2118,25.64,1191,234.0,1001815,6.0,Roma,Casalotti,9866,14,5130
2119,4.44,503,2703.0,1000480,16.0,Roma,Monte Sacro Alto,2800,10,112
2120,3.81,74,15206.0,1058110,6.0,Valmontone,,8005,11,626
2121,1.0,659,2004.0,1000484,15.0,Roma,Monte Sacro,29450,30,246
2122,7.29,865,1372.0,1000491,13.0,Roma,Casal Boccone,10020,15,350
2123,0.22,93,31441.0,1058122,22.0,Fonte Nuova,,11742,15,780
2124,0.36,22,87039.0,1058047,22.0,Guidonia montecel,,12519,13,185
2125,8.1,1255,1234.0,1001703,9.0,Roma,Prati,6050,18,210
2126,9.72,684,1440.0,1000416,7.0,Roma,Castel Giubileo,7892,12,823
2127,1.2,182,9191.0,1000858,7.0,Roma,Lunghezza,5381,9,806
2128,2.28,839,876.0,1000524,14.0,Roma,Ponte Mammolo,800,3,22
2129,3.04,583,1976.0,1000242,6.0,Roma,Parioli,5366,16,316
2130,1.95,767,3074.0,1000250,5.0,Roma,Trieste,7750,18,1967
2131,1.46,10,15746.0,1058119,19.0,San cesareo,,3991,7,91
2132,9.56,650,732.0,1058083,9.0,Riofreddo,,56585,38,684
2133,666.67,103,3.0,1000445,7.0,Roma,Castel Giubileo,45900,43,5452
2134,1.09,64,8286.0,1058068,16.0,Morlupo,,8500,17,222
2135,0.94,42,10644.0,1058018,5.0,Capena,,16690,23,1154
2136,1.09,64,8286.0,1058068,17.0,Morlupo,,8155,13,83
2137,2.17,82,52937.0,1058111,15.0,Velletri,,6435,13,168
2138,11.04,54,7156.0,1058023,8.0,Castel madama,,2573,5,251
2139,19.8,891,202.0,1000618,17.0,Roma,Prenestino-Labicano,2050,7,34
2140,2.48,993,18578.0,1000812,17.0,Roma,Lunghezza,8741,15,204
2141,1.04,116,13503.0,1000826,18.0,Roma,Lunghezza,17971,16,2362
2142,1.78,1153,8993.0,1001109,9.0,Roma,Ostiense,6956,12,114
2143,9.5,1058,1684.0,1001202,16.0,Roma,Europa,8118,19,89
2144,0.92,1,2184.0,1002016,8.0,Roma,Prima Porta,2350,4,8
2145,1.2,937,5018.0,1000634,7.0,Roma,Collatino,3750,11,537
2146,1.5,508,10693.0,1058026,11.0,Cave,,7018,13,167
2147,2.58,1295,3098.0,1001343,14.0,Roma,Castel Fusano,8762,19,126
2148,2.65,1301,3021.0,1001350,16.0,Roma,Casal Palocco,2975,7,54
2149,3.39,1158,3535.0,1001118,16.0,Roma,Ardeatino,3475,11,130
2150,0.86,401,15111.0,1001612,6.0,Roma,Gianicolense,2653,10,277
2151,3.61,75,9139.0,1058102,9.0,Segni,,5418,9,319
2152,1.41,268,3536.0,1001803,12.0,Roma,Aurelio,6340,18,189
2153,4.73,1235,1480.0,1001245,8.0,Roma,Cecchignola,10828,15,284
2154,4.55,545,7695.0,1058054,15.0,Manziana,,4780,7,622
2155,1.85,629,7013.0,1001001,17.0,Roma,Don Bosco,2800,8,617
2156,2.18,487,14701.0,1001413,14.0,Fiumicino,,14231,18,281
2157,1.06,744,13185.0,1001415,15.0,Fiumicino,,5657,11,58
2158,2.18,487,14701.0,1001413,15.0,Fiumicino,,15500,20,100
2159,56.05,678,339.0,1001635,5.0,Roma,Gianicolense,8236,20,569
2160,2.18,487,14701.0,1001413,16.0,Fiumicino,,12521,16,265
2161,0.31,382,3263.0,1001526,5.0,Roma,Portuense,18400,17,698
2162,1.97,487,14701.0,1001413,11.0,Fiumicino,,15755,17,759
2163,0.43,84,4695.0,1000261,15.0,Roma,Trieste,23900,32,94
2164,0.27,487,14701.0,1001413,18.0,Fiumicino,,3100,8,42
2165,2.32,1301,3021.0,1001350,10.0,Roma,Casal Palocco,1814,3,35
2166,1.47,1300,1360.0,1001347,10.0,Roma,Casal Palocco,900,2,8
2167,1.89,495,52335.0,1058007,8.0,Anzio,,6958,11,1195
2168,4.28,559,6537.0,1058073,13.0,Olevano romano,,7339,11,135
2169,1.94,727,2066.0,1000167,6.0,Roma,Ostiense,5975,19,323
2170,3.21,707,3117.0,1000119,15.0,Roma,San Saba,2970,9,150
2171,0.58,167,3438.0,1000422,7.0,Roma,Monte Sacro,3650,9,29
2172,3.82,785,1046.0,1000307,14.0,Roma,Nomentano,5000,25,339
2173,5.32,1280,1504.0,1001704,8.0,Roma,Prati,9837,26,496
2174,1.07,572,2800.0,1000124,9.0,Roma,Testaccio,5866,21,33
2175,14.02,722,214.0,1000158,10.0,Roma,Ripa,2066,10,60
2176,1.45,884,4821.0,1000515,11.0,Roma,San Basilio,7400,13,106
2177,10.14,899,1085.0,1000530,12.0,Roma,Settecamini,10554,21,351
2178,3.22,449,3106.0,1002032,13.0,Roma,Tor di Quinto,5750,13,120
2179,2.26,866,885.0,1000570,21.0,Roma,Settecamini,18650,17,415
2180,2.58,449,3106.0,1002032,7.0,Roma,Tor di Quinto,12825,17,1919
2181,1.02,993,18578.0,1000812,9.0,Roma,Lunghezza,9789,13,176
2182,13.82,899,1085.0,1000530,11.0,Roma,Settecamini,5846,11,270
2183,2.08,746,3363.0,1000206,12.0,Roma,Flaminio,13442,26,216
2184,2.9,449,3106.0,1002032,14.0,Roma,Tor di Quinto,6111,17,36
2185,3.25,924,308.0,1000567,23.0,Roma,Settecamini,21300,15,535
2186,0.56,361,1797.0,1001903,8.0,Roma,Trionfale,800,2,62
2187,2.07,317,3380.0,1001521,15.0,Roma,Gianicolense,9928,17,107
2188,2.89,1238,4504.0,1001253,5.0,Roma,Torrino,5223,10,679
2189,2.64,1050,1515.0,1001724,17.0,Roma,Trionfale,2750,10,408
2190,0.38,1072,5289.0,1001016,20.0,Roma,Capannelle,6200,12,247
2191,5.87,1092,4262.0,1001036,7.0,Roma,Torrenova,6580,11,841
2192,4.67,245,2570.0,1001723,13.0,Roma,Trionfale,7350,16,832
2193,1.74,47,39611.0,1058003,10.0,Albano laziale,,5088,10,212
2194,5.15,1090,2328.0,1001035,7.0,Roma,Casal Morena,6600,12,145
2195,2.06,515,20924.0,1058034,20.0,Colleferro,,21211,15,580
2196,2.15,1239,3254.0,1001254,13.0,Roma,Torrino,4857,9,186
2197,2.1,344,2378.0,1001842,9.0,Roma,Aurelio,7280,11,223
2198,1.05,951,11431.0,1000710,5.0,Roma,Alessandrino,3375,10,387
2199,1.16,406,7763.0,1001938,15.0,Roma,Ottavia,6433,8,122
2200,2.88,879,6256.0,1000511,7.0,Roma,Tor Cervara,5883,11,952
2201,1.56,125,2566.0,1000322,10.0,Roma,Tiburtino,5025,17,533
2202,1.57,1105,5092.0,1001380,15.0,Roma,Acilia Sud,3887,11,195
2203,2.85,298,2452.0,1002054,13.0,Roma,Tor di Quinto,5457,12,202
2204,3.87,727,2066.0,1000167,16.0,Roma,Ostiense,7212,18,947
2205,1.88,42,10644.0,1058018,11.0,Capena,,15415,13,3522
2206,1.75,39,3422.0,1058129,19.0,FRASCATI,,19666,21,1580
2207,0.81,80,4954.0,1058105,7.0,Tolfa,,26900,18,6852
2208,6.64,1071,452.0,1001037,11.0,Roma,Casal Morena,6000,10,113
2209,6.54,316,1071.0,1001819,6.0,Roma,Aurelio,3514,8,679
2210,3.69,995,5958.0,1000814,11.0,Roma,Torre Gaia,4377,9,281
2211,2.07,758,2415.0,1000257,13.0,Roma,Salario,13420,24,1562
2212,0.6,997,11611.0,1000817,12.0,Roma,Torre Angela,6871,14,55
2213,0.96,117,6247.0,1000849,11.0,Roma,Lunghezza,3433,7,206
2214,1.28,117,6247.0,1000849,10.0,Roma,Lunghezza,6950,13,185
2215,2.76,991,1811.0,1000926,14.0,Roma,Tuscolano,4960,14,25
2216,1.85,995,5958.0,1000814,13.0,Roma,Torre Gaia,9118,16,66
2217,1.58,261,2536.0,1001804,9.0,Roma,Aurelio,12150,19,726
2218,1.04,1134,7668.0,1001607,10.0,Roma,Gianicolense,2662,6,964
2219,1.43,1134,7668.0,1001607,12.0,Roma,Gianicolense,5881,12,270
2220,1.26,1219,4764.0,1001609,9.0,Roma,Gianicolense,1016,4,474
2221,8.57,1132,933.0,1001535,9.0,Roma,Gianicolense,3950,7,310
2222,1.12,997,11611.0,1000817,14.0,Roma,Torre Angela,4161,9,250
2223,1.72,997,11611.0,1000817,15.0,Roma,Torre Angela,12075,22,175
2224,5.98,273,1839.0,1000701,5.0,Roma,Collatino,24045,33,601
2225,1.52,909,5272.0,1000540,6.0,Roma,Tor Sapienza,9587,21,744
2226,1.78,947,1683.0,1000860,8.0,Roma,Torre Angela,1300,3,399
2227,0.86,997,11611.0,1000817,8.0,Roma,Torre Angela,6480,10,884
2228,0.86,997,11611.0,1000817,9.0,Roma,Torre Angela,3910,10,173
2229,1.92,730,1563.0,1000164,6.0,Roma,Trastevere,22033,58,3707
2230,13.16,706,228.0,1000120,8.0,Roma,Ripa,11866,44,293
2231,3.18,412,1571.0,1002002,10.0,Roma,Tor di Quinto,3660,11,95
2232,2.23,53,11215.0,1058015,11.0,Campagnano di rom,,23672,23,909
2233,2.12,607,6124.0,1001008,6.0,Roma,Appio Claudio,4800,14,584
2234,1.39,1079,6461.0,1001024,9.0,Roma,Casal Morena,4000,10,394
2235,2.78,607,6124.0,1001008,10.0,Roma,Appio Claudio,5382,10,32
2236,14.78,1073,1015.0,1001021,10.0,Roma,Casal Morena,6066,11,160
2237,2.81,980,10671.0,1000805,11.0,Roma,Torrenova,5500,12,44
2238,2.87,624,4883.0,1001031,11.0,Roma,Appio Claudio,7428,14,139
2239,0.56,1064,5381.0,1001011,10.0,Roma,Tuscolano,3833,10,95
2240,3.71,1081,5394.0,1001028,10.0,Roma,Appio Claudio,4490,11,147
2241,0.74,1064,5381.0,1001011,11.0,Roma,Tuscolano,3825,11,92
2242,1.21,425,3301.0,1001040,10.0,Roma,Tuscolano,8350,20,67
2243,4.16,1072,5289.0,1001016,10.0,Roma,Capannelle,5977,11,149
2244,1.81,45,18187.0,1058009,5.0,Ariccia,,11142,19,653
2245,1.46,47,39611.0,1058003,5.0,Albano laziale,,8282,17,585
2246,2.52,663,8722.0,1058022,11.0,Castel gandolfo,,4650,9,130
2247,1.51,47,39611.0,1058003,11.0,Albano laziale,,7495,12,198
2248,1.26,45,18187.0,1058009,18.0,Ariccia,,9000,13,260
2249,0.83,47,39611.0,1058003,18.0,Albano laziale,,6518,12,162
2250,1.92,47,39611.0,1058003,14.0,Albano laziale,,6390,13,417
2251,2.16,874,2314.0,1000504,8.0,Roma,Collatino,3380,7,463
2252,2.24,879,6256.0,1000511,11.0,Roma,Tor Cervara,7935,15,464
2253,2.56,879,6256.0,1000511,14.0,Roma,Tor Cervara,4056,11,442
2254,1.78,903,2242.0,1000534,15.0,Roma,Collatino,1900,6,12
