,counts,index_zmu,POP_TOT_ZMU,zmu,hr,nome_comun,quartiere,tripdistance_m,triptime_m,breaktime_m
1024,3.42,739,1168.0,1000210,7.0,Roma,Salario,5150,22,380
1025,21.55,748,789.0,1000212,6.0,Roma,Pinciano,6764,20,1417
1026,68.97,779,145.0,1000302,12.0,Roma,Nomentano,9550,19,67
1027,5.04,544,1388.0,1000232,6.0,Roma,Pinciano,19900,32,1033
1028,5.68,753,2819.0,1000224,6.0,Roma,Pinciano,5587,22,434
1029,9.77,475,3174.0,1002070,13.0,Roma,Tor di Quinto,4025,13,256
1030,5.09,412,1571.0,1002002,12.0,Roma,Tor di Quinto,5962,10,59
1031,9.71,364,824.0,1001912,18.0,Roma,Primavalle,4987,10,132
1032,3.26,363,2453.0,1001907,7.0,Roma,Trionfale,4087,10,194
1033,3.26,363,2453.0,1001907,6.0,Roma,Trionfale,8112,16,464
1034,2.85,363,2453.0,1001907,21.0,Roma,Trionfale,7357,14,148
1035,6.52,363,2453.0,1001907,17.0,Roma,Trionfale,6693,18,325
1036,2.68,1221,8572.0,1001939,18.0,Roma,Della Vittoria,6734,11,118
1037,2.1,1221,8572.0,1001939,16.0,Roma,Della Vittoria,7794,19,295
1038,7.89,56,37244.0,1058029,7.0,Cerveteri,,4198,7,363
1039,4.89,363,2453.0,1001907,15.0,Roma,Trionfale,3650,10,67
1040,4.55,751,2198.0,1000226,6.0,Roma,Flaminio,10550,29,232
1041,3.67,363,2453.0,1001907,16.0,Roma,Trionfale,10466,28,94
1042,196.81,757,188.0,1000219,15.0,Roma,Parioli,6913,16,303
1043,31.91,757,188.0,1000219,20.0,Roma,Parioli,11300,21,221
1044,1.63,864,1839.0,1000334,2.0,Roma,Nomentano,23800,20,419
1045,4.35,864,1839.0,1000334,18.0,Roma,Nomentano,6112,21,123
1046,5.12,772,1173.0,1000267,17.0,Roma,Trieste,7983,22,507
1047,18.16,120,1046.0,1000852,17.0,Roma,Torre Angela,6347,16,195
1048,10.5,332,2190.0,1001919,10.0,Roma,Della Vittoria,4552,9,90
1049,9.59,332,2190.0,1001919,18.0,Roma,Della Vittoria,3580,9,277
1050,0.91,142,1094.0,1000505,2.0,Roma,Pietralata,3200,7,3
1051,8.91,412,1571.0,1002002,14.0,Roma,Tor di Quinto,3935,12,366
1052,8.27,412,1571.0,1002002,13.0,Roma,Tor di Quinto,4292,10,237
1053,0.41,363,2453.0,1001907,22.0,Roma,Trionfale,47200,42,342
1054,72.87,1129,247.0,1001524,15.0,Roma,Ponte Galeria,9161,13,62
1055,6.8,123,2353.0,1001946,16.0,Roma,Della Vittoria,8631,15,445
1056,18.22,427,1317.0,1002007,13.0,Roma,Tor di Quinto,8195,19,463
1057,3.26,363,2453.0,1001907,9.0,Roma,Trionfale,3225,8,116
1058,1.83,396,5455.0,1001934,7.0,Roma,Primavalle,2690,11,731
1059,6.01,362,4659.0,1001906,12.0,Roma,Trionfale,4746,11,155
1060,2.71,821,3322.0,1000429,18.0,Roma,Tor San Giovanni,5644,10,154
1061,23.54,427,1317.0,1002007,15.0,Roma,Tor di Quinto,4770,10,204
1062,6.04,1078,994.0,1000275,13.0,Roma,Trieste,3033,14,229
1063,5.04,1052,5560.0,1001003,9.0,Roma,Don Bosco,8371,15,899
1064,6.22,717,1609.0,1000145,7.0,Roma,Castro Pretorio,6670,18,82
1065,5.72,821,3322.0,1000429,16.0,Roma,Tor San Giovanni,5457,15,103
1066,0.9,1052,5560.0,1001003,19.0,Roma,Don Bosco,7140,11,168
1067,7.6,104,2500.0,1000470,15.0,Roma,Monte Sacro,5405,14,261
1068,2.3,563,2174.0,1000251,17.0,Roma,Trieste,3480,13,80
1069,27.59,779,145.0,1000302,17.0,Roma,Nomentano,10025,26,509
1070,11.39,253,1405.0,1000225,10.0,Roma,Parioli,3268,14,160
1071,4.28,440,1402.0,1000270,9.0,Roma,Trieste,3166,9,1434
1072,8.36,587,1196.0,1000190,6.0,Roma,Castro Pretorio,11040,31,814
1073,0.91,370,4419.0,1000309,6.0,Roma,Tiburtino,15375,37,365
1074,15.92,787,754.0,1000324,6.0,Roma,Nomentano,6591,23,406
1075,7.09,251,5080.0,1000428,14.0,Roma,Marcigliana,13738,20,936
1076,6.83,1052,5560.0,1001003,10.0,Roma,Don Bosco,4186,11,228
1077,3.28,629,7013.0,1001001,8.0,Roma,Don Bosco,4730,11,425
1078,5.04,1052,5560.0,1001003,14.0,Roma,Don Bosco,5767,17,318
1079,2.28,222,3072.0,1000845,13.0,Roma,Torre Spaccata,6757,17,953
1080,42.32,1069,1016.0,1001020,9.0,Roma,Torrenova,6600,12,406
1081,4.93,1011,812.0,1000857,8.0,Roma,Torre Maura,2575,9,1321
1082,5.72,607,6124.0,1001008,9.0,Roma,Appio Claudio,4162,12,750
1083,1.76,1068,9650.0,1001026,9.0,Roma,Don Bosco,5552,16,185
1084,4.02,951,11431.0,1000710,15.0,Roma,Alessandrino,4139,13,262
1085,1.09,94,5525.0,1002015,20.0,Roma,La Storta,13233,18,308
1086,5.52,72,8699.0,1058103,17.0,Subiaco,,5610,11,132
1087,10.69,72,8699.0,1058103,15.0,Subiaco,,4227,8,125
1088,5.86,72,8699.0,1058103,10.0,Subiaco,,4352,8,254
1089,7.24,72,8699.0,1058103,16.0,Subiaco,,3614,8,142
1090,5.86,72,8699.0,1058103,5.0,Subiaco,,9331,12,730
1091,7.82,72,8699.0,1058103,8.0,Subiaco,,5617,9,464
1092,5.75,72,8699.0,1058103,12.0,Subiaco,,5768,9,209
1093,10.46,72,8699.0,1058103,14.0,Subiaco,,5427,10,267
1094,8.62,72,8699.0,1058103,9.0,Subiaco,,4822,8,270
1095,5.17,72,8699.0,1058103,6.0,Subiaco,,3162,6,500
1096,9.31,72,8699.0,1058103,13.0,Subiaco,,7245,12,123
1097,9.08,72,8699.0,1058103,11.0,Subiaco,,7698,10,246
1098,1.42,753,2819.0,1000224,19.0,Roma,Pinciano,7025,19,105
1099,1.11,775,2695.0,1000279,19.0,Roma,Trieste,3533,12,41
1100,3.96,197,11876.0,1001618,7.0,Roma,Castel di Guido,4053,7,530
1101,24.81,23,806.0,1002039,12.0,Roma,La Storta,9620,14,197
1102,26.05,23,806.0,1002039,8.0,Roma,La Storta,11004,12,588
1103,1.26,197,11876.0,1001618,18.0,Roma,Castel di Guido,6346,9,453
1104,8.4,235,238.0,1000454,10.0,Roma,Marcigliana,11700,18,140
1105,2.61,197,11876.0,1001618,17.0,Roma,Castel di Guido,12090,15,366
1106,27.21,921,294.0,1000551,11.0,Roma,Settecamini,10237,13,175
1107,4.8,197,11876.0,1001618,16.0,Roma,Castel di Guido,8998,13,354
1108,2.18,199,6865.0,1001950,7.0,Roma,Primavalle,5126,13,75
1109,4.54,305,2643.0,1001816,12.0,Roma,Aurelio,2891,9,102
1110,2.05,392,6838.0,1001933,8.0,Roma,Primavalle,2342,9,224
1111,3.87,746,3363.0,1000206,12.0,Roma,Flaminio,5615,13,381
1112,6.05,504,4130.0,1058016,8.0,Canale monterano,,5560,8,94
1113,0.17,197,11876.0,1001618,21.0,Roma,Castel di Guido,20000,18,181
1114,2.22,602,39584.0,1058116,18.0,Ladispoli,,6598,9,177
1115,1.46,199,6865.0,1001950,13.0,Roma,Primavalle,6080,9,368
1116,3.94,302,2283.0,1001807,18.0,Roma,Aurelio,13800,20,1022
1117,83.33,814,144.0,1000426,10.0,Roma,Val Melaina,7358,14,553
1118,10.95,302,2283.0,1001807,17.0,Roma,Aurelio,11952,18,729
1119,2.97,123,2353.0,1001946,13.0,Roma,Della Vittoria,7200,16,151
1120,5.48,142,1094.0,1000505,6.0,Roma,Pietralata,7416,26,428
1121,2.22,901,1351.0,1000627,12.0,Roma,Prenestino-Labicano,3166,12,540
1122,19.95,340,1103.0,1001833,6.0,Roma,Aurelio,6045,12,171
1123,2.47,813,2021.0,1000418,10.0,Roma,Casal Boccone,15960,15,78
1124,1.21,1175,3300.0,1000629,6.0,Roma,Prenestino-Labicano,500,3,717
1125,4.41,507,2040.0,1000481,11.0,Roma,Monte Sacro Alto,3944,12,261
1126,6.93,813,2021.0,1000418,7.0,Roma,Casal Boccone,9764,14,1181
1127,11.54,714,1387.0,1000146,4.0,Roma,Monti,14887,37,798
1128,3.22,1025,3732.0,1000943,16.0,Roma,Tuscolano,3825,11,660
1129,1.3,592,5377.0,1000632,10.0,Roma,Tuscolano,1585,7,183
1130,1.21,1175,3300.0,1000629,13.0,Roma,Prenestino-Labicano,4325,14,522
1131,2.68,70,3734.0,1058112,13.0,Vicovaro,,13320,13,1052
1132,5.24,480,1717.0,1058002,17.0,Agosta,,34333,33,66
1133,0.73,392,6838.0,1001933,12.0,Roma,Primavalle,9380,15,182
1134,3.42,333,3221.0,1001830,8.0,Roma,Aurelio,2800,10,369
1135,4.45,902,11681.0,1000533,10.0,Roma,Collatino,4688,11,327
1136,6.13,75,9139.0,1058102,7.0,Segni,,9171,13,628
1137,6.05,305,2643.0,1001816,6.0,Roma,Aurelio,5293,20,604
1138,6.46,75,9139.0,1058102,13.0,Segni,,9161,14,263
1139,5.79,175,2246.0,1001858,14.0,Roma,Aurelio,4300,14,224
1140,8.49,528,1884.0,1058041,6.0,Gavignano,,10356,12,1148
1141,3.18,77,48715.0,1058117,13.0,Ardea,,13798,17,283
1142,1.77,805,5097.0,1000532,18.0,Roma,Collatino,12033,22,173
1143,23.36,722,214.0,1000158,9.0,Roma,Ripa,4720,18,260
1144,1.92,849,2079.0,1000556,18.0,Roma,Pietralata,4225,9,1304
1145,5.5,45,18187.0,1058009,11.0,Ariccia,,4939,9,336
1146,3.21,47,39611.0,1058003,8.0,Albano laziale,,5280,10,398
1147,3.13,47,39611.0,1058003,7.0,Albano laziale,,5599,11,604
1148,7.77,503,2703.0,1000480,16.0,Roma,Monte Sacro Alto,2271,7,341
1149,6.93,813,2021.0,1000418,16.0,Roma,Casal Boccone,6550,15,320
1150,4.2,57,51690.0,1058032,13.0,Civitavecchia,,11590,13,512
1151,5.86,57,51690.0,1058032,10.0,Civitavecchia,,6902,9,214
1152,3.92,495,52335.0,1058007,17.0,Anzio,,5186,9,319
1153,0.71,495,52335.0,1058007,4.0,Anzio,,11616,15,642
1154,5.24,495,52335.0,1058007,16.0,Anzio,,5540,10,304
1155,2.54,495,52335.0,1058007,18.0,Anzio,,5725,9,328
1156,9.61,1190,5309.0,1001212,15.0,Roma,Torrino,4515,10,223
1157,7.72,1190,5309.0,1001212,6.0,Roma,Torrino,4917,11,567
1158,7.16,1190,5309.0,1001212,17.0,Roma,Torrino,4739,9,237
1159,9.04,1190,5309.0,1001212,14.0,Roma,Torrino,7114,12,228
1160,2.1,505,12378.0,1058127,14.0,Ciampino,,8519,19,193
1161,5.82,553,40898.0,1058065,8.0,Monterotondo,,4952,9,283
1162,6.63,553,40898.0,1058065,15.0,Monterotondo,,9125,16,249
1163,5.62,553,40898.0,1058065,14.0,Monterotondo,,6971,12,289
1164,452.38,956,42.0,1000724,5.0,Roma,Tor Sapienza,10026,16,446
1165,357.14,956,42.0,1000724,4.0,Roma,Tor Sapienza,16526,26,619
1166,1.7,1190,5309.0,1001212,21.0,Roma,Torrino,10911,20,116
1167,4.33,1190,5309.0,1001212,11.0,Roma,Torrino,6452,9,160
1168,13.75,1190,5309.0,1001212,16.0,Roma,Torrino,7323,13,428
1169,16.67,1187,480.0,1001207,17.0,Roma,Europa,4425,8,117
1170,14.58,1187,480.0,1001207,15.0,Roma,Europa,7257,17,345
1171,11.32,1238,4504.0,1001253,16.0,Roma,Torrino,5901,12,236
1172,5.27,1190,5309.0,1001212,18.0,Roma,Torrino,3171,6,129
1173,8.97,1053,223.0,1001110,18.0,Roma,Ostiense,7200,20,230
1174,14.34,293,558.0,1001242,13.0,Roma,Torrino,4825,6,89
1175,5.22,1239,3254.0,1001254,6.0,Roma,Torrino,6529,13,793
1176,11.99,1239,3254.0,1001254,14.0,Roma,Torrino,5364,13,186
1177,6.36,632,2044.0,1001214,13.0,Roma,Torrino,4638,8,537
1178,7.75,1240,3612.0,1001256,15.0,Roma,Torrino,7000,13,331
1179,0.41,1192,2410.0,1001262,4.0,Roma,Torrino,700,3,736
1180,6.7,1204,6564.0,1001613,13.0,Roma,Gianicolense,4450,11,781
1181,3.81,1118,525.0,1001392,17.0,Roma,Castel Fusano,2750,6,113
1182,7.89,1296,2029.0,1001371,16.0,Roma,Castel Fusano,4681,12,182
1183,50.15,678,339.0,1001635,13.0,Roma,Gianicolense,10011,14,280
1184,2.26,279,3100.0,1000734,4.0,Roma,Tor Sapienza,11757,14,567
1185,9.16,1244,4910.0,1001266,15.0,Roma,Torrino,6122,12,218
1186,6.04,1223,12421.0,1001229,14.0,Roma,Tor de' Cenci,8313,16,335
1187,3.56,93,31441.0,1058122,13.0,Fonte Nuova,,7316,13,252
1188,7.48,22,87039.0,1058047,16.0,Guidonia montecel,,6023,12,221
1189,3.63,93,31441.0,1058122,15.0,Fonte Nuova,,5785,12,156
1190,3.09,491,23309.0,1058059,9.0,Mentana,,4561,8,199
1191,2.83,491,23309.0,1058059,8.0,Mentana,,5762,10,537
1192,3.17,491,23309.0,1058059,14.0,Mentana,,5628,11,159
1193,2.61,93,31441.0,1058122,12.0,Fonte Nuova,,5645,11,207
1194,5.2,104,2500.0,1000470,10.0,Roma,Monte Sacro,6069,12,175
1195,12.39,865,1372.0,1000491,11.0,Roma,Casal Boccone,14288,18,613
1196,1.93,601,12444.0,1000705,11.0,Roma,Prenestino-Centocelle,4475,10,214
1197,1.54,644,3907.0,1000301,19.0,Roma,Nomentano,4783,10,29
1198,3.71,1107,2156.0,1001382,17.0,Roma,Castel Fusano,4337,9,24
1199,4.1,644,3907.0,1000301,16.0,Roma,Nomentano,4618,20,1052
1200,3.22,144,622.0,1000314,18.0,Roma,Nomentano,3250,8,326
1201,13.77,689,944.0,1000522,6.0,Roma,Ponte Mammolo,6523,19,1948
1202,5.1,1107,2156.0,1001382,14.0,Roma,Castel Fusano,1772,4,291
1203,2.8,773,1787.0,1000268,18.0,Roma,Trieste,4820,17,219
1204,219.51,852,41.0,1000176,17.0,Roma,Castro Pretorio,7611,22,176
1205,8.7,717,1609.0,1000145,19.0,Roma,Castro Pretorio,8400,16,1270
1206,1.6,59,23123.0,1058043,18.0,Genzano di roma,,7367,12,331
1207,2.05,644,3907.0,1000301,18.0,Roma,Nomentano,5275,11,364
1208,14.59,787,754.0,1000324,17.0,Roma,Nomentano,5800,19,133
1209,1.81,1027,3866.0,1000861,15.0,Roma,Torre Angela,8585,24,356
1210,10.0,27,400.0,1000173,4.0,Roma,Ludovisi,19675,47,912
1211,1.29,1027,3866.0,1000861,16.0,Roma,Torre Angela,11580,23,109
1212,66.93,1069,1016.0,1001020,14.0,Roma,Torrenova,8544,18,314
1213,2.89,890,2770.0,1000517,4.0,Roma,Tor Cervara,14375,21,582
1214,5.04,1311,2978.0,1001358,14.0,Roma,Castel Fusano,10480,26,190
1215,6.48,742,2777.0,1000205,12.0,Roma,Parioli,5338,16,350
1216,0.41,363,2453.0,1001907,23.0,Roma,Trionfale,3000,8,17
1217,0.39,524,15424.0,1058036,22.0,Fiano romano,,21433,24,1518
1218,8.37,362,4659.0,1001906,17.0,Roma,Trionfale,3594,13,289
1219,9.23,362,4659.0,1001906,10.0,Roma,Trionfale,4972,10,84
1220,inf,453,0.0,1002036,14.0,Roma,Grottarossa,13527,17,79
1221,6.81,524,15424.0,1058036,6.0,Fiano romano,,10094,12,484
1222,4.15,524,15424.0,1058036,11.0,Fiano romano,,11567,13,780
1223,3.83,524,15424.0,1058036,10.0,Fiano romano,,13825,15,452
1224,4.73,524,15424.0,1058036,5.0,Fiano romano,,14379,20,1068
1225,4.41,524,15424.0,1058036,15.0,Fiano romano,,9882,12,388
1226,3.95,524,15424.0,1058036,7.0,Fiano romano,,12377,13,676
1227,3.18,524,15424.0,1058036,9.0,Fiano romano,,16212,15,866
1228,2.04,363,2453.0,1001907,11.0,Roma,Trionfale,2600,9,69
1229,83.33,40,12.0,1002043,23.0,Roma,Prima Porta,13500,14,493
1230,4.28,524,15424.0,1058036,16.0,Fiano romano,,7931,10,566
1231,2.32,520,5171.0,1058063,15.0,Montelibretti,,18733,25,191
1232,4.06,520,5171.0,1058063,16.0,Montelibretti,,18328,22,287
1233,4.87,358,8216.0,1001901,10.0,Roma,Trionfale,5832,14,359
1234,4.46,412,1571.0,1002002,21.0,Roma,Tor di Quinto,11200,13,137
1235,5.25,63,11802.0,1058060,7.0,Montecompatri,,5740,11,423
1236,4.64,571,11861.0,1058088,10.0,Rocca priora,,7472,13,224
1237,0.93,571,11861.0,1058088,19.0,Rocca priora,,4536,8,131
1238,5.51,551,8523.0,1058064,14.0,Monte porzio cato,,5106,11,113
1239,1.38,526,13770.0,1058039,19.0,FRASCATI,,11747,17,265
1240,19.86,1206,2014.0,1001220,10.0,Roma,Giuliano-Dalmata,8440,16,527
1241,153.85,778,26.0,1000330,5.0,Roma,Tiburtino,1325,7,48
1242,6.7,1025,3732.0,1000943,15.0,Roma,Tuscolano,6080,19,330
1243,2.03,221,6398.0,1000603,5.0,Roma,Prenestino-Labicano,9000,20,1482
1244,5.01,883,1998.0,1000637,5.0,Roma,Prenestino-Labicano,6810,23,406
1245,5.22,1067,2874.0,1001013,10.0,Roma,Appio Claudio,6546,13,185
1246,2.5,221,6398.0,1000603,15.0,Roma,Prenestino-Labicano,6581,17,251
1247,115.38,778,26.0,1000330,13.0,Roma,Tiburtino,17366,32,351
1248,6.33,46,19112.0,1058005,6.0,Anguillara sabazi,,6901,10,504
1249,5.01,77,48715.0,1058117,15.0,Ardea,,12911,17,338
1250,4.86,1040,4728.0,1000928,15.0,Roma,Tuscolano,5521,17,377
1251,2.41,1025,3732.0,1000943,17.0,Roma,Tuscolano,10233,24,387
1252,4.41,57,51690.0,1058032,12.0,Civitavecchia,,6085,8,324
1253,6.12,704,1962.0,1000117,18.0,Roma,Trastevere,10200,24,1709
1254,1.57,998,635.0,1000931,23.0,Roma,Appio-Latino,9500,26,21
1255,0.96,1156,8332.0,1001114,22.0,Roma,Ardeatino,4650,12,255
1256,0.42,1151,4768.0,1001111,21.0,Roma,Ostiense,4550,14,133
1257,1.41,1158,3535.0,1001118,22.0,Roma,Ardeatino,7960,21,29
1258,12.3,667,4226.0,1058020,9.0,Carpineto romano,,3425,6,101
1259,13.01,667,4226.0,1058020,8.0,Carpineto romano,,1636,4,321
1260,1.95,72,8699.0,1058103,18.0,Subiaco,,3229,8,107
1261,5.19,211,771.0,1000915,14.0,Roma,Appio-Latino,3225,10,80
1262,2.8,685,3211.0,1000946,10.0,Roma,Appio-Latino,9977,21,296
1263,4.67,685,3211.0,1000946,12.0,Roma,Appio-Latino,2393,10,109
1264,3.58,516,837.0,1000906,8.0,Roma,Tuscolano,6800,16,56
1265,2.47,636,3240.0,1000927,11.0,Roma,Appio-Latino,4437,13,73
1266,2.37,667,4226.0,1058020,20.0,Carpineto romano,,13830,17,461
1267,8.05,667,4226.0,1058020,12.0,Carpineto romano,,4085,6,243
1268,3.68,515,20924.0,1058034,3.0,Colleferro,,32357,28,1162
1269,0.48,500,2072.0,1058062,3.0,Montelanico,,8700,10,825
1270,0.86,193,2324.0,1001823,0.0,Roma,Trionfale,7000,17,296
1271,0.15,392,6838.0,1001933,23.0,Roma,Primavalle,10500,21,573
1272,7.75,1295,3098.0,1001343,15.0,Roma,Castel Fusano,8700,18,152
1273,2.56,327,3913.0,1001834,13.0,Roma,Primavalle,10450,21,646
1274,0.46,359,4324.0,1001908,0.0,Roma,Primavalle,6550,13,594
1275,7.97,214,3513.0,1001615,17.0,Roma,Gianicolense,5550,17,488
1276,3.24,737,2162.0,1000185,17.0,Roma,Ripa,4871,16,154
1277,4.44,974,5633.0,1000818,16.0,Roma,Torre Angela,6748,15,372
1278,1.85,737,2162.0,1000185,16.0,Roma,Ripa,2150,8,50
1279,7.65,120,1046.0,1000852,8.0,Roma,Torre Angela,3712,7,494
1280,1.11,575,2693.0,1000423,6.0,Roma,Monte Sacro,3533,10,666
1281,500.0,202,4.0,1000166,16.0,Roma,San Saba,4450,14,1018
1282,2.23,575,2693.0,1000423,15.0,Roma,Monte Sacro,6150,18,225
1283,1.86,575,2693.0,1000423,18.0,Roma,Monte Sacro,5600,20,185
1284,2.23,575,2693.0,1000423,11.0,Roma,Monte Sacro,4200,12,64
1285,200.0,218,10.0,1000495,11.0,Roma,Monte Sacro,6150,20,293
1286,152.78,814,144.0,1000426,8.0,Roma,Val Melaina,5677,12,1304
1287,3.58,644,3907.0,1000301,10.0,Roma,Nomentano,5228,9,244
1288,5.0,550,1201.0,1000133,14.0,Roma,Monti,2000,7,115
1289,12.45,356,241.0,1000159,5.0,Roma,Trevi,8700,31,810
1290,6.46,1295,3098.0,1001343,8.0,Roma,Castel Fusano,6760,8,717
1291,0.37,575,2693.0,1000423,22.0,Roma,Monte Sacro,4800,9,168
1292,400.0,218,10.0,1000495,21.0,Roma,Monte Sacro,2225,7,50
1293,0.88,820,3426.0,1000435,19.0,Roma,Val Melaina,5866,11,238
1294,0.58,820,3426.0,1000435,20.0,Roma,Val Melaina,4100,7,66
1295,12.32,1296,2029.0,1001371,6.0,Roma,Castel Fusano,1676,5,600
1296,12.81,1296,2029.0,1001371,5.0,Roma,Castel Fusano,2465,7,901
1297,2.23,575,2693.0,1000423,13.0,Roma,Monte Sacro,3816,12,822
1298,8.87,1296,2029.0,1001371,15.0,Roma,Castel Fusano,3883,9,66
1299,15.62,24,64.0,1000194,6.0,Roma,Trevi,5700,30,26
1300,12.91,1115,697.0,1001389,7.0,Roma,Castel Fusano,1488,3,678
1301,128.71,1084,101.0,1001030,11.0,Roma,Capannelle,5776,11,393
1302,3.58,644,3907.0,1000301,6.0,Roma,Nomentano,3128,11,895
1303,3.58,644,3907.0,1000301,11.0,Roma,Nomentano,5421,13,203
1304,6.4,644,3907.0,1000301,14.0,Roma,Nomentano,6892,20,831
1305,1.46,392,6838.0,1001933,7.0,Roma,Primavalle,3590,11,825
1306,3.07,644,3907.0,1000301,13.0,Roma,Nomentano,10375,19,261
1307,9.32,216,751.0,1000321,6.0,Roma,Tiburtino,6628,25,153
1308,4.2,1295,3098.0,1001343,17.0,Roma,Castel Fusano,6300,13,229
1309,1.7,1013,8836.0,1000836,6.0,Roma,Torre Angela,1946,6,808
1310,5.71,995,5958.0,1000814,16.0,Roma,Torre Gaia,9532,19,245
1311,6.49,714,1387.0,1000146,17.0,Roma,Monti,6000,20,673
1312,4.05,893,4938.0,1000526,16.0,Roma,Ponte Mammolo,3005,10,328
1313,153.85,778,26.0,1000330,6.0,Roma,Tiburtino,14525,40,591
1314,4.07,869,1967.0,1000549,16.0,Roma,Ponte Mammolo,3637,14,81
1315,4.54,771,4401.0,1000266,13.0,Roma,Trieste,8810,18,345
1316,5.13,788,2532.0,1000318,13.0,Roma,Nomentano,8138,15,206
1317,4.75,71,3576.0,1058099,7.0,Sant'oreste,,62905,42,1603
1318,2.5,53,11215.0,1058015,4.0,Campagnano di rom,,32707,31,1101
1319,0.4,989,2472.0,1000868,3.0,Roma,Borghesiana,700,2,6555
1320,6.46,1295,3098.0,1001343,16.0,Roma,Castel Fusano,7785,15,202
1321,3.59,1028,4736.0,1000855,17.0,Roma,Borghesiana,16029,27,248
1322,16.51,850,969.0,1000467,16.0,Roma,Castel Giubileo,14706,19,142
1323,1.9,1028,4736.0,1000855,13.0,Roma,Borghesiana,8244,17,353
1324,6.71,74,15206.0,1058110,15.0,Valmontone,,8326,14,405
1325,3.62,609,13521.0,1058131,7.0,GROTTAFERRATA,,4273,10,432
1326,3.88,1142,12379.0,1001045,6.0,Roma,Casal Morena,7202,15,398
1327,2.67,116,13503.0,1000826,11.0,Roma,Lunghezza,11508,15,219
1328,4.38,1036,2742.0,1000869,11.0,Roma,Borghesiana,11400,16,431
1329,12.72,1324,1101.0,1001847,13.0,Roma,Casalotti,9700,13,66
1330,13.62,1324,1101.0,1001847,6.0,Roma,Casalotti,1640,4,349
1331,5.92,58,6248.0,1058040,5.0,Gallicano nel laz,,13032,14,1412
1332,2.8,161,1073.0,1001814,6.0,Roma,Castel di Guido,1600,6,4273
1333,2.8,161,1073.0,1001814,12.0,Roma,Castel di Guido,7600,10,156
1334,38.46,1191,234.0,1001815,12.0,Roma,Casalotti,12077,17,888
1335,2.5,50,10393.0,1058081,6.0,Riano,,16361,22,1010
1336,12.63,709,950.0,1000132,7.0,Roma,Monti,2391,11,865
1337,3.21,53,11215.0,1058015,17.0,Campagnano di rom,,19116,20,194
1338,8.24,1232,2185.0,1001243,10.0,Roma,Torrino,2411,5,455
1339,1.16,76,54366.0,1058104,3.0,Tivoli,,6138,9,732
1340,13.66,650,732.0,1058083,9.0,Riofreddo,,56260,39,525
1341,14.93,168,1407.0,1001940,5.0,Roma,Trionfale,9647,23,1405
1342,9.95,168,1407.0,1001940,4.0,Roma,Trionfale,23678,45,942
1343,2.99,93,31441.0,1058122,7.0,Fonte Nuova,,4082,8,446
1344,2.15,96,2788.0,1058096,12.0,San polo dei cava,,7733,14,52
1345,2.89,93,31441.0,1058122,14.0,Fonte Nuova,,6328,14,239
1346,2.85,547,7014.0,1058056,12.0,Marcellina,,6990,11,432
1347,12.07,667,4226.0,1058020,7.0,Carpineto romano,,1958,5,542
1348,48.95,36,143.0,1001322,14.0,Roma,Castel Porziano,12685,18,679
1349,3.55,667,4226.0,1058020,18.0,Carpineto romano,,3500,8,163
1350,5.31,500,2072.0,1058062,12.0,Montelanico,,11600,14,82
1351,3.24,737,2162.0,1000185,18.0,Roma,Ripa,6285,17,440
1352,3.08,667,4226.0,1058020,5.0,Carpineto romano,,4069,9,456
1353,10.88,667,4226.0,1058020,10.0,Carpineto romano,,4515,7,225
1354,8.76,667,4226.0,1058020,13.0,Carpineto romano,,2394,5,132
1355,14.91,667,4226.0,1058020,14.0,Carpineto romano,,2468,5,384
1356,0.71,667,4226.0,1058020,4.0,Carpineto romano,,1133,5,3763
1357,8.52,667,4226.0,1058020,11.0,Carpineto romano,,3858,6,310
1358,11.12,667,4226.0,1058020,15.0,Carpineto romano,,5206,8,168
1359,11.12,667,4226.0,1058020,6.0,Carpineto romano,,3570,7,637
1360,5.44,667,4226.0,1058020,17.0,Carpineto romano,,3247,7,516
1361,8.2,500,2072.0,1058062,14.0,Montelanico,,5582,9,79
1362,50.04,562,1119.0,1058080,10.0,Ponzano romano,,52537,32,2129
1363,56.34,3,71.0,1000456,10.0,Roma,Marcigliana,21900,24,1681
1364,0.77,644,3907.0,1000301,22.0,Roma,Nomentano,10566,16,86
1365,5.12,1222,8790.0,1001228,15.0,Roma,Tor de' Cenci,6255,13,194
1366,3.48,833,3735.0,1000460,14.0,Roma,Val Melaina,2346,8,374
1367,3.87,1222,8790.0,1001228,14.0,Roma,Tor de' Cenci,5167,11,67
1368,2.8,71,3576.0,1058099,10.0,Sant'oreste,,44050,29,2298
1369,10.95,362,4659.0,1001906,16.0,Roma,Trionfale,9066,20,286
1370,4.09,751,2198.0,1000226,13.0,Roma,Flaminio,4533,14,95
1371,3.89,1138,4111.0,1001136,11.0,Roma,Ostiense,15131,16,707
1372,2.9,520,5171.0,1058063,7.0,Montelibretti,,19226,20,558
1373,11.34,441,529.0,1002020,7.0,Roma,Prima Porta,21333,25,350
1374,0.73,1138,4111.0,1001136,21.0,Roma,Ostiense,8133,15,243
1375,2.97,141,1348.0,1000904,17.0,Roma,Prenestino-Labicano,4925,33,100
1376,6.29,1052,5560.0,1001003,15.0,Roma,Don Bosco,5422,16,219
1377,5.54,22,87039.0,1058047,17.0,Guidonia montecel,,6536,12,222
1378,6.26,22,87039.0,1058047,10.0,Guidonia montecel,,6551,11,247
