,counts,index_zmu,POP_TOT_ZMU,zmu,hr,day,nome_comun,quartiere,tripdistance_m,triptime_m,breaktime_m
8366,2.17,1218,3233.0,1001226,8.0,2022-10-20,Roma,Mezzocammino,15914.0,20.0,340.0
8367,5.26,1218,3233.0,1001226,10.0,2022-10-20,Roma,Mezzocammino,3623.0,6.0,58.0
8368,0.4,127,4947.0,1001250,5.0,2022-10-20,Roma,Castel di Decima,11400.0,13.0,394.0
8369,1.9,781,526.0,1000304,7.0,2022-10-20,Roma,Nomentano,1700.0,8.0,815.0
8370,1.22,308,823.0,1000265,16.0,2022-10-20,Roma,Parioli,3400.0,17.0,584.0
8371,0.82,927,6067.0,1000604,16.0,2022-10-20,Roma,Prenestino-Labicano,2240.0,9.0,318.0
8372,2.3,146,435.0,1000644,16.0,2022-10-20,Roma,Prenestino-Labicano,5000.0,17.0,30.0
8373,0.16,927,6067.0,1000604,18.0,2022-10-20,Roma,Prenestino-Labicano,2000.0,5.0,24.0
8374,19.29,988,311.0,1000808,6.0,2022-10-20,Roma,Torre Gaia,18266.0,31.0,559.0
8375,0.71,1185,4211.0,1001209,6.0,2022-10-20,Roma,Giuliano-Dalmata,10200.0,21.0,301.0
8376,4.81,1186,1039.0,1001206,13.0,2022-10-20,Roma,Europa,12040.0,25.0,723.0
8377,9.35,226,321.0,1000715,5.0,2022-10-20,Roma,Torre Spaccata,14866.0,23.0,280.0
8378,1.96,471,1023.0,1000278,9.0,2022-10-20,Roma,Trieste,3900.0,10.0,20.0
8379,3.13,456,319.0,1002035,5.0,2022-10-20,Roma,Grottarossa,33700.0,29.0,431.0
8380,0.43,474,4679.0,1002065,6.0,2022-10-20,Roma,Tomba di Nerone,33400.0,38.0,28.0
8381,12.54,456,319.0,1002035,10.0,2022-10-20,Roma,Grottarossa,4225.0,7.0,83.0
8382,0.47,485,4253.0,1002071,10.0,2022-10-20,Roma,Tomba di Nerone,2950.0,6.0,112.0
8383,0.76,428,1320.0,1002005,11.0,2022-10-20,Roma,Tomba di Nerone,1100.0,8.0,11.0
8384,1.09,519,11893.0,1058038,13.0,2022-10-20,Formello,,7792.0,8.0,27.0
8385,0.49,505,12262.0,1058127,7.0,2022-10-20,Ciampino,,9566.0,17.0,2837.0
8386,0.35,604,11284.0,1058125,7.0,2022-10-20,Ciampino,,4550.0,11.0,582.0
8387,0.08,616,12964.0,1058134,21.0,2022-10-20,MARINO,,9000.0,12.0,826.0
8388,0.86,964,3478.0,1000726,14.0,2022-10-20,Roma,Tor Sapienza,1566.0,5.0,606.0
8389,6.8,852,147.0,1000176,8.0,2022-10-20,Roma,Castro Pretorio,7500.0,22.0,54.0
8390,1.62,717,1236.0,1000145,9.0,2022-10-20,Roma,Castro Pretorio,11000.0,18.0,416.0
8391,2.43,717,1236.0,1000145,10.0,2022-10-20,Roma,Castro Pretorio,4600.0,17.0,288.0
8392,0.29,964,3478.0,1000726,13.0,2022-10-20,Roma,Tor Sapienza,7500.0,15.0,1.0
8393,0.32,877,6303.0,1000510,17.0,2022-10-20,Roma,Collatino,3650.0,8.0,101.0
8394,0.49,890,2033.0,1000517,12.0,2022-10-20,Roma,Tor Cervara,8500.0,13.0,1109.0
8395,0.43,874,2328.0,1000504,14.0,2022-10-20,Roma,Collatino,6400.0,9.0,104.0
8396,0.64,578,1558.0,1058095,5.0,2022-10-20,San gregorio da s,,3700.0,6.0,1240.0
8397,1.28,578,1558.0,1058095,8.0,2022-10-20,San gregorio da s,,6100.0,11.0,423.0
8398,1.28,578,1558.0,1058095,12.0,2022-10-20,San gregorio da s,,3650.0,6.0,219.0
8399,0.64,578,1558.0,1058095,13.0,2022-10-20,San gregorio da s,,3600.0,6.0,33.0
8400,1.3,1011,772.0,1000857,10.0,2022-10-20,Roma,Torre Maura,1700.0,6.0,1.0
8401,1.1,948,5443.0,1000707,11.0,2022-10-20,Roma,Alessandrino,2233.0,5.0,231.0
8402,71.43,920,14.0,1000552,12.0,2022-10-20,Roma,Settecamini,11600.0,23.0,84.0
8403,0.65,1001,1547.0,1000825,16.0,2022-10-20,Roma,Borghesiana,7200.0,22.0,643.0
8404,0.33,1003,3003.0,1000838,16.0,2022-10-20,Roma,Torre Angela,2400.0,8.0,5.0
8405,0.4,1206,2507.0,1001220,18.0,2022-10-20,Roma,Giuliano-Dalmata,24100.0,22.0,113.0
8406,0.33,1003,3003.0,1000838,20.0,2022-10-20,Roma,Torre Angela,24200.0,18.0,112.0
8407,1.08,258,1855.0,1001904,5.0,2022-10-20,Roma,Della Vittoria,17550.0,39.0,860.0
8408,0.15,965,6785.0,1000727,19.0,2022-10-20,Roma,Alessandrino,12000.0,17.0,351.0
8409,1.4,460,2856.0,1002051,9.0,2022-10-20,Roma,Tomba di Nerone,1725.0,4.0,281.0
8410,5.92,451,169.0,1002033,10.0,2022-10-20,Roma,Tor di Quinto,3400.0,8.0,66.0
8411,0.7,460,2856.0,1002051,11.0,2022-10-20,Roma,Tomba di Nerone,1800.0,4.0,3.0
8412,0.93,879,6478.0,1000511,13.0,2022-10-20,Roma,Tor Cervara,4400.0,11.0,419.0
8413,0.48,900,4151.0,1000531,17.0,2022-10-20,Roma,Tiburtino,5750.0,20.0,487.0
8414,0.71,545,7048.0,1058054,13.0,2022-10-20,Manziana,,3980.0,6.0,71.0
8415,0.41,477,4905.0,1002058,11.0,2022-10-20,Roma,La Storta,9750.0,21.0,354.0
8416,2.87,23,698.0,1002039,12.0,2022-10-20,Roma,La Storta,14100.0,19.0,115.0
8417,1.22,477,4905.0,1002058,17.0,2022-10-20,Roma,La Storta,5766.0,12.0,265.0
8418,0.21,1154,4847.0,1001112,22.0,2022-10-20,Roma,Ardeatino,4300.0,8.0,68.0
8419,0.56,96,3561.0,1058096,9.0,2022-10-20,San polo dei cava,,8850.0,12.0,3.0
8420,1.04,272,1926.0,1000620,7.0,2022-10-20,Roma,Tuscolano,3250.0,10.0,708.0
8421,1.86,462,538.0,1002045,7.0,2022-10-20,Roma,Labaro,29700.0,22.0,1806.0
8422,0.73,582,2751.0,1000948,10.0,2022-10-20,Roma,Tuscolano,12200.0,20.0,79.0
8423,0.66,1282,3048.0,1001329,4.0,2022-10-20,Roma,Casal Palocco,16800.0,26.0,691.0
8424,0.62,980,9740.0,1000805,14.0,2022-10-20,Roma,Torrenova,8250.0,18.0,185.0
8425,1.31,415,1527.0,1001820,5.0,2022-10-20,Roma,Primavalle,3100.0,13.0,823.0
8426,0.38,1194,2638.0,1001227,9.0,2022-10-20,Roma,Tor de' Cenci,100.0,2.0,994.0
8427,0.29,964,3478.0,1000726,11.0,2022-10-20,Roma,Tor Sapienza,8000.0,15.0,50.0
8428,0.44,974,4544.0,1000818,12.0,2022-10-20,Roma,Torre Angela,9800.0,17.0,248.0
8429,1.76,974,4544.0,1000818,16.0,2022-10-20,Roma,Torre Angela,4450.0,13.0,145.0
8430,0.56,1,1788.0,1002016,18.0,2022-10-20,Roma,Prima Porta,1400.0,2.0,304.0
8431,0.84,519,11893.0,1058038,7.0,2022-10-20,Formello,,7230.0,11.0,536.0
8432,1.12,1,1788.0,1002016,10.0,2022-10-20,Roma,Prima Porta,3700.0,5.0,114.0
8433,1.42,94,4225.0,1002015,6.0,2022-10-20,Roma,La Storta,3450.0,7.0,519.0
8434,2.87,23,698.0,1002039,15.0,2022-10-20,Roma,La Storta,19500.0,21.0,102.0
8435,0.75,109,5336.0,1002038,15.0,2022-10-20,Roma,Isola Farnese,1900.0,5.0,69.0
8436,0.37,109,5336.0,1002038,6.0,2022-10-20,Roma,Isola Farnese,1550.0,3.0,384.0
8437,0.93,437,2153.0,1002014,14.0,2022-10-20,Roma,La Storta,800.0,2.0,210.0
8438,0.47,94,4225.0,1002015,17.0,2022-10-20,Roma,La Storta,12850.0,16.0,102.0
8439,0.78,274,1288.0,1000902,5.0,2022-10-20,Roma,Tuscolano,38200.0,85.0,6.0
8440,8.77,461,228.0,1002049,11.0,2022-10-20,Roma,Tor di Quinto,9550.0,17.0,180.0
8441,0.24,1221,8309.0,1001939,12.0,2022-10-20,Roma,Della Vittoria,20650.0,22.0,174.0
8442,0.56,1303,5349.0,1001630,7.0,2022-10-20,Roma,Gianicolense,2600.0,11.0,1279.0
8443,0.8,225,3744.0,1001604,14.0,2022-10-20,Roma,Gianicolense,1733.0,6.0,351.0
8444,0.87,268,3439.0,1001803,14.0,2022-10-20,Roma,Aurelio,8866.0,28.0,94.0
8445,0.94,1198,6417.0,1001217,17.0,2022-10-20,Roma,Fonte Ostiense,5550.0,13.0,167.0
8446,1.05,839,952.0,1000524,17.0,2022-10-20,Roma,Ponte Mammolo,20400.0,31.0,273.0
8447,8.89,982,225.0,1000806,12.0,2022-10-20,Roma,Torrenova,23350.0,34.0,121.0
8448,3.4,870,589.0,1000628,7.0,2022-10-20,Roma,Tiburtino,7900.0,18.0,503.0
8449,0.6,812,4995.0,1000414,17.0,2022-10-20,Roma,Castel Giubileo,3066.0,9.0,30.0
8450,0.18,376,5620.0,1001918,15.0,2022-10-20,Roma,Ottavia,5400.0,7.0,1728.0
8451,0.7,116,11456.0,1000826,5.0,2022-10-20,Roma,Lunghezza,6750.0,12.0,323.0
8452,0.45,953,6656.0,1000713,10.0,2022-10-20,Roma,Tor Sapienza,11133.0,18.0,48.0
8453,0.36,908,5562.0,1000539,12.0,2022-10-20,Roma,Collatino,6700.0,25.0,38.0
8454,0.07,181,56345.0,1058079,20.0,2022-10-20,Pomezia,,13000.0,17.0,338.0
8455,1.39,126,1436.0,1000945,9.0,2022-10-20,Roma,Appio-Latino,6950.0,14.0,25.0
8456,3.29,421,608.0,1000908,6.0,2022-10-20,Roma,Appio-Latino,1450.0,6.0,1861.0
8457,0.56,636,3545.0,1000927,13.0,2022-10-20,Roma,Appio-Latino,4100.0,13.0,230.0
8458,1.23,788,2440.0,1000318,9.0,2022-10-20,Roma,Nomentano,2366.0,9.0,950.0
8459,0.94,1078,1060.0,1000275,9.0,2022-10-20,Roma,Trieste,800.0,6.0,19.0
8460,1.14,828,1757.0,1000458,12.0,2022-10-20,Roma,Monte Sacro,3700.0,13.0,173.0
8461,3.6,779,278.0,1000302,8.0,2022-10-20,Roma,Nomentano,4500.0,13.0,2095.0
8462,0.51,625,1974.0,1000137,14.0,2022-10-20,Roma,Esquilino,2300.0,9.0,378.0
8463,1.13,516,887.0,1000906,17.0,2022-10-20,Roma,Tuscolano,3900.0,21.0,136.0
8464,0.22,592,4526.0,1000632,17.0,2022-10-20,Roma,Tuscolano,2400.0,9.0,26.0
8465,0.19,933,5344.0,1000621,18.0,2022-10-20,Roma,Tuscolano,400.0,3.0,4.0
8466,0.54,618,1843.0,1000645,18.0,2022-10-20,Roma,Prenestino-Labicano,1800.0,8.0,2.0
8467,2.98,472,672.0,1002078,4.0,2022-10-20,Roma,Tor di Quinto,15650.0,44.0,1372.0
8468,2.98,472,672.0,1002078,7.0,2022-10-20,Roma,Tor di Quinto,4500.0,13.0,60.0
8469,3.06,216,654.0,1000321,8.0,2022-10-20,Roma,Tiburtino,600.0,2.0,23.0
8470,0.61,158,1646.0,1000478,18.0,2022-10-20,Roma,Val Melaina,1400.0,5.0,22.0
8471,1.22,158,1646.0,1000478,14.0,2022-10-20,Roma,Val Melaina,1100.0,4.0,77.0
8472,0.61,158,1646.0,1000478,16.0,2022-10-20,Roma,Val Melaina,300.0,3.0,1.0
8473,2.2,1037,1366.0,1000909,6.0,2022-10-20,Roma,Tuscolano,533.0,2.0,670.0
8474,11.49,897,435.0,1000529,7.0,2022-10-20,Roma,Settecamini,5900.0,10.0,121.0
8475,0.7,932,2868.0,1000609,21.0,2022-10-20,Roma,Prenestino-Labicano,100.0,1.0,64.0
8476,1.01,625,1974.0,1000137,8.0,2022-10-20,Roma,Esquilino,14700.0,27.0,123.0
8477,0.34,406,5845.0,1001938,15.0,2022-10-20,Roma,Ottavia,2750.0,9.0,20.0
8478,2.1,9,477.0,1000832,6.0,2022-10-20,Roma,Torre Gaia,3000.0,6.0,20.0
8479,500.0,130,4.0,1000566,6.0,2022-10-20,Roma,Settecamini,7550.0,15.0,610.0
8480,250.0,130,4.0,1000566,13.0,2022-10-20,Roma,Settecamini,0.0,0.0,424.0
8481,0.56,186,8963.0,1001407,13.0,2022-10-20,Fiumicino,,8580.0,13.0,144.0
8482,0.67,186,8963.0,1001407,14.0,2022-10-20,Fiumicino,,5833.0,8.0,141.0
8483,1.91,245,2620.0,1001723,8.0,2022-10-20,Roma,Trionfale,3200.0,11.0,151.0
8484,2.52,395,1981.0,1000234,10.0,2022-10-20,Roma,Trieste,2180.0,8.0,151.0
8485,0.88,1038,1133.0,1000910,12.0,2022-10-20,Roma,Tuscolano,10700.0,22.0,59.0
8486,0.86,1040,4644.0,1000928,13.0,2022-10-20,Roma,Tuscolano,5175.0,12.0,115.0
8487,0.7,126,1436.0,1000945,13.0,2022-10-20,Roma,Appio-Latino,2300.0,10.0,9.0
8488,21.28,917,47.0,1000626,17.0,2022-10-20,Roma,Collatino,1200.0,3.0,285.0
8489,0.83,907,1201.0,1000612,19.0,2022-10-20,Roma,Prenestino-Labicano,1200.0,4.0,117.0
8490,0.32,1031,6219.0,1000905,10.0,2022-10-20,Roma,Tuscolano,11400.0,22.0,175.0
8491,0.18,221,5630.0,1000603,12.0,2022-10-20,Roma,Prenestino-Labicano,4700.0,14.0,102.0
8492,2.2,891,455.0,1000618,12.0,2022-10-20,Roma,Prenestino-Labicano,1300.0,4.0,3.0
8493,2.81,259,356.0,1000432,15.0,2022-10-20,Roma,Marcigliana,7600.0,15.0,1125.0
8494,0.32,167,3116.0,1000422,17.0,2022-10-20,Roma,Monte Sacro,1200.0,7.0,12.0
8495,0.21,1160,4774.0,1001116,0.0,2022-10-20,Roma,Ardeatino,5500.0,10.0,107.0
8496,0.31,879,6478.0,1000511,3.0,2022-10-20,Roma,Tor Cervara,6900.0,13.0,504.0
8497,5.74,950,697.0,1000708,3.0,2022-10-20,Roma,Tor Sapienza,5450.0,8.0,225.0
8498,137.93,257,29.0,1000311,10.0,2022-10-20,Roma,Nomentano,7350.0,20.0,392.0
8499,0.32,167,3116.0,1000422,11.0,2022-10-20,Roma,Monte Sacro,5600.0,15.0,48.0
8500,1.08,709,929.0,1000132,6.0,2022-10-20,Roma,Monti,1400.0,8.0,797.0
8501,0.43,691,4641.0,1000136,16.0,2022-10-20,Roma,Esquilino,8200.0,32.0,729.0
8502,0.4,100,2529.0,1000326,15.0,2022-10-20,Roma,Nomentano,15400.0,66.0,551.0
8503,1.15,245,2620.0,1001723,17.0,2022-10-20,Roma,Trionfale,7200.0,18.0,44.0
8504,0.35,614,5681.0,1058133,5.0,2022-10-20,MARINO,,17350.0,28.0,783.0
8505,1.65,861,2419.0,1000550,15.0,2022-10-20,Roma,Ponte Mammolo,7900.0,11.0,135.0
8506,0.94,1078,1060.0,1000275,14.0,2022-10-20,Roma,Trieste,9000.0,27.0,100.0
8507,9.65,988,311.0,1000808,11.0,2022-10-20,Roma,Torre Gaia,14433.0,22.0,441.0
8508,6.43,988,311.0,1000808,16.0,2022-10-20,Roma,Torre Gaia,4950.0,12.0,188.0
8509,0.74,475,2703.0,1002070,7.0,2022-10-20,Roma,Tor di Quinto,300.0,1.0,40.0
8510,14.08,725,142.0,1000155,11.0,2022-10-20,Roma,Trastevere,6650.0,22.0,20.0
8511,30.3,1288,99.0,1001332,8.0,2022-10-20,Roma,Casal Palocco,3500.0,7.0,1247.0
8512,0.74,1309,2703.0,1001354,11.0,2022-10-20,Roma,Ostia Antica,11250.0,14.0,130.0
8513,1.7,1075,2353.0,1001715,11.0,2022-10-20,Roma,Prati,1200.0,5.0,316.0
8514,19.61,410,102.0,1002008,9.0,2022-10-20,Roma,Tor di Quinto,2700.0,8.0,491.0
8515,2.54,427,1181.0,1002007,10.0,2022-10-20,Roma,Tor di Quinto,4666.0,14.0,393.0
8516,0.81,717,1236.0,1000145,14.0,2022-10-20,Roma,Castro Pretorio,13700.0,32.0,37.0
8517,10.87,282,184.0,1000716,13.0,2022-10-20,Roma,Torre Spaccata,3900.0,7.0,189.0
8518,0.73,412,1379.0,1002002,8.0,2022-10-20,Roma,Tor di Quinto,1900.0,8.0,61.0
8519,214.29,0,14.0,1001236,7.0,2022-10-20,Roma,Castel Porziano,12300.0,17.0,568.0
8520,1.02,909,4926.0,1000540,7.0,2022-10-20,Roma,Tor Sapienza,920.0,2.0,418.0
8521,0.29,1141,3508.0,1002037,9.0,2022-10-20,Roma,La Giustiniana,6200.0,13.0,4084.0
8522,12.61,630,476.0,1001905,5.0,2022-10-20,Roma,Trionfale,3000.0,7.0,334.0
8523,0.92,363,2184.0,1001907,18.0,2022-10-20,Roma,Trionfale,2200.0,5.0,475.0
8524,1.85,1058,1624.0,1001202,6.0,2022-10-20,Roma,Europa,15800.0,30.0,13.0
8525,0.67,686,2968.0,1000914,10.0,2022-10-20,Roma,Appio-Latino,9700.0,21.0,87.0
8526,0.65,685,3080.0,1000946,12.0,2022-10-20,Roma,Appio-Latino,21500.0,32.0,4.0
8527,2.0,1177,3005.0,1001143,13.0,2022-10-20,Roma,Ostiense,5433.0,12.0,418.0
8528,0.32,685,3080.0,1000946,13.0,2022-10-20,Roma,Appio-Latino,2900.0,12.0,14.0
8529,0.76,711,1323.0,1000139,15.0,2022-10-20,Roma,Monti,1600.0,8.0,1.0
8530,0.25,1044,3969.0,1000947,17.0,2022-10-20,Roma,Appio-Latino,15100.0,27.0,50.0
8531,0.61,909,4926.0,1000540,14.0,2022-10-20,Roma,Tor Sapienza,11600.0,23.0,152.0
8532,0.12,606,8286.0,1058123,21.0,2022-10-20,Ciampino,,20500.0,21.0,346.0
8533,2.72,470,1104.0,1002063,7.0,2022-10-20,Roma,Della Vittoria,3733.0,11.0,470.0
8534,9.8,410,102.0,1002008,16.0,2022-10-20,Roma,Tor di Quinto,2900.0,26.0,77.0
8535,52.63,414,19.0,1002001,16.0,2022-10-20,Roma,Tor di Quinto,4100.0,13.0,17.0
8536,41.67,443,72.0,1002027,17.0,2022-10-20,Roma,Tor di Quinto,6733.0,16.0,35.0
8537,9.8,410,102.0,1002008,18.0,2022-10-20,Roma,Tor di Quinto,4500.0,12.0,87.0
8538,1.29,1001,1547.0,1000825,19.0,2022-10-20,Roma,Borghesiana,2500.0,4.0,82.0
8539,2.56,340,1170.0,1001833,5.0,2022-10-20,Roma,Aurelio,1900.0,4.0,498.0
8540,0.2,1105,5068.0,1001380,5.0,2022-10-20,Roma,Acilia Sud,20300.0,36.0,1.0
8541,2.19,352,914.0,1001852,10.0,2022-10-20,Roma,Aurelio,15350.0,23.0,492.0
8542,1.86,792,537.0,1000317,11.0,2022-10-20,Roma,Nomentano,39900.0,59.0,760.0
8543,40.82,763,49.0,1000333,15.0,2022-10-20,Roma,Tiburtino,4100.0,20.0,106.0
8544,7.41,814,135.0,1000426,12.0,2022-10-20,Roma,Val Melaina,3400.0,10.0,4025.0
8545,0.57,844,3519.0,1000461,13.0,2022-10-20,Roma,Val Melaina,10600.0,17.0,120.0
8546,0.94,739,1067.0,1000210,14.0,2022-10-20,Roma,Salario,6300.0,23.0,56.0
8547,0.2,817,4893.0,1001548,16.0,2022-10-20,Roma,Gianicolense,25000.0,55.0,587.0
8548,0.38,520,5195.0,1058063,4.0,2022-10-20,Montelibretti,,14600.0,15.0,818.0
8549,0.58,520,5195.0,1058063,14.0,2022-10-20,Montelibretti,,6000.0,10.0,191.0
8550,3.72,60,538.0,1000213,14.0,2022-10-20,Roma,Trieste,4450.0,20.0,48.0
8551,0.39,331,12872.0,1001827,9.0,2022-10-20,Roma,Casalotti,3140.0,6.0,33.0
8552,0.84,519,11893.0,1058038,14.0,2022-10-20,Formello,,11170.0,17.0,305.0
8553,0.7,710,1426.0,1000134,12.0,2022-10-20,Roma,Monti,4300.0,15.0,37.0
8554,7.81,679,128.0,1000135,12.0,2022-10-20,Roma,Monti,0.0,0.0,1.0
8555,0.05,69,21943.0,1058074,2.0,2022-10-20,Palestrina,,31500.0,37.0,230.0
8556,0.14,69,21943.0,1058074,21.0,2022-10-20,Palestrina,,7933.0,10.0,236.0
8557,0.22,579,4516.0,1058098,13.0,2022-10-20,Sant'angelo roman,,3800.0,5.0,128.0
8558,0.54,1201,3734.0,1001218,8.0,2022-10-20,Roma,Fonte Ostiense,1300.0,2.0,714.0
8559,1.22,994,1646.0,1058010,6.0,2022-10-20,Arsoli,,1850.0,5.0,449.0
8560,1.82,994,1646.0,1058010,9.0,2022-10-20,Arsoli,,2833.0,5.0,49.0
8561,0.61,994,1646.0,1058010,10.0,2022-10-20,Arsoli,,1800.0,5.0,49.0
8562,2.43,994,1646.0,1058010,15.0,2022-10-20,Arsoli,,700.0,2.0,427.0
8563,2.57,360,389.0,1001902,9.0,2022-10-20,Roma,Trionfale,4300.0,11.0,52.0
8564,0.29,268,3439.0,1001803,13.0,2022-10-20,Roma,Aurelio,3100.0,10.0,222.0
8565,2.43,244,823.0,1001722,14.0,2022-10-20,Roma,Della Vittoria,2000.0,7.0,23.0
8566,0.64,761,3121.0,1000244,17.0,2022-10-20,Roma,Flaminio,1850.0,5.0,390.0
8567,1.22,244,823.0,1001722,19.0,2022-10-20,Roma,Della Vittoria,3400.0,10.0,84.0
8568,0.73,1291,2748.0,1001337,7.0,2022-10-20,Roma,Lido di Ostia Levante,7050.0,15.0,13.0
8569,0.27,1258,3644.0,1001305,21.0,2022-10-20,Roma,Acilia Sud,10600.0,11.0,821.0
8570,0.18,612,5584.0,1001519,4.0,2022-10-20,Roma,Gianicolense,52400.0,79.0,2191.0
8571,0.59,1233,1681.0,1001248,10.0,2022-10-20,Roma,Castel di Leva,5100.0,10.0,116.0
8572,1.36,125,2203.0,1000322,8.0,2022-10-20,Roma,Tiburtino,2500.0,11.0,293.0
8573,1.09,912,915.0,1000544,5.0,2022-10-20,Roma,Pietralata,14500.0,38.0,814.0
8574,1.56,677,640.0,1000217,13.0,2022-10-20,Roma,Trieste,17500.0,41.0,195.0
8575,2.02,1189,2475.0,1001719,5.0,2022-10-20,Roma,Della Vittoria,5660.0,10.0,250.0
8576,0.89,243,2248.0,1001731,11.0,2022-10-20,Roma,Trionfale,1100.0,5.0,166.0
8577,0.79,1057,2530.0,1001725,13.0,2022-10-20,Roma,Prati,1100.0,5.0,78.0
8578,0.23,329,4357.0,1001708,17.0,2022-10-20,Roma,Della Vittoria,600.0,2.0,188.0
8579,1.15,245,2620.0,1001723,18.0,2022-10-20,Roma,Trionfale,1333.0,3.0,24.0
8580,0.27,1006,3754.0,1000829,5.0,2022-10-20,Roma,Torre Spaccata,3300.0,8.0,536.0
8581,0.76,1124,6599.0,1001404,11.0,2022-10-20,Fiumicino,,15260.0,19.0,141.0
8582,1.0,271,3015.0,1001409,14.0,2022-10-20,Fiumicino,,13566.0,14.0,248.0
8583,0.76,1124,6599.0,1001404,15.0,2022-10-20,Fiumicino,,19680.0,24.0,22.0
8584,0.74,145,1356.0,1001247,18.0,2022-10-20,Roma,Castel di Leva,11000.0,16.0,108.0
8585,0.57,800,3511.0,1000405,14.0,2022-10-20,Roma,Val Melaina,5650.0,16.0,71.0
8586,23.53,843,170.0,1000453,16.0,2022-10-20,Roma,Val Melaina,7450.0,28.0,913.0
8587,0.93,450,1075.0,1000903,14.0,2022-10-20,Roma,Tuscolano,28400.0,51.0,429.0
8588,1.35,228,2218.0,1000922,16.0,2022-10-20,Roma,Tuscolano,300.0,2.0,142.0
8589,1.79,1024,560.0,1000951,18.0,2022-10-20,Roma,Tuscolano,7700.0,28.0,742.0
8590,0.54,1138,3714.0,1001136,20.0,2022-10-20,Roma,Ostiense,4350.0,11.0,63.0
8591,0.18,571,10822.0,1058088,21.0,2022-10-20,Rocca priora,,16650.0,23.0,186.0
8592,1.79,688,1679.0,1002066,18.0,2022-10-20,Roma,Tor di Quinto,6566.0,20.0,80.0
8593,0.86,399,8143.0,1001935,8.0,2022-10-20,Roma,Ottavia,16957.0,14.0,444.0
8594,0.85,205,2348.0,1001628,9.0,2022-10-20,Roma,Gianicolense,25250.0,26.0,26.0
8595,0.21,207,4676.0,1001505,4.0,2022-10-20,Roma,Portuense,800.0,4.0,750.0
8596,1.54,1133,1953.0,1001606,4.0,2022-10-20,Roma,Gianicolense,4033.0,7.0,466.0
8597,1.58,382,3166.0,1001526,15.0,2022-10-20,Roma,Portuense,1860.0,7.0,295.0
8598,0.19,491,20863.0,1058059,5.0,2022-10-20,Mentana,,1625.0,5.0,655.0
8599,0.19,491,20863.0,1058059,19.0,2022-10-20,Mentana,,1500.0,3.0,134.0
8600,0.47,359,4292.0,1001908,10.0,2022-10-20,Roma,Primavalle,4050.0,9.0,548.0
8601,0.33,386,3000.0,1001930,11.0,2022-10-20,Roma,Primavalle,2300.0,6.0,14.0
8602,0.75,1117,4014.0,1001405,14.0,2022-10-20,Fiumicino,,9566.0,11.0,194.0
8603,1.17,1074,857.0,1001402,15.0,2022-10-20,Fiumicino,,300.0,1.0,4.0
8604,0.5,1117,4014.0,1001405,17.0,2022-10-20,Fiumicino,,700.0,2.0,69.0
8605,0.2,30,45440.0,1058072,12.0,2022-10-20,Nettuno,,8388.0,14.0,114.0
8606,0.87,562,1155.0,1058080,7.0,2022-10-20,Ponzano romano,,4700.0,3.0,9909.0
8607,1.24,910,805.0,1000542,6.0,2022-10-20,Roma,San Basilio,5000.0,10.0,48.0
8608,2.48,910,805.0,1000542,7.0,2022-10-20,Roma,San Basilio,0.0,0.0,5.0
8609,1.97,787,1014.0,1000324,7.0,2022-10-20,Roma,Nomentano,9200.0,18.0,3565.0
8610,1.28,444,3132.0,1002028,11.0,2022-10-20,Roma,Tor di Quinto,7200.0,22.0,22.0
8611,0.4,503,2496.0,1000480,19.0,2022-10-20,Roma,Monte Sacro Alto,5300.0,13.0,5346.0
8612,0.22,698,9233.0,1000106,6.0,2022-10-20,Roma,S.Angelo,8950.0,33.0,712.0
8613,2.24,1073,893.0,1001021,5.0,2022-10-20,Roma,Casal Morena,9950.0,27.0,798.0
8614,1.44,123,2078.0,1001946,16.0,2022-10-20,Roma,Della Vittoria,433.0,1.0,30.0
8615,2.72,236,367.0,1001711,9.0,2022-10-20,Roma,Della Vittoria,1400.0,4.0,1341.0
8616,1.08,258,1855.0,1001904,11.0,2022-10-20,Roma,Della Vittoria,1350.0,3.0,57.0
8617,1.42,1103,2113.0,1001710,15.0,2022-10-20,Roma,Della Vittoria,1633.0,7.0,137.0
8618,0.62,1154,4847.0,1001112,18.0,2022-10-20,Roma,Ardeatino,3400.0,12.0,68.0
8619,0.62,1154,4847.0,1001112,17.0,2022-10-20,Roma,Ardeatino,11966.0,31.0,64.0
8620,11.76,1179,170.0,1001144,17.0,2022-10-20,Roma,Ardeatino,300.0,2.0,15.0
8621,0.48,784,2098.0,1000424,16.0,2022-10-20,Roma,Monte Sacro,43700.0,52.0,239.0
8622,0.22,1153,9126.0,1001109,21.0,2022-10-20,Roma,Ostiense,7650.0,15.0,235.0
8623,0.44,742,2259.0,1000205,7.0,2022-10-20,Roma,Parioli,42800.0,47.0,837.0
8624,1.15,1020,1736.0,1000934,16.0,2022-10-20,Roma,Appio-Latino,1500.0,6.0,21.0
8625,0.77,738,3881.0,1000203,9.0,2022-10-20,Roma,Pinciano,3966.0,9.0,13.0
8626,0.76,619,1310.0,1000228,8.0,2022-10-20,Roma,Flaminio,800.0,3.0,20.0
8627,0.48,84,4168.0,1000261,12.0,2022-10-20,Roma,Trieste,8900.0,23.0,356.0
8628,0.71,140,1415.0,1001261,11.0,2022-10-20,Roma,Torrino,1100.0,3.0,25.0
8629,2.12,140,1415.0,1001261,17.0,2022-10-20,Roma,Torrino,2066.0,4.0,20.0
