,zmu,index_zmu,idtrajectory,zmu_destination
9402,1001613,1204.0,80569737,1000552
9403,1000228,619.0,5528589,1000222
9404,1000224,753.0,65561510,1000225
9405,1000225,253.0,79555887,1000205
9406,1058047,22.0,50670992,1000278
9407,1058034,515.0,29561035,1058102
9408,1001327,1278.0,28380657,1001380
9409,1000214,718.0,79601569,1000318
9410,1058047,22.0,79688297,1058074
9411,1001255,1149.0,29513002,1001915
9412,1001201,1163.0,50710272,1000142
9413,1001919,332.0,5296954,1001841
9414,1001614,1109.0,65517807,1001111
9415,1001219,1202.0,5326482,1001231
9416,1001231,1224.0,80094280,1058018
9417,1000710,951.0,29511444,1000913
9418,1001266,1244.0,79552776,1001505
9419,1000485,217.0,79591041,1000224
9420,1000276,1200.0,66116052,1000322
9421,1001410,321.0,80127435,1001417
9422,1058134,616.0,66138845,1001219
9423,1058122,93.0,5178461,1058047
9424,1001316,1271.0,28323057,1001341
9425,1000610,928.0,79521209,1000511
9426,1001607,1134.0,5336887,1001842
9427,1000467,850.0,80128304,1000426
9428,1000228,619.0,5371709,1002028
9429,1058124,608.0,5455411,1058003
9430,1000555,626.0,50611150,1000512
9431,1002028,444.0,66100866,1001903
9432,1000862,1030.0,5182482,1000540
9433,1001712,237.0,79645617,1001737
9434,1000427,818.0,65419411,1001941
9435,1001939,1221.0,5431223,1001929
9436,1001929,365.0,79605242,1001614
9437,1001254,1239.0,80141629,1001214
9438,1001107,1150.0,16606932,1001217
9439,1001137,1165.0,28978550,1000203
9440,1001325,1279.0,65402350,1000133
9441,1001228,1222.0,5528793,1001716
9442,1000205,742.0,80611340,1001101
9443,1001335,1286.0,80193797,1000226
9444,1000925,634.0,5309576,1001019
9445,1001019,651.0,80556471,1001020
9446,1001008,607.0,66391401,1001325
9447,1001414,749.0,29496053,1001415
9448,1001939,1221.0,68939235,1001952
9449,1001540,263.0,80592397,1001244
9450,1058114,32.0,66184059,1058102
9451,1001372,1323.0,79560608,1001327
9452,1001364,201.0,28921070,1001328
9453,1000812,993.0,29102659,1000425
9454,1001407,186.0,5447411,1001405
9455,1001929,365.0,66175158,1000207
9456,1001051,1146.0,51997353,1058064
9457,1002012,430.0,28321580,1001715
9458,1000950,118.0,65503928,1000103
9459,1001255,1149.0,50091346,1001111
9460,1000818,974.0,66133174,1058060
9461,1058029,56.0,50640973,1001418
9462,1058011,51.0,29472162,1058042
9463,1058063,520.0,5311550,1058065
9464,1058065,553.0,29570023,1058063
9465,1001137,1165.0,29439934,1000248
9466,1000318,788.0,5424790,1000453
9467,1001370,589.0,65448076,1001385
9468,1000446,840.0,50614739,1001630
9469,1058096,96.0,28379831,1058104
9470,1001137,1165.0,66179331,1001524
9471,1001398,314.0,79677001,1001127
9472,1000205,742.0,29093553,1000526
9473,1000266,771.0,5400556,1000513
9474,1001205,1184.0,66124503,1001139
9475,1058047,22.0,29061897,1000818
9476,1001513,1257.0,5368260,1001512
9477,1001512,1220.0,29569295,1001532
9478,1058057,62.0,5184808,1058127
9479,1000855,1028.0,65438551,1000858
9480,1001253,1238.0,5286603,1001119
9481,1001362,1317.0,66116752,1001349
9482,1058023,54.0,80557305,1000471
9483,1001119,1164.0,80050560,1001636
9484,1001045,1142.0,79549097,1058123
9485,1001414,749.0,80583634,1001215
9486,1001918,376.0,29495624,1000135
9487,1000310,777.0,50722710,1000531
9488,1000830,1007.0,29478088,1001028
9489,1001120,288.0,5280717,1001219
9490,1001219,1202.0,66133721,1058083
9491,1001605,1209.0,5249309,1001623
9492,1000147,719.0,79522876,1000710
9493,1058011,51.0,80608618,1058110
9494,1001809,304.0,5296386,1001933
9495,1000180,736.0,29463693,1000192
9496,1000192,149.0,79521556,1000183
9497,1001008,607.0,28336368,1058003
9498,1000167,727.0,50098886,1000204
9499,1001352,1306.0,80143249,1001325
9500,1001605,1209.0,65448552,1001848
9501,1000855,1028.0,29064067,1000869
9502,1000867,946.0,80594756,1000855
9503,1001616,233.0,29537829,1058038
9504,1001325,1279.0,50518290,1001352
9505,1000262,669.0,50581840,1001707
9506,1001731,243.0,66172297,1001707
9507,1000215,223.0,29476268,1000333
9508,1058122,93.0,79688314,1000420
9509,1000429,821.0,50540154,1000311
9510,1001123,1157.0,29095757,1001137
9511,1058119,10.0,28939749,1000868
9512,1000262,669.0,80608211,1000274
9513,1058079,181.0,79551984,1001337
9514,1058047,22.0,65473437,1058104
9515,1058104,76.0,50546614,1058047
9516,1001417,1289.0,80215909,1001414
9517,1058057,62.0,66101199,1058133
9518,1001012,1061.0,29554638,1001008
9519,1000425,369.0,47922156,1000465
9520,1001008,607.0,65454308,1000565
9521,1058015,53.0,80615555,1000238
9522,1000272,19.0,28976959,1001715
9523,1000489,862.0,5311400,1000406
9524,1000509,876.0,79570431,1000511
9525,1001415,744.0,50148649,1001414
9526,1001806,295.0,28373558,1001825
9527,1001825,324.0,66147494,1001838
9528,1002012,430.0,5429011,1058039
9529,1000472,132.0,60471199,1000209
9530,1001613,1204.0,5454702,1001707
9531,1000553,78.0,50478969,1058104
9532,1001215,1193.0,29088374,1001210
9533,1000170,617.0,5528782,1000135
9534,1001637,1330.0,50518486,1001035
9535,1001212,1190.0,65592479,1001224
9536,1002003,416.0,66399198,1001719
9537,1000922,228.0,50508943,1000910
9538,1001020,1069.0,66125314,1000721
9539,1001202,1058.0,66115902,1001143
9540,1000428,251.0,5437566,1000454
9541,1002026,641.0,9470617,1001725
9542,1058008,498.0,29432211,1058103
9543,1058013,52.0,80049797,1058054
9544,1001027,1012.0,79521301,1001007
9545,1000185,737.0,29574256,1000119
9546,1000119,707.0,50061381,1000185
9547,1001212,1190.0,66173020,1001327
9548,1000204,210.0,5296492,1000203
9549,1000203,738.0,79571504,1000101
9550,1000638,938.0,5302126,1000609
9551,1001919,332.0,50566726,1001902
9552,1001048,620.0,65480546,1001053
9553,1000609,932.0,66329451,1000722
9554,1001237,1227.0,65434458,1001335
9555,1001048,620.0,28316203,1000144
9556,1001214,632.0,65467052,1001266
9557,1000621,933.0,65429872,1001016
9558,1001133,623.0,29432580,1001123
9559,1058047,22.0,29099976,1000571
9560,1001608,1135.0,5396774,1001825
9561,1000567,924.0,80187530,1000530
9562,1000223,752.0,80106436,1000204
9563,1002020,441.0,80173769,1058065
9564,1001135,1087.0,65442432,1000513
9565,1000109,700.0,29032908,1000104
9566,1000104,394.0,79561373,1000108
9567,1001526,382.0,66335960,1001528
9568,1000923,934.0,79523870,1000131
9569,1001045,1142.0,66195328,1001005
9570,1001829,1217.0,65574375,1001521
9571,1000478,158.0,65446020,1000448
9572,1058116,602.0,29569865,1058029
9573,1001217,1198.0,80193154,1000146
9574,1001389,1115.0,66392009,1001391
9575,1058047,22.0,65543107,1058104
9576,1058104,76.0,50155761,1058056
9577,1000604,927.0,80583255,1000949
9578,1000822,978.0,113986189,1000824
9579,1000823,1004.0,113972576,1000842
9580,1058081,50.0,50517493,1058024
9581,1001358,1311.0,66308344,1001327
9582,1058128,588.0,29084895,1001009
9583,1000720,943.0,5239589,1000719
9584,1001003,1052.0,66334618,1001028
9585,1001708,329.0,29021338,1001906
9586,1002073,469.0,5518677,1002070
9587,1002070,475.0,65425069,1002073
9588,1001228,1222.0,5432150,1001229
9589,1001229,1223.0,66199069,1001228
9590,1001211,1188.0,5494538,1001122
9591,1058117,77.0,66153379,1058079
9592,1001115,1062.0,29511842,1001221
9593,1000412,810.0,50086242,1000278
9594,1002064,442.0,65447412,1002073
9595,1001050,1144.0,65446414,1001024
9596,1001051,1146.0,5287930,1000807
9597,1000824,87.0,5291008,1000817
9598,1058013,52.0,50710330,1058054
9599,1001030,1084.0,29517214,1000313
9600,1058134,616.0,29002231,1058112
9601,1000704,945.0,50485642,1000705
9602,1058065,553.0,16592201,1000460
9603,1001703,1255.0,50577810,1000258
9604,1058119,10.0,50498707,1058074
9605,1000318,788.0,29013446,1000132
9606,1000415,807.0,29548373,1000522
9607,1001266,1244.0,50581129,1000202
9608,1058047,22.0,66296831,1058075
9609,1000515,884.0,66420040,1000109
9610,1000460,833.0,80128715,1000489
9611,1001382,1107.0,65455223,1001236
9612,1002050,402.0,5291048,1002073
9613,1000238,762.0,79688627,1000244
9614,1002073,469.0,65560712,1000319
9615,1000566,130.0,5269367,1000457
9616,1000278,471.0,66102482,1001910
9617,1000477,1314.0,50492825,1000302
9618,1000634,937.0,79565987,1000704
9619,1001250,127.0,79552554,1001229
9620,1000712,944.0,29055616,1000937
9621,1000937,577.0,50613843,1000407
9622,1001613,1204.0,65446028,1001629
9623,1001613,1204.0,29084848,1001905
9624,1000316,110.0,79591070,1000205
9625,1000302,779.0,79524694,1000646
9626,1001335,1286.0,5494718,1001355
9627,1001355,658.0,29471940,1001314
9628,1001314,1270.0,79603823,1001334
9629,1002013,434.0,29007687,1001935
9630,1001935,399.0,80130372,1001835
9631,1001262,1192.0,79609719,1001529
9632,1002003,416.0,5287637,1001715
9633,1001228,1222.0,79542392,1001229
9634,1001229,1223.0,80623638,1001215
9635,1000531,900.0,28991371,1000315
9636,1001119,1164.0,5340029,1001229
9637,1001229,1223.0,50728590,1001119
9638,1058011,51.0,80174204,1058111
9639,1058027,482.0,28919517,1000566
9640,1000717,958.0,29025981,1001005
9641,1058079,181.0,29489404,1058117
9642,1058117,77.0,80093932,1058079
9643,1058114,32.0,50627165,1000850
9644,1058117,77.0,50130506,1001385
9645,1001827,331.0,5389170,1001942
9646,1058038,519.0,79596860,1002039
9647,1002032,449.0,29026384,1002066
9648,1001219,1202.0,79520050,1001322
9649,1000471,1205.0,66272254,1001727
9650,1058047,22.0,66360461,1058104
9651,1058122,93.0,80584742,1058047
9652,1001209,1185.0,29065027,1001210
9653,1001358,1311.0,79603009,1001307
9654,1001702,1208.0,50595952,1001708
9655,1000521,657.0,79594811,1000320
9656,1000165,1274.0,28310655,1000115
9657,1002032,449.0,5290142,1000244
9658,1002076,310.0,80570154,1002055
9659,1000479,855.0,66138747,1000471
9660,1000471,1205.0,50524060,1000458
9661,1001909,366.0,65444027,1001843
9662,1001018,224.0,66138767,1001020
9663,1000727,965.0,66196759,1000702
9664,1001033,1086.0,5455608,1001002
9665,1001603,1325.0,79608545,1001605
9666,1000701,273.0,28927174,1000728
9667,1000714,955.0,50549767,1000504
9668,1000707,948.0,16487525,1001134
9669,1000435,820.0,65474085,1000469
9670,1000812,993.0,5350451,1000279
9671,1000707,948.0,16620389,1000621
9672,1001024,1079.0,5176118,1001029
9673,1001926,383.0,28977345,1001618
9674,1000420,816.0,29537459,1001387
9675,1000528,895.0,50619517,1000318
9676,1001229,1223.0,50106766,1001503
9677,1001303,1254.0,81431109,1001324
9678,1002053,466.0,50149855,1002026
9679,1001229,1223.0,50508956,1001228
9680,1002029,447.0,16592122,1002065
9681,1002030,445.0,29475850,1002065
9682,1002065,474.0,28984661,1002030
9683,1002005,428.0,50611954,1002009
9684,1000805,980.0,50574643,1000912
9685,1000205,742.0,80152610,1000266
9686,1058043,59.0,66367543,1058050
9687,1001528,457.0,16467787,1001540
9688,1001256,1240.0,80107257,1001243
9689,1000491,865.0,28316570,1000439
9690,1001501,1099.0,79586239,1001137
9691,1000412,810.0,28940516,1000404
9692,1001266,1244.0,29071696,1001526
9693,1001526,382.0,79637949,1001911
9694,1058073,559.0,80616815,1058110
9695,1000241,646.0,66106844,1000116
9696,1001934,396.0,47922145,1001722
9697,1002074,486.0,77387230,1002052
9698,1000721,954.0,50503522,1000507
9699,1058038,519.0,66145144,1002047
9700,1001204,1182.0,28920494,1000937
9701,1000863,1032.0,29036987,1001226
9702,1000639,436.0,39753487,1000611
9703,1058023,54.0,29062701,1058104
9704,1000705,601.0,50597853,1001007
9705,1001936,393.0,5367738,1001705
9706,1001743,238.0,50728961,1000131
9707,1000712,944.0,5301410,1000622
9708,1000721,954.0,66103247,1000609
9709,1001231,1224.0,5182921,1001537
9710,1000476,860.0,50524054,1000431
9711,1001519,612.0,5295898,1001606
9712,1001003,1052.0,16556500,1000621
9713,1000482,856.0,5455583,1000301
9714,1058124,608.0,79605597,1058130
9715,1001365,1322.0,5305943,1000185
9716,1001726,153.0,29456632,1001714
9717,1001702,1208.0,50677810,1058024
9718,1001371,1296.0,80121944,1001389
9719,1058125,604.0,66396546,1058127
9720,1058047,22.0,50624070,1058015
9721,1001216,1195.0,66195348,1001241
9722,1000419,808.0,5360150,1000460
9723,1000712,944.0,79677053,1000840
9724,1001946,123.0,66297599,1001833
9725,1001139,1178.0,29459298,1001122
9726,1058079,181.0,79590282,1000715
9727,1000442,834.0,5437798,1000465
9728,1001202,1058.0,66432896,1000926
9729,1001389,1115.0,65395794,1001388
9730,1001215,1193.0,66199991,1001229
9731,1000421,809.0,66402441,1000472
9732,1000465,830.0,50600092,1000410
9733,1002024,35.0,5266172,1058015
9734,1000613,66.0,79550781,1000718
9735,1001815,1191.0,80617381,1001510
9736,1000704,945.0,47868205,1000629
9737,1001231,1224.0,5336906,1000919
9738,1058102,75.0,93239650,1058042
9739,1000605,930.0,29031482,1000632
9740,1000632,592.0,50125013,1001116
9741,1000311,257.0,29038515,1001915
9742,1000705,601.0,5279940,1000704
9743,1058029,56.0,28322411,1001413
9744,1001216,1195.0,80149609,1001212
9745,1000481,507.0,5184721,1000559
9746,1000813,177.0,5528548,1000812
9747,1000942,122.0,66126514,1000919
9748,1058043,59.0,66401660,1058050
9749,1001417,1289.0,80076332,1001414
9750,1000603,221.0,66128303,1000705
9751,1001414,749.0,50722680,1001418
9752,1000540,909.0,5257015,1000721
9753,1001906,362.0,29418382,1058085
9754,1000632,592.0,29021172,1000643
9755,1000643,570.0,80556693,1000613
9756,1058057,62.0,5402082,1058134
9757,1058060,63.0,77752759,1058039
9758,1001109,1153.0,5390662,1000942
9759,1001413,487.0,29011148,1001326
9760,1001612,401.0,5183411,1001615
9761,1000511,879.0,29063071,1000558
9762,1000558,275.0,79586479,1000514
9763,1058039,526.0,29536079,1000553
9764,1000553,78.0,80531377,1058047
9765,1001903,361.0,29408634,1002022
9766,1002022,1054.0,50486236,1058015
9767,1001108,1152.0,79538298,1001617
9768,1002018,33.0,29433939,1002022
9769,1001137,1165.0,5385114,1001115
9770,1002012,430.0,80569450,1002003
9771,1000454,235.0,80584763,1002063
9772,1000205,742.0,28329767,1058088
9773,1000224,753.0,5280782,1000337
9774,1001036,1092.0,29030119,1000619
9775,1000337,794.0,50611525,1000224
9776,1001243,1232.0,28945347,1001413
9777,1001382,1107.0,66113926,1001626
9778,1000713,953.0,50678161,1001210
9779,1001918,376.0,79571541,1001917
9780,1058047,22.0,65419941,1058104
9781,1002049,461.0,65402307,1000218
9782,1058047,22.0,79518718,1058114
9783,1001808,300.0,5280483,1001937
9784,1000428,251.0,79605210,1000829
9785,1001211,1188.0,29419090,1001254
9786,1001254,1239.0,65397317,1001212
9787,1001121,1161.0,49426190,1001120
9788,1001607,1134.0,5280801,1001628
9789,1000716,282.0,79632708,1001231
9790,1000805,980.0,79707421,1000814
9791,1001942,408.0,80615915,1001851
9792,1001231,1224.0,80535073,1000540
9793,1000928,1040.0,29056598,1001028
9794,1001613,1204.0,66115260,1001629
9795,1001044,1137.0,80572290,1001020
9796,1058134,616.0,5455588,1058127
9797,1058127,505.0,80167251,1058124
9798,1001305,1258.0,79589256,1001379
9799,1001130,1174.0,50566876,1001107
9800,1001948,404.0,65415702,1001857
9801,1000181,204.0,79670544,1000111
9802,1000111,690.0,50684980,1000112
9803,1002015,94.0,5453885,1058038
9804,1058104,76.0,16469116,1058047
9805,1001353,1307.0,29464876,1001368
9806,1000503,872.0,29449963,1000533
9807,1058104,76.0,28335983,1058047
9808,1058047,22.0,66156054,1000715
9809,1002016,1.0,79524263,1002066
9810,1000533,902.0,65586978,1000511
9811,1001926,383.0,80215933,1001736
9812,1058005,46.0,50651425,1001951
9813,1000808,988.0,66334810,1001524
9814,1000910,1038.0,16061407,1000733
9815,1000934,1020.0,79554438,1000916
9816,1058074,69.0,65485802,1058119
9817,1058119,10.0,50573943,1000809
9818,1058026,508.0,65444041,1058042
9819,1058047,22.0,66131104,1058104
9820,1000705,601.0,5341105,1000721
9821,1001501,1099.0,28380243,1001613
9822,1001204,1182.0,5387758,1001203
9823,1001203,1167.0,80044653,1001104
9824,1002033,451.0,65549409,1002070
9825,1000514,1318.0,50524362,1000313
9826,1000808,988.0,50621275,1000847
9827,1001139,1178.0,5327996,1001122
9828,1001807,302.0,29476285,1001819
9829,1000412,810.0,80130026,1000306
9830,1000132,709.0,49362098,1001101
9831,1001213,292.0,66395777,1001228
9832,1000622,847.0,28977777,1000609
9833,1001628,205.0,79553164,1001811
9834,1058047,22.0,5180954,1000510
9835,1058115,600.0,5321280,1058111
9836,1058111,82.0,50657059,1058115
9837,1001007,1047.0,29490587,1000131
9838,1000523,889.0,65485818,1000535
9839,1001107,1150.0,65497464,1058079
9840,1000510,877.0,29002253,1000511
9841,1001846,345.0,65438940,1001814
9842,1058104,76.0,5520755,1058053
9843,1001627,1166.0,80113835,1001614
9844,1000816,208.0,65445620,1000809
9845,1001516,1315.0,5424477,1001806
9846,1000185,737.0,29074345,1000109
9847,1000804,971.0,5360574,1001001
9848,1001102,135.0,5359132,1000808
9849,1001502,683.0,114000514,1001504
9850,1001115,1062.0,66145716,1001112
9851,1058057,62.0,80142822,1001201
9852,1001841,330.0,79568101,1000938
9853,1058018,42.0,65453704,1002012
9854,1001504,1319.0,114001360,1001619
9855,1000609,932.0,66341459,1000622
9856,1000820,977.0,80155544,1000817
9857,1000510,877.0,28386334,1000552
9858,1002012,430.0,80192624,1058038
9859,1000323,429.0,50614638,1001915
9860,1001939,1221.0,80531815,1002063
9861,1000402,681.0,29478110,1000400
9862,1000622,847.0,80594418,1000642
9863,1001546,987.0,66109654,1001202
9864,1000316,110.0,66446791,1000255
9865,1000701,273.0,79605666,1000812
9866,1000629,1175.0,28969673,1058131
9867,1001526,382.0,50656787,1001211
9868,1000134,710.0,16589128,1000103
9869,1000103,692.0,65402732,1000104
9870,1058081,50.0,28379027,1058018
9871,1058075,65.0,66436896,1058047
9872,1001047,652.0,29450402,1000942
9873,1000703,942.0,80114321,1000313
9874,1002006,426.0,79550241,1002053
9875,1001397,171.0,29060159,1001372
9876,1001372,1323.0,50539919,1001321
9877,1001266,1244.0,66202286,1058029
9878,1001214,632.0,5404947,1001266
9879,1000132,709.0,114109954,1000180
9880,1000925,634.0,66335199,1000915
9881,1000305,782.0,29464504,1000325
9882,1001719,1189.0,28387200,1001703
9883,1001355,658.0,28380641,1001204
9884,1001523,1266.0,29517592,1001631
9885,1001631,25.0,79609324,1001270
9886,1001261,140.0,5371830,1001242
9887,1058128,588.0,80585530,1001355
9888,1000185,737.0,80194318,1000846
9889,1001243,1232.0,5173296,1001266
9890,1001266,1244.0,28378630,1001116
9891,1001528,457.0,65474845,1001334
9892,1002070,475.0,66106826,1002064
9893,1002064,442.0,50581880,1002073
9894,1002003,416.0,29011511,1000239
9895,1058133,614.0,50563013,1058057
9896,1001707,1230.0,80160362,1001717
9897,1000867,946.0,66176422,1058047
9898,1001306,1249.0,80566440,1001204
9899,1000809,990.0,79561359,1000808
9900,1058065,553.0,5454740,1000428
9901,1001716,240.0,80569751,1000158
9902,1001951,419.0,29450823,1000209
9903,1001514,1261.0,28972267,1001519
9904,1001405,1117.0,5368320,1001637
9905,1002003,416.0,5269421,1000119
9906,1000533,902.0,65434437,1000436
9907,1001957,195.0,5532384,1001905
9908,1000442,834.0,5301982,1000469
9909,1001629,836.0,29056637,1001623
9910,1001107,1150.0,66157055,1058079
9911,1002037,1141.0,28926548,1002039
9912,1000554,112.0,65548639,1001016
9913,1001914,6.0,80602169,1001904
9914,1058122,93.0,79556177,1058047
9915,1000199,726.0,80121548,1001811
9916,1001338,1183.0,80591694,1001413
9917,1000603,221.0,65412809,1001020
9918,1058046,529.0,80171286,1000809
9919,1001134,1171.0,16590617,1000185
9920,1000185,737.0,29419464,1001134
9921,1000406,803.0,80602178,1002061
9922,1000122,687.0,66153943,1001111
9923,1000921,346.0,66101981,1000472
9924,1001003,1052.0,66100533,1001937
9925,1001851,351.0,28908979,1001133
9926,1001394,479.0,65391918,1001518
9927,1001007,1047.0,79570231,1001008
9928,1001008,607.0,50645871,1001007
9929,1001114,1156.0,66373432,1001224
9930,1058074,69.0,29570272,1058026
9931,1000400,556.0,66403709,1000462
9932,1058026,508.0,79610482,1058042
9933,1001258,1242.0,79638914,1001016
9934,1002012,430.0,65574398,1000826
9935,1001394,479.0,50149849,1001343
9936,1058116,602.0,29099573,1058029
9937,1000458,828.0,80592002,1000451
9938,1058117,77.0,66355450,1001324
9939,1000567,924.0,50061345,1000542
9940,1058013,52.0,65449327,1001144
9941,1001708,329.0,66397365,1002065
9942,1000707,948.0,50060575,1000729
9943,1002003,416.0,5456905,1000128
9944,1000442,834.0,80592087,1000466
9945,1000645,618.0,50105972,1000302
9946,1001125,1168.0,79564895,1001524
9947,1058065,553.0,5459049,1000485
9948,1000611,662.0,29079006,1001005
9949,1001363,640.0,5321376,1001327
9950,1001327,1278.0,65586192,1001398
9951,1001708,329.0,5287727,1000418
9952,1001836,338.0,66408354,1001917
9953,1000257,758.0,28919965,1000185
9954,1058023,54.0,65479979,1058104
9955,1001256,1240.0,79568871,1001118
9956,1058074,69.0,29011122,1058026
9957,1058026,508.0,66408767,1058042
9958,1000845,222.0,50600069,1000836
9959,1001814,161.0,5348123,1001854
9960,1001507,213.0,66428892,1000474
9961,1000337,794.0,50099689,1000307
9962,1001398,314.0,65402839,1001306
9963,1000503,872.0,5291889,1000529
9964,1001243,1232.0,29555037,1001256
9965,1000535,904.0,50503916,1000510
9966,1000704,945.0,5183124,1000556
9967,1000943,1025.0,80583560,1000928
9968,1058041,528.0,80569720,1058034
9969,1001716,240.0,5261895,1000316
9970,1000642,633.0,50575247,1000178
9971,1058009,45.0,50485151,1058086
9972,1000496,846.0,5257022,1000451
9973,1002038,109.0,66433577,1058038
9974,1001116,1160.0,28971158,1001122
9975,1001202,1058.0,16569016,1001206
9976,1001966,655.0,66127870,1001839
9977,1001505,207.0,80206269,1000122
9978,1001535,1132.0,5494611,1001628
9979,1000528,895.0,50608668,1000333
9980,1001417,1289.0,29507656,1001414
9981,1001415,744.0,50636458,1001414
9982,1001414,749.0,5321309,1001355
9983,1000634,937.0,79552795,1000517
9984,1001355,658.0,50479267,1001107
9985,1000305,782.0,80617490,1000533
9986,1058047,22.0,5174090,1000510
9987,1001303,1254.0,79600839,1000540
9988,1001375,627.0,29432954,1001397
9989,1000532,805.0,79626270,1000206
9990,1000224,753.0,66197852,1000422
9991,1000646,940.0,66133501,1001002
9992,1001002,1051.0,50622772,1000616
9993,1001021,1073.0,80142815,1001049
9994,1001602,1159.0,29427858,1001518
9995,1058039,526.0,50641939,1058134
9996,1002066,688.0,66199988,1002009
9997,1001202,1058.0,29570297,1001255
9998,1000428,251.0,79689512,1000454
9999,1058023,54.0,79576863,1058104
10000,1000624,134.0,5378018,1000714
10001,1000449,438.0,66197968,1000467
10002,1000705,601.0,29446677,1000337
10003,1001032,1085.0,80198940,1001002
10004,1000721,954.0,66440310,1058122
10005,1000422,167.0,80570571,1000425
10006,1001024,1079.0,5290970,1001031
10007,1001261,140.0,5281347,1001205
10008,1002022,1054.0,66144697,1002012
10009,1000919,1039.0,80590924,1000918
10010,1002073,469.0,79586809,1000224
10011,1058129,39.0,29418733,1058039
10012,1000412,810.0,65428556,1000276
10013,1000828,985.0,50630952,1001050
10014,1001945,400.0,5337592,1000539
10015,1000916,975.0,50132073,1000167
10016,1001237,1227.0,114088082,1001235
10017,1001230,159.0,114109033,1001034
10018,1000727,965.0,28378674,1000621
10019,1058119,10.0,5332032,1058049
10020,1002066,688.0,29061116,1001707
10021,1001254,1239.0,65423983,1001214
10022,1001027,1012.0,29078597,1000725
10023,1058003,47.0,5199461,1058133
10024,1058133,614.0,9328561,1058003
10025,1001401,1120.0,66150342,1001518
10026,1001245,1235.0,80570112,1000123
10027,1002032,449.0,50105563,1001821
10028,1001614,1109.0,80581746,1001846
10029,1000805,980.0,5178011,1001033
10030,1001907,363.0,50735759,1001413
10031,1000104,394.0,66435976,1000109
10032,1001505,207.0,29439540,1001514
10033,1000264,654.0,80087900,1000526
10034,1001901,358.0,50130897,1000268
10035,1000511,879.0,66153563,1000539
10036,1001202,1058.0,65402330,1001204
10037,1001112,1154.0,65402451,1001115
10038,1001042,411.0,5301626,1001003
10039,1058003,47.0,49445500,1058117
10040,1001115,1062.0,80146357,1001119
10041,1000442,834.0,29063715,1000269
10042,1001117,1162.0,65504726,1001114
10043,1000429,821.0,5464244,1000491
10044,1001710,1103.0,50541931,1058081
10045,1058035,518.0,29077952,1058114
10046,1000419,808.0,29418762,1000437
10047,1001103,1136.0,29538252,1000116
10048,1000444,838.0,65419399,1000453
10049,1000843,1019.0,79518670,1000817
10050,1001836,338.0,5429211,1001940
10051,1001909,366.0,29556228,1001910
10052,1001910,368.0,66110052,1001909
10053,1001909,366.0,80592041,1001910
10054,1000449,438.0,28316192,1000471
10055,1058131,609.0,80582549,1001011
10056,1058104,76.0,50621308,1058047
10057,1000214,718.0,5354951,1000471
10058,1001946,123.0,66437280,1000202
10059,1001720,638.0,5536753,1001635
10060,1000913,656.0,5302186,1000172
10061,1001906,362.0,65484643,1058038
10062,1000905,1031.0,5520575,1000928
10063,1000928,1040.0,65441998,1000935
10064,1000935,1016.0,80174992,1001111
10065,1001007,1047.0,48012509,1001615
10066,1001966,655.0,29548735,1001931
10067,1001384,1111.0,29550085,1001337
10068,1001337,1291.0,50100486,1001358
10069,1058125,604.0,44409218,1058124
10070,1001507,213.0,79591416,1000119
10071,1001025,1080.0,80152658,1001016
10072,1000528,895.0,29078206,1000563
10073,1000563,922.0,50605246,1001008
10074,1058043,59.0,66308350,1058104
10075,1000311,257.0,80584753,1000279
10076,1001736,1049.0,80617614,1001833
10077,1000205,742.0,28939722,1000133
10078,1001259,1326.0,29536393,1001231
10079,1001407,186.0,5257142,1000734
10080,1000634,937.0,5321152,1000701
10081,1000701,273.0,29513105,1000557
10082,1000557,914.0,50124603,1000422
10083,1001339,628.0,5265418,1001315
10084,1001315,1169.0,29511861,1001339
10085,1000192,149.0,5459072,1000151
10086,1001386,129.0,80160202,1001382
10087,1058095,578.0,28984325,1058030
10088,1001933,392.0,50658032,1001827
10089,1001382,1107.0,50465842,1001362
10090,1058003,47.0,50633672,1058009
10091,1001411,287.0,5331966,1001414
10092,1000402,681.0,28925999,1000279
10093,1000857,1011.0,80570547,1001048
10094,1001119,1164.0,5341396,1001122
10095,1000604,927.0,66442628,1002056
10096,1000705,601.0,66127281,1000634
10097,1001211,1188.0,50154943,1001121
10098,1000634,937.0,50125003,1000705
10099,1001827,331.0,93230588,1001912
10100,1001026,1068.0,50670981,1000602
10101,1058011,51.0,66131507,1058034
10102,1000526,893.0,28380634,1000437
10103,1001010,1059.0,29014657,1001031
10104,1001266,1244.0,66303246,1001139
10105,1002071,485.0,66195036,1000914
10106,1058079,181.0,5321201,1058117
10107,1000553,78.0,29555800,1000529
10108,1001355,658.0,65424236,1001315
10109,1058047,22.0,6000736,1000553
10110,1001139,1178.0,28921286,1001116
10111,1000550,861.0,29490595,1000429
10112,1058074,69.0,66302804,1058119
10113,1000491,865.0,16562762,1000477
10114,1000402,681.0,66127295,1000488
10115,1000488,137.0,80556487,1000451
10116,1058116,602.0,66198772,1001407
10117,1000269,774.0,50643739,1000206
10118,1001259,1326.0,66177940,1001248
10119,1000714,955.0,66422613,1001003
10120,1001049,281.0,5278552,1001002
10121,1001109,1153.0,66392813,1000947
10122,1000634,937.0,5440847,1000701
10123,1001824,323.0,29046410,1001948
10124,1000262,669.0,65421977,1000702
10125,1058003,47.0,65440447,1002001
