,zmu,index_zmu,idtrajectory,zmu_destination
3015,1001964,21,59254084,1002062
3016,1001838,315,58415606,1001201
3017,1001135,1087,59246388,1001611
3018,1000142,715,58809940,1001135
3019,1058117,77,58846798,1058079
3020,1000427,818,59212074,1000243
3021,1000203,738,58391339,1000427
3022,1001029,1082,58813875,1001010
3023,1001010,1059,58849036,1001219
3024,1001035,1090,58775294,1001029
3025,1001413,487,59241789,1001418
3026,1058116,602,58795831,1058032
3027,1001133,623,58316376,1001103
3028,1001215,1193,58314950,1001112
3029,1058072,30,58414861,1058009
3030,1001241,1231,58847078,1001527
3031,1001203,1167,58788752,1001241
3032,1001241,1231,58383076,1001203
3033,1000919,1039,58353596,1000921
3034,1000410,594,58325782,1000495
3035,1000526,893,58412822,1058099
3036,1000495,218,58380200,1000526
3037,1001229,1223,58388980,1001020
3038,1001215,1193,58330334,1001271
3039,1001020,1069,59199743,1001008
3040,1000147,719,59207124,1000259
3041,1001042,411,58754179,1001048
3042,1001042,411,59239876,1001048
3043,1000808,988,59221095,1001042
3044,1001048,620,58797589,1000808
3045,1058047,22,58753654,1058104
3046,1058079,181,59242695,1058117
3047,1058080,562,58319952,1058117
3048,1058064,551,58395773,1058129
3049,1058131,609,58342295,1058064
3050,1058129,39,58849076,1058128
3051,1001373,1096,59189710,1001329
3052,1001909,366,58762757,1058040
3053,1001535,1132,59252781,1001519
3054,1058073,559,59204963,1058042
3055,1058042,530,58802442,1058073
3056,1000632,592,58848642,1000704
3057,1000704,945,58818848,1000632
3058,1000311,257,58415427,1001504
3059,1000848,1018,58314024,1001259
3060,1000714,955,58382746,1000803
3061,1000802,970,59249465,1000824
3062,1058114,32,58845191,1058074
3063,1002071,485,58746015,1002076
3064,1000713,953,58849366,1058003
3065,1000725,963,58759433,1000734
3066,1000734,279,58783934,1000713
3067,1000610,928,58404197,1000712
3068,1000634,937,58371090,1000610
3069,1000701,273,58343456,1000634
3070,1000265,308,58806259,1000274
3071,1000258,676,58749043,1000265
3072,1000274,381,58801666,1058099
3073,1000464,842,58352169,1000279
3074,1000276,1200,58397465,1000253
3075,1001510,1126,58371366,1001525
3076,1058062,500,59248822,1058034
3077,1002038,109,59240181,1002015
3078,1001385,1112,59260955,1001225
3079,1001020,1069,58797919,1001385
3080,1000865,1034,58414558,1001020
3081,1001303,1254,59241746,1001385
3082,1001385,1112,59179991,1001303
3083,1001104,1139,58776864,1001115
3084,1001115,1062,58405287,1001104
3085,1000400,556,58395371,1000426
3086,1000426,814,58790211,1058007
3087,1000823,1004,58823756,1000842
3088,1000812,993,58781964,1000823
3089,1000842,154,58768811,1000812
3090,1000813,177,58766154,1000812
3091,1000812,993,58410936,1000813
3092,1001612,401,58388291,1001101
3093,1000856,981,59203570,1000705
3094,1058036,524,58773297,1058117
3095,1058034,515,58824684,1001901
3096,1000715,226,59236970,1000533
3097,1001101,139,59207906,1001503
3098,1000444,838,58397028,1000442
3099,1000442,834,58762229,1000491
3100,1000443,835,58848423,1000444
3101,1000491,865,58762075,1000443
3102,1000831,1000,58831482,1000805
3103,1001048,620,58409165,1001020
3104,1000805,980,58357389,1001048
3105,1001020,1069,58814366,1000831
3106,1001929,365,59192921,1001920
3107,1001906,362,58396349,1001929
3108,1000138,702,59193146,1000160
3109,1000131,697,58818260,1000138
3110,1000813,177,58410165,1001627
3111,1000812,993,58384436,1000813
3112,1001385,1112,58319498,1001323
3113,1058104,76,58772384,1000827
3114,1000827,7,58402871,1058104
3115,1000617,643,58763085,1000721
3116,1001631,25,58832207,1001236
3117,1002032,449,58763980,1001631
3118,1000471,1205,59239543,1000485
3119,1000485,217,58374910,1000491
3120,1000280,776,59212944,1000471
3121,1000491,865,58839810,1000280
3122,1001115,1062,58381743,1001118
3123,1001212,1190,58826851,1001115
3124,1001118,1158,58405305,1001212
3125,1000816,208,59231028,1000819
3126,1000819,999,58828591,1000816
3127,1001226,1218,58414182,1001801
3128,1001717,269,59284768,1001711
3129,1001819,316,59239897,1001717
3130,1001723,245,58836717,1001819
3131,1000714,955,58390322,1000715
3132,1000634,937,58365010,1000714
3133,1000510,877,58330866,1000634
3134,1001612,401,59226552,1001627
3135,1000838,1003,59274452,1000851
3136,1000851,1023,59196553,1000817
3137,1000851,1023,59246505,1000838
3138,1000860,947,59236866,1000851
3139,1000835,290,58823425,1000812
3140,1000225,253,58768700,1000218
3141,1000218,755,58370999,1000225
3142,1000218,755,59204476,1000808
3143,1058117,77,58764515,1058079
3144,1058079,181,59248726,1058117
3145,1001845,349,58415417,1001849
3146,1058119,10,59220313,1058074
3147,1001033,1086,58820996,1058119
3148,1058034,515,58405769,1001033
3149,1058049,533,58327852,1058034
3150,1000846,285,58848392,1000705
3151,1000705,601,59244686,1000604
3152,1000604,927,59275978,1000703
3153,1000402,681,58838276,1000472
3154,1000186,465,58798744,1000147
3155,1000310,777,58784139,1000125
3156,1000196,463,58368264,1000145
3157,1000145,717,58415588,1000310
3158,1001823,193,59234535,1001917
3159,1001917,29,58411805,1001933
3160,1000934,1020,59257732,1000947
3161,1001901,358,58807202,1000237
3162,1001711,236,58806727,1001723
3163,1058018,42,58338146,1058080
3164,1058018,42,58772042,1058081
3165,1001226,1218,59249929,1001255
3166,1001255,1149,59271585,1001226
3167,1058098,579,58341609,1058065
3168,1001402,1074,58365756,1001407
3169,1001401,1120,58337767,1001407
3170,1001404,1124,58337765,1001401
3171,1001109,1153,58398494,1001112
3172,1001130,1174,58361576,1001109
3173,1001219,1202,58346595,1001130
3174,1000545,868,58777137,1000493
3175,1000482,856,58345840,1000420
3176,1000408,458,59240558,1000481
3177,1058131,609,58346259,1000275
3178,1000275,1078,58848880,1058130
3179,1001218,1201,58402595,1001501
3180,1001317,1272,59277005,1001337
3181,1001317,1272,58366870,1001338
3182,1001338,1183,58414122,1001316
3183,1001334,1292,59244121,1001317
3184,1001316,1271,59203976,1001334
3185,1000935,1016,58818665,1001126
3186,1000461,844,58367668,1000416
3187,1000416,684,58821774,1000812
3188,1000929,1041,58831543,1001039
3189,1001039,1093,59193613,1001007
3190,1001110,1053,58848677,1001120
3191,1058047,22,58333154,1000511
3192,1000511,879,58371506,1000509
3193,1058003,47,58374372,1058009
3194,1001229,1223,59226506,1001048
3195,1001048,620,58787410,1001229
3196,1002018,33,58755439,1002040
3197,1058015,53,58380038,1002018
3198,1001032,1085,58787388,1001136
3199,1000472,132,59222583,1000485
3200,1000461,844,58773450,1000477
3201,1058072,30,58771338,1058007
3202,1001414,749,58756442,1000449
3203,1000118,705,58337560,1058111
3204,1058013,52,58367005,1058029
3205,1000274,381,58415246,1000479
3206,1001612,401,58791853,1001629
3207,1001634,1259,59258479,1001612
3208,1001629,836,59258433,1001634
3209,1001345,1173,58765813,1001373
3210,1001373,1096,58778233,1001345
3211,1001120,288,59215654,1001612
3212,1001411,287,59246042,1001414
3213,1000218,755,58797410,1001413
3214,1001841,330,58388052,1000921
3215,1000935,1016,58810241,1000605
3216,1000940,959,58384427,1000935
3217,1058122,93,58327894,1058047
3218,1058047,22,58844626,1058122
3219,1058047,22,58752589,1000528
3220,1000527,894,58819839,1058047
3221,1000528,895,58788734,1000527
3222,1001858,175,59194067,1000115
3223,1001208,1070,58773147,1001204
3224,1001270,1248,58364355,1001208
3225,1001204,1182,59221045,1001020
3226,1001612,401,58803891,1001506
3227,1000902,274,59248530,1000919
3228,1000950,118,59232105,1000902
3229,1001368,1094,58847269,1000950
3230,1002063,470,58761327,1002031
3231,1000273,312,58401780,1002007
3232,1000269,774,58342409,1000273
3233,1001854,353,58836568,1001827
3234,1000178,390,58375504,1001245
3235,1000917,248,58319554,1000178
3236,1001110,1053,58384916,1000229
3237,1001371,1296,58416384,1001114
3238,1001143,1177,58340289,1001032
3239,1001948,404,58775951,1001940
3240,1001949,313,58844262,1001851
3241,1001940,168,58785315,1001949
3242,1058115,600,58747778,1058111
3243,1058111,82,58355233,1058115
3244,1000608,931,59269616,1000632
3245,1001336,1290,59257811,1001334
3246,1001314,1270,59185760,1001355
3247,1001370,589,58802175,1001314
3248,1001369,1308,58778958,1001370
3249,1000512,881,58375017,1000837
3250,1001211,1188,59264014,1001213
3251,1001603,1325,58311329,1001629
3252,1001208,1070,59241307,1001133
3253,1001107,1150,58373911,1001111
3254,1001133,623,59269614,1001136
3255,1001111,1151,58409623,1001114
3256,1001250,127,59195421,1001208
3257,1001137,1165,58785666,1001250
3258,1001321,1275,58401216,1001371
3259,1058047,22,58375778,1000147
3260,1001010,1059,59279134,1000801
3261,1001018,224,58412635,1001029
3262,1058110,74,58398486,1058034
3263,1058131,609,58787300,1058130
3264,1058130,79,59200323,1058039
3265,1058130,79,58392647,1058131
3266,1000253,367,58350719,1058054
3267,1058111,82,58839467,1058011
3268,1000529,897,58314645,1000812
3269,1000812,993,58342267,1058079
3270,1001809,304,58787813,1001837
3271,1001837,343,58391231,1001809
3272,1001315,1169,58415880,1058039
3273,1001226,1218,58785275,1001328
3274,1058015,53,58747362,1000224
3275,1058079,181,58830999,1001528
3276,1001506,309,58348599,1001829
3277,1058029,56,58848604,1058116
3278,1058116,602,58833488,1058029
3279,1000324,787,58414062,1000543
3280,1002028,444,59251799,1002011
3281,1000244,761,58809880,1002028
3282,1058047,22,59259830,1058122
3283,1058122,93,58821845,1058047
3284,1001527,397,58411401,1001507
3285,1001253,1238,59226020,1001256
3286,1001507,213,59211585,1001253
3287,1002017,187,58774486,1002022
3288,1002060,481,59260740,1002017
3289,1002022,1054,59206432,1002060
3290,1001045,1142,58789226,1058127
3291,1058123,606,59227840,1001045
3292,1058127,505,58842837,1058123
3293,1002060,481,58804113,1002040
3294,1002060,481,58847047,1002040
3295,1002040,8,58375076,1002060
3296,1002040,8,58827296,1002060
3297,1001237,1227,58846426,1058057
3298,1000710,951,59236698,1001040
3299,1000706,1320,59236233,1000710
3300,1001266,1244,58834273,1001228
3301,1001228,1222,58382856,1001266
3302,1001612,401,58415109,1001957
3303,1058003,47,58790383,1058072
3304,1058072,30,59251726,1058003
3305,1058131,609,58786657,1058088
3306,1000223,752,58846994,1000203
3307,1000528,895,58403610,1000324
3308,1000309,370,58335243,1000510
3309,1058057,62,58328647,1001237
3310,1001929,365,58807716,1001907
3311,1000546,858,58399143,1001929
3312,1000621,933,58328607,1000531
3313,1001609,1219,58793084,1001541
3314,1000412,810,58319365,1000441
3315,1000441,822,58386389,1000491
3316,1000466,848,58770869,1002028
3317,1001231,1224,58367219,1001237
3318,1000241,646,58360863,1000119
3319,1058024,55,58846413,1058036
3320,1058018,42,59248537,1058024
3321,1058036,524,59225584,1058018
3322,1000719,952,59270636,1000705
3323,1000705,601,59279262,1000719
3324,1058123,606,58811052,1000719
3325,1001250,127,58410753,1058123
3326,1001607,1134,58840437,1001917
3327,1001917,29,59226148,1001517
3328,1001505,207,58311379,1001623
3329,1001053,284,58836823,1001048
3330,1001018,224,59251894,1001001
3331,1001048,620,59227797,1001018
3332,1000821,1002,58779082,1001053
3333,1000733,969,58764275,1000821
3334,1001339,628,58399389,1001315
3335,1058033,521,58403821,1058082
3336,1058036,524,58330868,1058033
3337,1001254,1239,58345241,1001133
3338,1058116,602,58412997,1058029
3339,1000103,692,58848828,1002026
3340,1001841,330,58366610,1000103
3341,1001824,323,58849274,1001621
3342,1000512,881,59228345,1001012
3343,1001012,1061,58312550,1000512
3344,1001214,632,59234471,1001243
3345,1001212,1190,59219225,1001214
3346,1001517,1127,59273336,1001535
3347,1002003,416,58348813,1000269
3348,1058034,515,58389657,1001624
3349,1001525,328,59188170,1001031
3350,1001604,225,59180826,1001525
3351,1000175,731,58402726,1002054
3352,1000321,216,58358771,1000143
3353,1001268,191,59238152,1001250
3354,1001375,627,58832747,1001836
3355,1058060,63,58762935,1001820
3356,1058029,56,58847634,1058097
3357,1058097,73,58384486,1058029
3358,1058114,32,58849208,1058104
3359,1002016,1,58324086,1058038
3360,1001231,1224,58750170,1001268
3361,1000414,812,58802959,1000412
3362,1000489,862,58394950,1000414
3363,1001327,1278,59224672,1001328
3364,1001838,315,58348730,1001815
3365,1000318,788,59284198,1000827
3366,1001836,338,58355004,1001635
3367,1001918,376,58786363,1001938
3368,1001913,372,58753613,1001918
3369,1002057,467,58406266,1001913
3370,1001938,406,58307442,1002057
3371,1001407,186,59284636,1058116
3372,1000726,964,58848189,1000604
3373,1000705,601,58796924,1000726
3374,1000604,927,58776942,1000705
3375,1000146,714,58847503,1000912
3376,1000513,882,58841620,1058122
3377,1058007,495,58816178,1058072
3378,1058072,30,58842876,1058007
3379,1058111,82,59272910,1058043
3380,1058111,82,58415680,1058043
3381,1058043,59,59235461,1058111
3382,1058102,75,58768540,1058110
3383,1001226,1218,58833821,1058007
3384,1001613,1204,58370646,1001811
3385,1001811,307,58848913,1001801
3386,1001801,265,59268135,1001830
3387,1000105,693,58763972,1001701
3388,1000154,44,59245814,1000106
3389,1001701,291,58810772,1000164
3390,1000136,691,58359045,1000105
3391,1000118,705,58848668,1000154
3392,1000164,730,58824766,1000118
3393,1000318,788,58336885,1000334
3394,1000334,864,58361107,1000336
3395,1000215,223,58811518,1000318
3396,1000336,745,58394337,1000215
3397,1001118,1158,58777320,1001117
3398,1001118,1158,59178977,1001137
3399,1000538,906,58814727,1000701
3400,1001020,1069,58416279,1058047
3401,1058047,22,59229523,1001020
3402,1001503,1101,58805250,1001266
3403,1001813,318,58325159,1058083
3404,1058074,69,58326815,1002003
3405,1058102,75,59182105,1058034
3406,1058128,588,58399045,1058034
3407,1058131,609,58336934,1058039
3408,1058095,578,58791568,1058023
3409,1058104,76,59257511,1058095
3410,1000432,259,58757817,1058065
3411,1058065,553,58410598,1000432
3412,1001044,1137,58801761,1001524
3413,1000126,712,59185998,1000922
3414,1000512,881,58793137,1000126
3415,1001925,375,58763679,1001714
3416,1001714,1199,59216375,1001801
3417,1001801,265,59271114,1000199
3418,1000727,965,58839431,1000511
3419,1000540,909,59260721,1000727
3420,1002003,416,58798130,1001618
3421,1000533,902,58372001,1000544
3422,1058047,22,58349019,1000533
3423,1058119,10,58848223,1058088
3424,1058088,571,58361746,1058119
3425,1000553,78,58319213,1000530
3426,1000463,1043,59227207,1000480
3427,1000481,507,58758456,1000480
3428,1000481,507,58762478,1000480
3429,1000480,503,58811912,1000438
3430,1000480,503,59252665,1000420
3431,1000530,899,58392669,1000480
3432,1001524,1129,58321158,1001020
3433,1001226,1218,58341155,1001203
3434,1000701,273,58820482,1000622
3435,1000622,847,58747453,1000701
3436,1001138,1176,58354220,1001122
3437,1000225,253,59246029,1000324
3438,1000305,782,58764926,1000559
3439,1000231,670,58847950,1000211
3440,1001136,1138,58379244,1001233
3441,1000103,692,59195407,1002026
3442,1001858,175,58336390,1001906
3443,1058111,82,58381447,1058050
3444,1000529,897,58352654,1000530
3445,1058104,76,59282011,1058047
3446,1000511,879,59205865,1000540
3447,1001534,136,58831774,1001511
3448,1001511,294,58846415,1001521
3449,1001262,1192,58391727,1001144
3450,1000570,866,58782871,1000704
3451,1002015,94,58836341,1001724
3452,1002039,23,58364987,1002015
3453,1001001,629,58358021,1001033
3454,1001841,330,59254402,1001825
3455,1001901,358,59220488,1001841
3456,1001612,401,58772156,1001901
3457,1001209,1185,59273966,1001220
3458,1001220,1206,59194293,1001209
3459,1000192,149,58414310,1000183
3460,1000134,710,59214823,1000111
3461,1000112,671,58816308,1000134
3462,1001027,1012,59226370,1001028
3463,1058123,606,58386212,1001026
3464,1001051,1146,58307670,1058123
3465,1000405,800,58749292,1000266
3466,1000414,812,58390792,1000405
3467,1001541,157,58775151,1001535
3468,1001527,397,58412178,1001519
3469,1001253,1238,59204080,1001254
3470,1058125,604,59188698,1058123
3471,1000806,982,58785619,1058125
3472,1000180,736,58407353,1000192
3473,1000177,732,58387402,1000180
3474,1000111,690,59224477,1000113
3475,1058107,593,58415020,1058013
3476,1000927,636,58369027,1001138
3477,1058025,511,58350180,1058074
3478,1058034,515,58393108,1058080
3479,1002078,472,58316194,1000278
3480,1001518,825,58807788,1001404
3481,1001504,1319,58771068,1001518
3482,1001827,331,58388970,1001857
3483,1001857,354,59228890,1001813
3484,1001966,655,58370857,1001827
3485,1001813,318,59277728,1001847
3486,1001608,1135,58838220,1001520
3487,1058050,124,58848939,1058043
3488,1058043,59,58387964,1058050
3489,1058043,59,58791816,1058050
3490,1058050,124,58768010,1058043
3491,1058117,77,58768732,1000158
3492,1001114,1156,58358628,1001112
3493,1001253,1238,58325257,1001114
3494,1001013,1067,59247511,1001031
3495,1001014,1065,59247436,1001013
3496,1058123,606,58846256,1001014
3497,1001010,1059,58369120,1058123
3498,1000812,993,58363046,1000416
3499,1058034,515,58810923,1058102
3500,1058102,75,58376978,1058034
3501,1000705,601,58777142,1000809
3502,1000934,1020,59261065,1001128
3503,1001045,1142,58330505,1000901
3504,1058036,524,58338394,1058065
3505,1000605,930,58312086,1000604
3506,1000604,927,58396728,1058010
3507,1001940,168,59239652,1001912
3508,1001385,1112,58847170,1001355
3509,1000953,923,58781271,1058029
3510,1058034,515,58777510,1058102
3511,1058119,10,58377643,1058034
3512,1058116,602,58841501,1001307
3513,1058013,52,59250399,1058016
3514,1058016,504,58803494,1058013
3515,1058034,515,59209328,1058110
3516,1058034,515,58748249,1000223
3517,1002036,453,58796950,1000467
3518,1002001,414,58755584,1002036
3519,1001119,1164,58846974,1001220
3520,1000460,833,59250295,1000404
3521,1058123,606,58847031,1001263
3522,1000273,312,58410243,1000269
3523,1000269,774,58831144,1001743
3524,1001912,364,58388390,1000273
3525,1001939,1221,58359185,1001912
3526,1058102,75,58332818,1058034
3527,1000705,601,58387590,1002026
3528,1001243,1232,58828234,1001120
3529,1058079,181,58390473,1058117
3530,1001237,1227,58848198,1058117
3531,1058117,77,58792766,1001237
3532,1001122,1123,58849059,1000637
3533,1001137,1165,59219398,1001139
3534,1000208,733,58849673,1002066
3535,1001718,241,58406363,1000208
3536,1002063,470,58390748,1001718
3537,1001143,1177,58374730,1000138
3538,1001925,375,58844109,1000151
3539,1001033,1086,58846115,1058079
3540,1001017,546,58348082,1001033
3541,1001413,487,58809691,1001508
3542,1001607,1134,58372887,1001413
3543,1001508,1125,59202649,1001503
3544,1001503,1101,59216365,1001603
3545,1001603,1325,59241641,1001202
3546,1001029,1082,59225940,1000910
3547,1002012,430,58394558,1002010
3548,1000256,769,58370052,1002012
3549,1001231,1224,58810850,1001226
3550,1001013,1067,58801937,1058123
3551,1001265,1246,58414476,1001013
3552,1001223,1212,58390828,1001265
3553,1058023,54,58818530,1058104
3554,1001222,1211,58362033,1001223
3555,1001263,1243,58354568,1001222
3556,1058081,50,59238794,1002007
3557,1000307,785,58836500,1000310
3558,1001030,1084,58833934,1001016
3559,1001016,1072,59192971,1001021
3560,1058034,515,58322788,1058080
3561,1058117,77,58814095,1058072
3562,1000324,787,59207234,1000206
3563,1058080,562,58843555,1001411
3564,1000407,804,59239840,1000458
3565,1001229,1223,58416155,1001220
3566,1002024,35,58383773,1001618
3567,1058007,495,58781161,1058117
3568,1058117,77,58828941,1001638
3569,1000919,1039,59221400,1000145
3570,1000510,877,58837498,1000946
3571,1058114,32,58775072,1058119
3572,1058074,69,58847840,1058114
3573,1058119,10,58847669,1058074
3574,1001305,1258,59268113,1001364
3575,1001364,201,58841268,1001305
3576,1000540,909,58776967,1000511
3577,1000511,879,58318508,1000540
3578,1000511,879,58797898,1000540
3579,1058025,511,58405799,1058074
3580,1001369,1308,58803022,1001362
3581,1001537,169,58754827,1001607
3582,1001601,1140,59271922,1001623
3583,1058074,69,58357874,1058025
3584,1058127,505,58403515,1058123
3585,1001369,1308,58843808,1001337
3586,1001339,628,58838716,1001369
3587,1001362,1317,58416231,1001339
3588,1001324,653,58395684,1001362
3589,1002066,688,59207421,1000201
3590,1002028,444,58785703,1002066
3591,1000428,251,58379642,1002028
3592,1000868,989,58795165,1000869
3593,1000869,1036,59232793,1000812
3594,1002009,34,59282617,1002012
3595,1002012,430,58367477,1002009
3596,1000186,465,59215558,1001236
3597,1000816,208,58763937,1000806
3598,1001938,406,58764038,1001935
3599,1001935,399,58755696,1001938
3600,1001935,399,59241857,1001938
3601,1000471,1205,58848726,1000503
3602,1001005,1055,58344838,1001027
3603,1001111,1151,58774372,1000404
3604,1001110,1053,58748206,1001111
3605,1058034,515,58780148,1058080
3606,1058034,515,59237809,1058110
3607,1001108,1152,58809687,1001139
3608,1001139,1178,58398430,1001108
3609,1058057,62,59268537,1058134
3610,1058040,58,59259796,1058114
3611,1058123,606,58838401,1058117
3612,1001008,607,58805163,1000910
3613,1001003,1052,58802537,1001004
3614,1001005,1055,58850208,1001016
3615,1058007,495,58847936,1058072
3616,1001929,365,59276458,1001945
3617,1001356,1310,58356826,1001315
3618,1001929,365,59209873,1001907
3619,1001907,363,59235939,1001945
3620,1001370,589,58340019,1001356
3621,1001315,1169,58388194,1001332
3622,1000929,1041,58832245,1001003
3623,1001001,629,58415612,1000929
3624,1000703,942,58797974,1000719
3625,1000704,945,58760438,1000703
3626,1000617,643,58744122,1000704
3627,1000531,900,58341391,1058123
3628,1058072,30,59234140,1058007
3629,1000550,861,59233759,1000512
3630,1000842,154,58313491,1000858
3631,1001508,1125,59249912,1001528
3632,1000711,939,58399931,1001529
3633,1001529,203,58825003,1001119
3634,1000703,942,58381605,1000617
3635,1000713,953,59187494,1000604
3636,1000704,945,58824405,1000713
3637,1001245,1235,59240002,1001231
3638,1001250,127,58799867,1001121
3639,1001219,1202,59187161,1001245
3640,1001121,1161,58845643,1001219
3641,1001122,1123,59221378,1001508
3642,1001119,1164,59199670,1001122
3643,1001371,1296,58415681,1001358
3644,1001358,1311,58782247,1001340
3645,1000428,251,58781420,1000239
3646,1002071,485,58346274,1000428
3647,1000951,1024,59260098,1000943
3648,1000504,874,58317579,1000402
3649,1000602,613,58767582,1000606
3650,1058064,551,58848830,1058039
3651,1058125,604,58789066,1058124
3652,1058125,604,59246594,1000935
3653,1001050,1144,58371908,1058125
3654,1058118,603,58846254,1058125
3655,1058124,608,58832590,1058118
3656,1000561,128,59259024,1058047
3657,1058047,22,59231473,1000561
3658,1001935,399,59281216,1001915
3659,1000814,995,58768817,1000819
3660,1000819,999,58385269,1000814
3661,1000851,1023,58821771,1058060
3662,1001214,632,58356598,1001213
3663,1000851,1023,58415974,1000277
3664,1001226,1218,59241357,1001211
3665,1000281,431,58398585,1001720
3666,1058005,46,58387783,1058107
3667,1001008,607,58345876,1000829
3668,1001014,1065,59201024,1001007
3669,1001031,624,59200867,1001014
3670,1001613,1204,58333686,1001629
3671,1001409,271,58744668,1058097
3672,1001629,836,58346835,1001418
3673,1000412,810,58370074,1000459
3674,1000459,829,58768948,1000420
3675,1000819,999,58796296,1000817
3676,1001951,419,59270625,1001935
3677,1058104,76,58405603,1058047
3678,1058047,22,58808111,1058104
3679,1000850,1021,58768114,1000808
3680,1000858,182,58318331,1000826
3681,1000838,1003,58407108,1000850
3682,1000826,116,58357293,1000838
3683,1001721,1268,58831865,1001503
3684,1000562,915,59226058,1000513
3685,1001122,1123,58787928,1000562
3686,1000104,394,58817280,1058034
3687,1001503,1101,58808786,1000602
3688,1000930,108,58755453,1000155
3689,1000811,68,59263482,1000812
3690,1000812,993,58848149,1000811
3691,1001217,1198,58336756,1001721
3692,1058047,22,59275061,1058104
3693,1058104,76,58378126,1058047
3694,1058047,22,58366543,1058104
3695,1058022,663,58363997,1058009
3696,1058009,45,58801501,1058003
3697,1000503,872,59206966,1001018
3698,1000491,865,59225424,1000412
3699,1000420,816,59198859,1000491
3700,1001842,344,58792105,1001843
3701,1001814,161,58384771,1001842
3702,1000460,833,58798983,1001035
3703,1000609,932,58842702,1000613
3704,1000613,66,59187004,1000626
3705,1001225,1216,58791854,1001229
3706,1001228,1222,58847737,1001225
3707,1001229,1223,58799049,1001228
3708,1001518,825,58404488,1001045
3709,1001220,1206,58797565,1001210
3710,1001210,230,58832482,1000928
3711,1001954,422,58397918,1001918
3712,1001918,376,58340945,1001954
3713,1000305,782,58768581,1001026
3714,1000844,1009,59225668,1000540
3715,1001026,1068,59198473,1000844
3716,1000423,575,58354853,1000183
3717,1058047,22,58326997,1058065
3718,1058065,553,58782705,1058080
3719,1001613,1204,58779236,1001629
3720,1058104,76,58794616,1058027
3721,1000725,963,58386021,1000713
3722,1001049,281,59240646,1001021
3723,1001045,1142,59219320,1001049
3724,1058111,82,59195310,1058007
3725,1000856,981,59214725,1000611
3726,1000611,662,59254080,1000623
3727,1058104,76,58313931,1058023
3728,1000564,841,59269249,1000510
3729,1000534,903,59243490,1000564
3730,1001957,195,58848748,1002074
3731,1001919,332,58827609,1001927
3732,1002028,444,58404391,1001919
3733,1000219,757,58369467,1002070
3734,1001374,448,58368039,1001372
3735,1000560,919,59199104,1000553
3736,1001906,362,58409372,1001710
3737,1001629,836,58791262,1001625
3738,1001112,1154,58837625,1000117
3739,1002012,430,58332407,1058015
3740,1000821,1002,59237640,1000812
3741,1058009,45,58771781,1058050
3742,1000418,813,58838880,1000438
3743,1000434,155,58821511,1000420
3744,1058039,526,58751908,1058128
3745,1000199,726,58414732,1000115
3746,1000159,356,58354321,1000199
3747,1001710,1103,58823126,1001957
3748,1001957,195,59235920,1001906
3749,1001314,1270,59178464,1001355
3750,1001355,658,58775078,1001314
3751,1001720,638,58416542,1001404
3752,1001114,1156,59235894,1001031
3753,1001031,624,58751348,1001114
3754,1001031,624,58825819,1000903
3755,1001821,160,58317485,1001836
3756,1058060,63,58339718,1058046
3757,1058088,571,59238535,1058060
3758,1058088,571,58392111,1058060
3759,1058060,63,59237347,1058088
3760,1058024,55,59184100,1058068
3761,1000550,861,58383172,1000460
3762,1000461,844,58849438,1000139
3763,1000460,833,58788711,1000461
3764,1000802,970,58751143,1000707
3765,1000707,948,58769857,1000844
3766,1000856,981,58411608,1000802
3767,1000844,1009,58337618,1000856
3768,1058129,39,58407992,1058039
3769,1058039,526,58354807,1058129
3770,1058071,558,58775356,1001418
3771,1001048,620,58345911,1058057
3772,1000205,742,58835482,1001231
3773,1058046,529,58364033,1058088
3774,1002003,416,59244006,1002054
3775,1001906,362,58811436,1001836
3776,1002054,298,58361142,1001905
3777,1058131,609,58376867,1058130
3778,1058130,79,58362463,1058131
3779,1001340,1293,58320617,1058036
3780,1000903,450,59236479,1000621
3781,1000928,1040,58386279,1001736
3782,1000533,902,58770836,1000259
3783,1000233,743,58347666,1000533
3784,1000259,85,58814808,1001730
3785,1000330,778,58849476,1000501
3786,1058060,63,58329471,1058064
3787,1058043,59,59203350,1058009
3788,1058111,82,58824047,1058043
3789,1058064,551,58377193,1058131
3790,1058131,609,58750609,1058111
3791,1001122,1123,58394289,1000942
3792,1001702,1208,58318271,1001122
3793,1058007,495,59198817,1058072
3794,1001236,0,58755358,1058007
3795,1058079,181,58416541,1058134
3796,1058128,588,58319992,1001044
3797,1001044,1137,59242293,1001048
3798,1058047,22,58414691,1058104
3799,1058104,76,58365979,1058047
3800,1000134,710,59282167,1000131
3801,1002028,444,58361477,1002051
3802,1002051,460,58323043,1002028
3803,1000224,753,58849399,1002051
3804,1002051,460,58413031,1000224
3805,1001254,1239,58322125,1001242
3806,1002003,416,58327096,1002009
3807,1058059,491,58752157,1058065
3808,1000445,103,58749295,1000420
3809,1000491,865,58842655,1000445
3810,1000420,816,58765284,1000491
3811,1058047,22,58807447,1058029
3812,1001901,358,59243344,1001926
3813,1000949,1046,58834069,1000906
3814,1058119,10,58342244,1058104
3815,1000466,848,58844532,1000437
3816,1000437,262,58379948,1000466
3817,1000812,993,58819156,1000501
3818,1000472,132,58781187,1000458
3819,1001716,240,58826994,1001929
3820,1000715,226,58411562,1058003
3821,1058123,606,58328218,1000715
3822,1001414,749,59209924,1001410
3823,1058034,515,58816554,1001203
