,sum,index_zmu,POP_TOT_ZMU,zmu,ora,nome_comun,quartiere,pgtu,municipio
4266,33.17,789,2346.0,1000409,15,Roma,Monte Sacro Alto,3.0,3.0
4267,36.08,789,2346.0,1000409,16,Roma,Monte Sacro Alto,3.0,3.0
4268,40.02,789,2346.0,1000409,17,Roma,Monte Sacro Alto,3.0,3.0
4269,40.99,789,2346.0,1000409,18,Roma,Monte Sacro Alto,3.0,3.0
4270,31.27,789,2346.0,1000409,19,Roma,Monte Sacro Alto,3.0,3.0
4271,27.24,789,2346.0,1000409,20,Roma,Monte Sacro Alto,3.0,3.0
4272,8.33,789,2346.0,1000409,21,Roma,Monte Sacro Alto,3.0,3.0
4273,5.2,789,2346.0,1000409,22,Roma,Monte Sacro Alto,3.0,3.0
4274,3.49,789,2346.0,1000409,23,Roma,Monte Sacro Alto,3.0,3.0
4275,29.14,594,2802.0,1000410,5,Roma,Monte Sacro Alto,4.0,3.0
4276,89.58,594,2802.0,1000410,6,Roma,Monte Sacro Alto,4.0,3.0
4277,226.35,594,2802.0,1000410,7,Roma,Monte Sacro Alto,4.0,3.0
4278,209.13,594,2802.0,1000410,8,Roma,Monte Sacro Alto,4.0,3.0
4279,151.18,594,2802.0,1000410,9,Roma,Monte Sacro Alto,4.0,3.0
4280,113.86,594,2802.0,1000410,10,Roma,Monte Sacro Alto,4.0,3.0
4281,109.33,594,2802.0,1000410,11,Roma,Monte Sacro Alto,4.0,3.0
4282,128.65,594,2802.0,1000410,12,Roma,Monte Sacro Alto,4.0,3.0
4283,36.11,594,2802.0,1000410,13,Roma,Monte Sacro Alto,4.0,3.0
4284,35.67,594,2802.0,1000410,14,Roma,Monte Sacro Alto,4.0,3.0
4285,33.54,594,2802.0,1000410,15,Roma,Monte Sacro Alto,4.0,3.0
4286,36.49,594,2802.0,1000410,16,Roma,Monte Sacro Alto,4.0,3.0
4287,40.47,594,2802.0,1000410,17,Roma,Monte Sacro Alto,4.0,3.0
4288,41.46,594,2802.0,1000410,18,Roma,Monte Sacro Alto,4.0,3.0
4289,31.63,594,2802.0,1000410,19,Roma,Monte Sacro Alto,4.0,3.0
4290,43.68,594,2802.0,1000410,20,Roma,Monte Sacro Alto,4.0,3.0
4291,13.36,594,2802.0,1000410,21,Roma,Monte Sacro Alto,4.0,3.0
4292,8.34,594,2802.0,1000410,22,Roma,Monte Sacro Alto,4.0,3.0
4293,5.6,594,2802.0,1000410,23,Roma,Monte Sacro Alto,4.0,3.0
4294,8.79,802,1373.0,1000411,5,Roma,Castel Giubileo,4.0,3.0
4295,27.03,802,1373.0,1000411,6,Roma,Castel Giubileo,4.0,3.0
4296,68.3,802,1373.0,1000411,7,Roma,Castel Giubileo,4.0,3.0
4297,63.11,802,1373.0,1000411,8,Roma,Castel Giubileo,4.0,3.0
4298,45.62,802,1373.0,1000411,9,Roma,Castel Giubileo,4.0,3.0
4299,34.36,802,1373.0,1000411,10,Roma,Castel Giubileo,4.0,3.0
4300,32.99,802,1373.0,1000411,11,Roma,Castel Giubileo,4.0,3.0
4301,38.82,802,1373.0,1000411,12,Roma,Castel Giubileo,4.0,3.0
4302,11.81,802,1373.0,1000411,13,Roma,Castel Giubileo,4.0,3.0
4303,11.67,802,1373.0,1000411,14,Roma,Castel Giubileo,4.0,3.0
4304,10.97,802,1373.0,1000411,15,Roma,Castel Giubileo,4.0,3.0
4305,11.94,802,1373.0,1000411,16,Roma,Castel Giubileo,4.0,3.0
4306,13.24,802,1373.0,1000411,17,Roma,Castel Giubileo,4.0,3.0
4307,13.56,802,1373.0,1000411,18,Roma,Castel Giubileo,4.0,3.0
4308,10.35,802,1373.0,1000411,19,Roma,Castel Giubileo,4.0,3.0
4309,13.38,802,1373.0,1000411,20,Roma,Castel Giubileo,4.0,3.0
4310,4.09,802,1373.0,1000411,21,Roma,Castel Giubileo,4.0,3.0
4311,2.55,802,1373.0,1000411,22,Roma,Castel Giubileo,4.0,3.0
4312,1.71,802,1373.0,1000411,23,Roma,Castel Giubileo,4.0,3.0
4313,42.1,810,5938.0,1000412,5,Roma,Castel Giubileo,4.0,3.0
4314,129.42,810,5938.0,1000412,6,Roma,Castel Giubileo,4.0,3.0
4315,326.99,810,5938.0,1000412,7,Roma,Castel Giubileo,4.0,3.0
4316,302.11,810,5938.0,1000412,8,Roma,Castel Giubileo,4.0,3.0
4317,218.4,810,5938.0,1000412,9,Roma,Castel Giubileo,4.0,3.0
4318,164.48,810,5938.0,1000412,10,Roma,Castel Giubileo,4.0,3.0
4319,157.94,810,5938.0,1000412,11,Roma,Castel Giubileo,4.0,3.0
4320,185.85,810,5938.0,1000412,12,Roma,Castel Giubileo,4.0,3.0
4321,33.82,810,5938.0,1000412,13,Roma,Castel Giubileo,4.0,3.0
4322,33.41,810,5938.0,1000412,14,Roma,Castel Giubileo,4.0,3.0
4323,31.42,810,5938.0,1000412,15,Roma,Castel Giubileo,4.0,3.0
4324,34.19,810,5938.0,1000412,16,Roma,Castel Giubileo,4.0,3.0
4325,37.91,810,5938.0,1000412,17,Roma,Castel Giubileo,4.0,3.0
4326,38.84,810,5938.0,1000412,18,Roma,Castel Giubileo,4.0,3.0
4327,29.63,810,5938.0,1000412,19,Roma,Castel Giubileo,4.0,3.0
4328,59.05,810,5938.0,1000412,20,Roma,Castel Giubileo,4.0,3.0
4329,18.07,810,5938.0,1000412,21,Roma,Castel Giubileo,4.0,3.0
4330,11.27,810,5938.0,1000412,22,Roma,Castel Giubileo,4.0,3.0
4331,7.57,810,5938.0,1000412,23,Roma,Castel Giubileo,4.0,3.0
4332,21.69,811,2764.0,1000413,5,Roma,Castel Giubileo,4.0,3.0
4333,66.67,811,2764.0,1000413,6,Roma,Castel Giubileo,4.0,3.0
4334,168.45,811,2764.0,1000413,7,Roma,Castel Giubileo,4.0,3.0
4335,155.64,811,2764.0,1000413,8,Roma,Castel Giubileo,4.0,3.0
4336,112.51,811,2764.0,1000413,9,Roma,Castel Giubileo,4.0,3.0
4337,84.73,811,2764.0,1000413,10,Roma,Castel Giubileo,4.0,3.0
4338,81.37,811,2764.0,1000413,11,Roma,Castel Giubileo,4.0,3.0
4339,95.74,811,2764.0,1000413,12,Roma,Castel Giubileo,4.0,3.0
4340,39.81,811,2764.0,1000413,13,Roma,Castel Giubileo,4.0,3.0
4341,39.33,811,2764.0,1000413,14,Roma,Castel Giubileo,4.0,3.0
4342,36.99,811,2764.0,1000413,15,Roma,Castel Giubileo,4.0,3.0
4343,40.23,811,2764.0,1000413,16,Roma,Castel Giubileo,4.0,3.0
4344,44.62,811,2764.0,1000413,17,Roma,Castel Giubileo,4.0,3.0
4345,45.71,811,2764.0,1000413,18,Roma,Castel Giubileo,4.0,3.0
4346,34.87,811,2764.0,1000413,19,Roma,Castel Giubileo,4.0,3.0
4347,35.36,811,2764.0,1000413,20,Roma,Castel Giubileo,4.0,3.0
4348,10.82,811,2764.0,1000413,21,Roma,Castel Giubileo,4.0,3.0
4349,6.75,811,2764.0,1000413,22,Roma,Castel Giubileo,4.0,3.0
4350,4.53,811,2764.0,1000413,23,Roma,Castel Giubileo,4.0,3.0
4351,40.05,812,4680.0,1000414,5,Roma,Castel Giubileo,4.0,3.0
4352,123.1,812,4680.0,1000414,6,Roma,Castel Giubileo,4.0,3.0
4353,311.04,812,4680.0,1000414,7,Roma,Castel Giubileo,4.0,3.0
4354,287.37,812,4680.0,1000414,8,Roma,Castel Giubileo,4.0,3.0
4355,207.75,812,4680.0,1000414,9,Roma,Castel Giubileo,4.0,3.0
4356,156.46,812,4680.0,1000414,10,Roma,Castel Giubileo,4.0,3.0
4357,150.24,812,4680.0,1000414,11,Roma,Castel Giubileo,4.0,3.0
4358,176.78,812,4680.0,1000414,12,Roma,Castel Giubileo,4.0,3.0
4359,60.24,812,4680.0,1000414,13,Roma,Castel Giubileo,4.0,3.0
4360,59.51,812,4680.0,1000414,14,Roma,Castel Giubileo,4.0,3.0
4361,55.97,812,4680.0,1000414,15,Roma,Castel Giubileo,4.0,3.0
4362,60.89,812,4680.0,1000414,16,Roma,Castel Giubileo,4.0,3.0
4363,67.52,812,4680.0,1000414,17,Roma,Castel Giubileo,4.0,3.0
4364,69.17,812,4680.0,1000414,18,Roma,Castel Giubileo,4.0,3.0
4365,52.77,812,4680.0,1000414,19,Roma,Castel Giubileo,4.0,3.0
4366,62.36,812,4680.0,1000414,20,Roma,Castel Giubileo,4.0,3.0
4367,19.08,812,4680.0,1000414,21,Roma,Castel Giubileo,4.0,3.0
4368,11.9,812,4680.0,1000414,22,Roma,Castel Giubileo,4.0,3.0
4369,7.99,812,4680.0,1000414,23,Roma,Castel Giubileo,4.0,3.0
4370,21.32,807,3073.0,1000415,5,Roma,Castel Giubileo,4.0,3.0
4371,65.53,807,3073.0,1000415,6,Roma,Castel Giubileo,4.0,3.0
4372,165.57,807,3073.0,1000415,7,Roma,Castel Giubileo,4.0,3.0
4373,152.97,807,3073.0,1000415,8,Roma,Castel Giubileo,4.0,3.0
4374,110.59,807,3073.0,1000415,9,Roma,Castel Giubileo,4.0,3.0
4375,83.28,807,3073.0,1000415,10,Roma,Castel Giubileo,4.0,3.0
4376,79.97,807,3073.0,1000415,11,Roma,Castel Giubileo,4.0,3.0
4377,94.11,807,3073.0,1000415,12,Roma,Castel Giubileo,4.0,3.0
4378,12.95,807,3073.0,1000415,13,Roma,Castel Giubileo,4.0,3.0
4379,12.79,807,3073.0,1000415,14,Roma,Castel Giubileo,4.0,3.0
4380,12.03,807,3073.0,1000415,15,Roma,Castel Giubileo,4.0,3.0
4381,13.09,807,3073.0,1000415,16,Roma,Castel Giubileo,4.0,3.0
4382,14.51,807,3073.0,1000415,17,Roma,Castel Giubileo,4.0,3.0
4383,14.87,807,3073.0,1000415,18,Roma,Castel Giubileo,4.0,3.0
4384,11.34,807,3073.0,1000415,19,Roma,Castel Giubileo,4.0,3.0
4385,28.98,807,3073.0,1000415,20,Roma,Castel Giubileo,4.0,3.0
4386,8.87,807,3073.0,1000415,21,Roma,Castel Giubileo,4.0,3.0
4387,5.53,807,3073.0,1000415,22,Roma,Castel Giubileo,4.0,3.0
4388,3.71,807,3073.0,1000415,23,Roma,Castel Giubileo,4.0,3.0
4389,6.48,684,1440.0,1000416,5,Roma,Castel Giubileo,4.0,3.0
4390,19.93,684,1440.0,1000416,6,Roma,Castel Giubileo,4.0,3.0
4391,50.36,684,1440.0,1000416,7,Roma,Castel Giubileo,4.0,3.0
4392,46.53,684,1440.0,1000416,8,Roma,Castel Giubileo,4.0,3.0
4393,33.64,684,1440.0,1000416,9,Roma,Castel Giubileo,4.0,3.0
4394,25.33,684,1440.0,1000416,10,Roma,Castel Giubileo,4.0,3.0
4395,24.33,684,1440.0,1000416,11,Roma,Castel Giubileo,4.0,3.0
4396,28.62,684,1440.0,1000416,12,Roma,Castel Giubileo,4.0,3.0
4397,108.8,684,1440.0,1000416,13,Roma,Castel Giubileo,4.0,3.0
4398,107.49,684,1440.0,1000416,14,Roma,Castel Giubileo,4.0,3.0
4399,101.09,684,1440.0,1000416,15,Roma,Castel Giubileo,4.0,3.0
4400,109.97,684,1440.0,1000416,16,Roma,Castel Giubileo,4.0,3.0
4401,121.96,684,1440.0,1000416,17,Roma,Castel Giubileo,4.0,3.0
4402,124.93,684,1440.0,1000416,18,Roma,Castel Giubileo,4.0,3.0
4403,95.31,684,1440.0,1000416,19,Roma,Castel Giubileo,4.0,3.0
4404,31.93,684,1440.0,1000416,20,Roma,Castel Giubileo,4.0,3.0
4405,9.77,684,1440.0,1000416,21,Roma,Castel Giubileo,4.0,3.0
4406,6.09,684,1440.0,1000416,22,Roma,Castel Giubileo,4.0,3.0
4407,4.09,684,1440.0,1000416,23,Roma,Castel Giubileo,4.0,3.0
4408,10.82,185,1867.0,1000417,5,Roma,Casal Boccone,4.0,3.0
4409,33.25,185,1867.0,1000417,6,Roma,Casal Boccone,4.0,3.0
4410,84.02,185,1867.0,1000417,7,Roma,Casal Boccone,4.0,3.0
4411,77.63,185,1867.0,1000417,8,Roma,Casal Boccone,4.0,3.0
4412,56.12,185,1867.0,1000417,9,Roma,Casal Boccone,4.0,3.0
4413,42.26,185,1867.0,1000417,10,Roma,Casal Boccone,4.0,3.0
4414,40.58,185,1867.0,1000417,11,Roma,Casal Boccone,4.0,3.0
4415,47.76,185,1867.0,1000417,12,Roma,Casal Boccone,4.0,3.0
4416,8.45,185,1867.0,1000417,13,Roma,Casal Boccone,4.0,3.0
4417,8.35,185,1867.0,1000417,14,Roma,Casal Boccone,4.0,3.0
4418,7.85,185,1867.0,1000417,15,Roma,Casal Boccone,4.0,3.0
4419,8.54,185,1867.0,1000417,16,Roma,Casal Boccone,4.0,3.0
4420,9.47,185,1867.0,1000417,17,Roma,Casal Boccone,4.0,3.0
4421,9.7,185,1867.0,1000417,18,Roma,Casal Boccone,4.0,3.0
4422,7.4,185,1867.0,1000417,19,Roma,Casal Boccone,4.0,3.0
4423,15.12,185,1867.0,1000417,20,Roma,Casal Boccone,4.0,3.0
4424,4.63,185,1867.0,1000417,21,Roma,Casal Boccone,4.0,3.0
4425,2.89,185,1867.0,1000417,22,Roma,Casal Boccone,4.0,3.0
4426,1.94,185,1867.0,1000417,23,Roma,Casal Boccone,4.0,3.0
4427,7.55,813,2021.0,1000418,5,Roma,Casal Boccone,4.0,3.0
4428,23.22,813,2021.0,1000418,6,Roma,Casal Boccone,4.0,3.0
4429,58.67,813,2021.0,1000418,7,Roma,Casal Boccone,4.0,3.0
4430,54.2,813,2021.0,1000418,8,Roma,Casal Boccone,4.0,3.0
4431,39.18,813,2021.0,1000418,9,Roma,Casal Boccone,4.0,3.0
4432,29.51,813,2021.0,1000418,10,Roma,Casal Boccone,4.0,3.0
4433,28.34,813,2021.0,1000418,11,Roma,Casal Boccone,4.0,3.0
4434,33.34,813,2021.0,1000418,12,Roma,Casal Boccone,4.0,3.0
4435,2.11,813,2021.0,1000418,13,Roma,Casal Boccone,4.0,3.0
4436,2.08,813,2021.0,1000418,14,Roma,Casal Boccone,4.0,3.0
4437,1.96,813,2021.0,1000418,15,Roma,Casal Boccone,4.0,3.0
4438,2.13,813,2021.0,1000418,16,Roma,Casal Boccone,4.0,3.0
4439,2.37,813,2021.0,1000418,17,Roma,Casal Boccone,4.0,3.0
4440,2.42,813,2021.0,1000418,18,Roma,Casal Boccone,4.0,3.0
4441,1.85,813,2021.0,1000418,19,Roma,Casal Boccone,4.0,3.0
4442,9.72,813,2021.0,1000418,20,Roma,Casal Boccone,4.0,3.0
4443,2.97,813,2021.0,1000418,21,Roma,Casal Boccone,4.0,3.0
4444,1.86,813,2021.0,1000418,22,Roma,Casal Boccone,4.0,3.0
4445,1.25,813,2021.0,1000418,23,Roma,Casal Boccone,4.0,3.0
4446,27.66,808,3684.0,1000419,5,Roma,Casal Boccone,4.0,3.0
4447,85.03,808,3684.0,1000419,6,Roma,Casal Boccone,4.0,3.0
4448,214.83,808,3684.0,1000419,7,Roma,Casal Boccone,4.0,3.0
4449,198.48,808,3684.0,1000419,8,Roma,Casal Boccone,4.0,3.0
4450,143.49,808,3684.0,1000419,9,Roma,Casal Boccone,4.0,3.0
4451,108.06,808,3684.0,1000419,10,Roma,Casal Boccone,4.0,3.0
4452,103.77,808,3684.0,1000419,11,Roma,Casal Boccone,4.0,3.0
4453,122.1,808,3684.0,1000419,12,Roma,Casal Boccone,4.0,3.0
4454,38.23,808,3684.0,1000419,13,Roma,Casal Boccone,4.0,3.0
4455,37.77,808,3684.0,1000419,14,Roma,Casal Boccone,4.0,3.0
4456,35.52,808,3684.0,1000419,15,Roma,Casal Boccone,4.0,3.0
4457,38.64,808,3684.0,1000419,16,Roma,Casal Boccone,4.0,3.0
4458,42.85,808,3684.0,1000419,17,Roma,Casal Boccone,4.0,3.0
4459,43.9,808,3684.0,1000419,18,Roma,Casal Boccone,4.0,3.0
4460,33.49,808,3684.0,1000419,19,Roma,Casal Boccone,4.0,3.0
4461,42.33,808,3684.0,1000419,20,Roma,Casal Boccone,4.0,3.0
4462,12.95,808,3684.0,1000419,21,Roma,Casal Boccone,4.0,3.0
4463,8.08,808,3684.0,1000419,22,Roma,Casal Boccone,4.0,3.0
4464,5.42,808,3684.0,1000419,23,Roma,Casal Boccone,4.0,3.0
4465,16.07,816,3074.0,1000420,5,Roma,Casal Boccone,4.0,3.0
4466,49.4,816,3074.0,1000420,6,Roma,Casal Boccone,4.0,3.0
4467,124.82,816,3074.0,1000420,7,Roma,Casal Boccone,4.0,3.0
4468,115.32,816,3074.0,1000420,8,Roma,Casal Boccone,4.0,3.0
4469,83.37,816,3074.0,1000420,9,Roma,Casal Boccone,4.0,3.0
4470,62.79,816,3074.0,1000420,10,Roma,Casal Boccone,4.0,3.0
4471,60.29,816,3074.0,1000420,11,Roma,Casal Boccone,4.0,3.0
4472,70.94,816,3074.0,1000420,12,Roma,Casal Boccone,4.0,3.0
4473,5.01,816,3074.0,1000420,13,Roma,Casal Boccone,4.0,3.0
4474,4.95,816,3074.0,1000420,14,Roma,Casal Boccone,4.0,3.0
4475,4.66,816,3074.0,1000420,15,Roma,Casal Boccone,4.0,3.0
4476,5.07,816,3074.0,1000420,16,Roma,Casal Boccone,4.0,3.0
4477,5.62,816,3074.0,1000420,17,Roma,Casal Boccone,4.0,3.0
4478,5.76,816,3074.0,1000420,18,Roma,Casal Boccone,4.0,3.0
4479,4.39,816,3074.0,1000420,19,Roma,Casal Boccone,4.0,3.0
4480,20.8,816,3074.0,1000420,20,Roma,Casal Boccone,4.0,3.0
4481,6.36,816,3074.0,1000420,21,Roma,Casal Boccone,4.0,3.0
4482,3.97,816,3074.0,1000420,22,Roma,Casal Boccone,4.0,3.0
4483,2.67,816,3074.0,1000420,23,Roma,Casal Boccone,4.0,3.0
4484,0.16,809,0.0,1000421,5,Roma,Monte Sacro,3.0,3.0
4485,0.48,809,0.0,1000421,6,Roma,Monte Sacro,3.0,3.0
4486,1.21,809,0.0,1000421,7,Roma,Monte Sacro,3.0,3.0
4487,1.12,809,0.0,1000421,8,Roma,Monte Sacro,3.0,3.0
4488,0.81,809,0.0,1000421,9,Roma,Monte Sacro,3.0,3.0
4489,0.61,809,0.0,1000421,10,Roma,Monte Sacro,3.0,3.0
4490,0.59,809,0.0,1000421,11,Roma,Monte Sacro,3.0,3.0
4491,0.69,809,0.0,1000421,12,Roma,Monte Sacro,3.0,3.0
4492,0.01,809,0.0,1000421,13,Roma,Monte Sacro,3.0,3.0
4493,0.01,809,0.0,1000421,14,Roma,Monte Sacro,3.0,3.0
4494,0.01,809,0.0,1000421,15,Roma,Monte Sacro,3.0,3.0
4495,0.01,809,0.0,1000421,16,Roma,Monte Sacro,3.0,3.0
4496,0.01,809,0.0,1000421,17,Roma,Monte Sacro,3.0,3.0
4497,0.01,809,0.0,1000421,18,Roma,Monte Sacro,3.0,3.0
4498,0.01,809,0.0,1000421,19,Roma,Monte Sacro,3.0,3.0
4499,0.19,809,0.0,1000421,20,Roma,Monte Sacro,3.0,3.0
4500,0.06,809,0.0,1000421,21,Roma,Monte Sacro,3.0,3.0
4501,0.04,809,0.0,1000421,22,Roma,Monte Sacro,3.0,3.0
4502,0.02,809,0.0,1000421,23,Roma,Monte Sacro,3.0,3.0
4503,13.9,167,3438.0,1000422,5,Roma,Monte Sacro,3.0,3.0
4504,42.73,167,3438.0,1000422,6,Roma,Monte Sacro,3.0,3.0
4505,107.96,167,3438.0,1000422,7,Roma,Monte Sacro,3.0,3.0
4506,99.75,167,3438.0,1000422,8,Roma,Monte Sacro,3.0,3.0
4507,72.11,167,3438.0,1000422,9,Roma,Monte Sacro,3.0,3.0
4508,54.3,167,3438.0,1000422,10,Roma,Monte Sacro,3.0,3.0
4509,52.15,167,3438.0,1000422,11,Roma,Monte Sacro,3.0,3.0
4510,61.36,167,3438.0,1000422,12,Roma,Monte Sacro,3.0,3.0
4511,99.33,167,3438.0,1000422,13,Roma,Monte Sacro,3.0,3.0
4512,98.12,167,3438.0,1000422,14,Roma,Monte Sacro,3.0,3.0
4513,92.28,167,3438.0,1000422,15,Roma,Monte Sacro,3.0,3.0
4514,100.39,167,3438.0,1000422,16,Roma,Monte Sacro,3.0,3.0
4515,111.33,167,3438.0,1000422,17,Roma,Monte Sacro,3.0,3.0
4516,114.05,167,3438.0,1000422,18,Roma,Monte Sacro,3.0,3.0
4517,87.01,167,3438.0,1000422,19,Roma,Monte Sacro,3.0,3.0
4518,38.93,167,3438.0,1000422,20,Roma,Monte Sacro,3.0,3.0
4519,11.91,167,3438.0,1000422,21,Roma,Monte Sacro,3.0,3.0
4520,7.43,167,3438.0,1000422,22,Roma,Monte Sacro,3.0,3.0
4521,4.99,167,3438.0,1000422,23,Roma,Monte Sacro,3.0,3.0
4522,40.13,575,2693.0,1000423,5,Roma,Monte Sacro,3.0,3.0
4523,123.35,575,2693.0,1000423,6,Roma,Monte Sacro,3.0,3.0
4524,311.65,575,2693.0,1000423,7,Roma,Monte Sacro,3.0,3.0
4525,287.94,575,2693.0,1000423,8,Roma,Monte Sacro,3.0,3.0
4526,208.16,575,2693.0,1000423,9,Roma,Monte Sacro,3.0,3.0
4527,156.77,575,2693.0,1000423,10,Roma,Monte Sacro,3.0,3.0
4528,150.54,575,2693.0,1000423,11,Roma,Monte Sacro,3.0,3.0
4529,177.13,575,2693.0,1000423,12,Roma,Monte Sacro,3.0,3.0
4530,87.46,575,2693.0,1000423,13,Roma,Monte Sacro,3.0,3.0
4531,86.4,575,2693.0,1000423,14,Roma,Monte Sacro,3.0,3.0
4532,81.26,575,2693.0,1000423,15,Roma,Monte Sacro,3.0,3.0
4533,88.4,575,2693.0,1000423,16,Roma,Monte Sacro,3.0,3.0
4534,98.03,575,2693.0,1000423,17,Roma,Monte Sacro,3.0,3.0
4535,100.42,575,2693.0,1000423,18,Roma,Monte Sacro,3.0,3.0
4536,76.61,575,2693.0,1000423,19,Roma,Monte Sacro,3.0,3.0
4537,68.46,575,2693.0,1000423,20,Roma,Monte Sacro,3.0,3.0
4538,20.95,575,2693.0,1000423,21,Roma,Monte Sacro,3.0,3.0
4539,13.07,575,2693.0,1000423,22,Roma,Monte Sacro,3.0,3.0
4540,8.77,575,2693.0,1000423,23,Roma,Monte Sacro,3.0,3.0
4541,15.12,784,1937.0,1000424,5,Roma,Monte Sacro,4.0,3.0
4542,46.47,784,1937.0,1000424,6,Roma,Monte Sacro,4.0,3.0
4543,117.41,784,1937.0,1000424,7,Roma,Monte Sacro,4.0,3.0
4544,108.47,784,1937.0,1000424,8,Roma,Monte Sacro,4.0,3.0
4545,78.42,784,1937.0,1000424,9,Roma,Monte Sacro,4.0,3.0
4546,59.06,784,1937.0,1000424,10,Roma,Monte Sacro,4.0,3.0
4547,56.71,784,1937.0,1000424,11,Roma,Monte Sacro,4.0,3.0
4548,66.73,784,1937.0,1000424,12,Roma,Monte Sacro,4.0,3.0
4549,62.03,784,1937.0,1000424,13,Roma,Monte Sacro,4.0,3.0
4550,61.28,784,1937.0,1000424,14,Roma,Monte Sacro,4.0,3.0
4551,57.63,784,1937.0,1000424,15,Roma,Monte Sacro,4.0,3.0
4552,62.69,784,1937.0,1000424,16,Roma,Monte Sacro,4.0,3.0
4553,69.53,784,1937.0,1000424,17,Roma,Monte Sacro,4.0,3.0
4554,71.22,784,1937.0,1000424,18,Roma,Monte Sacro,4.0,3.0
4555,54.34,784,1937.0,1000424,19,Roma,Monte Sacro,4.0,3.0
4556,32.2,784,1937.0,1000424,20,Roma,Monte Sacro,4.0,3.0
4557,9.85,784,1937.0,1000424,21,Roma,Monte Sacro,4.0,3.0
4558,6.15,784,1937.0,1000424,22,Roma,Monte Sacro,4.0,3.0
4559,4.13,784,1937.0,1000424,23,Roma,Monte Sacro,4.0,3.0
4560,54.87,369,4452.0,1000425,5,Roma,Monte Sacro,4.0,3.0
4561,168.65,369,4452.0,1000425,6,Roma,Monte Sacro,4.0,3.0
4562,426.13,369,4452.0,1000425,7,Roma,Monte Sacro,4.0,3.0
4563,393.71,369,4452.0,1000425,8,Roma,Monte Sacro,4.0,3.0
4564,284.62,369,4452.0,1000425,9,Roma,Monte Sacro,4.0,3.0
4565,214.35,369,4452.0,1000425,10,Roma,Monte Sacro,4.0,3.0
4566,205.83,369,4452.0,1000425,11,Roma,Monte Sacro,4.0,3.0
4567,242.2,369,4452.0,1000425,12,Roma,Monte Sacro,4.0,3.0
4568,40.41,369,4452.0,1000425,13,Roma,Monte Sacro,4.0,3.0
4569,39.92,369,4452.0,1000425,14,Roma,Monte Sacro,4.0,3.0
4570,37.54,369,4452.0,1000425,15,Roma,Monte Sacro,4.0,3.0
4571,40.84,369,4452.0,1000425,16,Roma,Monte Sacro,4.0,3.0
4572,45.3,369,4452.0,1000425,17,Roma,Monte Sacro,4.0,3.0
4573,46.4,369,4452.0,1000425,18,Roma,Monte Sacro,4.0,3.0
4574,35.4,369,4452.0,1000425,19,Roma,Monte Sacro,4.0,3.0
4575,76.15,369,4452.0,1000425,20,Roma,Monte Sacro,4.0,3.0
4576,23.3,369,4452.0,1000425,21,Roma,Monte Sacro,4.0,3.0
4577,14.53,369,4452.0,1000425,22,Roma,Monte Sacro,4.0,3.0
4578,9.76,369,4452.0,1000425,23,Roma,Monte Sacro,4.0,3.0
4579,0.91,814,144.0,1000426,5,Roma,Val Melaina,4.0,3.0
4580,2.8,814,144.0,1000426,6,Roma,Val Melaina,4.0,3.0
4581,7.08,814,144.0,1000426,7,Roma,Val Melaina,4.0,3.0
4582,6.54,814,144.0,1000426,8,Roma,Val Melaina,4.0,3.0
4583,4.73,814,144.0,1000426,9,Roma,Val Melaina,4.0,3.0
4584,3.56,814,144.0,1000426,10,Roma,Val Melaina,4.0,3.0
4585,3.42,814,144.0,1000426,11,Roma,Val Melaina,4.0,3.0
4586,4.02,814,144.0,1000426,12,Roma,Val Melaina,4.0,3.0
4587,93.65,814,144.0,1000426,13,Roma,Val Melaina,4.0,3.0
4588,92.51,814,144.0,1000426,14,Roma,Val Melaina,4.0,3.0
4589,87.01,814,144.0,1000426,15,Roma,Val Melaina,4.0,3.0
4590,94.65,814,144.0,1000426,16,Roma,Val Melaina,4.0,3.0
4591,104.97,814,144.0,1000426,17,Roma,Val Melaina,4.0,3.0
4592,107.53,814,144.0,1000426,18,Roma,Val Melaina,4.0,3.0
4593,82.03,814,144.0,1000426,19,Roma,Val Melaina,4.0,3.0
4594,21.76,814,144.0,1000426,20,Roma,Val Melaina,4.0,3.0
4595,6.66,814,144.0,1000426,21,Roma,Val Melaina,4.0,3.0
4596,4.15,814,144.0,1000426,22,Roma,Val Melaina,4.0,3.0
4597,2.79,814,144.0,1000426,23,Roma,Val Melaina,4.0,3.0
4598,10.84,818,1475.0,1000427,5,Roma,Castel Giubileo,4.0,3.0
4599,33.32,818,1475.0,1000427,6,Roma,Castel Giubileo,4.0,3.0
4600,84.18,818,1475.0,1000427,7,Roma,Castel Giubileo,4.0,3.0
4601,77.78,818,1475.0,1000427,8,Roma,Castel Giubileo,4.0,3.0
4602,56.23,818,1475.0,1000427,9,Roma,Castel Giubileo,4.0,3.0
4603,42.34,818,1475.0,1000427,10,Roma,Castel Giubileo,4.0,3.0
4604,40.66,818,1475.0,1000427,11,Roma,Castel Giubileo,4.0,3.0
4605,47.85,818,1475.0,1000427,12,Roma,Castel Giubileo,4.0,3.0
4606,15.96,818,1475.0,1000427,13,Roma,Castel Giubileo,4.0,3.0
4607,15.77,818,1475.0,1000427,14,Roma,Castel Giubileo,4.0,3.0
4608,14.83,818,1475.0,1000427,15,Roma,Castel Giubileo,4.0,3.0
4609,16.13,818,1475.0,1000427,16,Roma,Castel Giubileo,4.0,3.0
