,trip_id,arrival_time,stop_id,stop_sequence,hour,stop_lat,stop_lon,shape_id,route_short_name,trip_headsign
1001868,0#2513-6,08:13:26,78435,29,8,41.917912,12.467548,55484,628,VOLPI/FARNESINA
1001869,0#2513-6,08:14:22,78436,30,8,41.916538,12.464322,55484,628,VOLPI/FARNESINA
1001870,0#2513-6,08:14:50,70525,31,8,41.916727,12.463127,55484,628,VOLPI/FARNESINA
1001871,0#2513-6,08:15:42,82254,32,8,41.919088,12.461657,55484,628,VOLPI/FARNESINA
1001872,0#2513-6,08:17:40,72289,33,8,41.921223,12.45882,55484,628,VOLPI/FARNESINA
1001873,0#2513-6,08:18:54,73967,34,8,41.924852,12.458722,55484,628,VOLPI/FARNESINA
1001874,0#2513-6,08:19:44,72085,35,8,41.927337,12.458288,55484,628,VOLPI/FARNESINA
1001875,0#2513-6,08:20:56,72087,36,8,41.93083,12.459165,55484,628,VOLPI/FARNESINA
1001876,0#2513-6,08:21:40,70057,37,8,41.932692,12.460705,55484,628,VOLPI/FARNESINA
1001877,0#2513-6,08:23:30,80849,38,8,41.93463,12.458642,55484,628,VOLPI/FARNESINA
1001878,0#2513-6,08:26:00,82130,39,8,41.938265,12.458933,55484,628,VOLPI/FARNESINA
1001879,0#2513-7,08:32:00,82130,1,8,41.938265,12.458933,63230,628,BARONIO
1001880,0#2513-7,08:32:20,72017,2,8,41.937373,12.459225,63230,628,BARONIO
1001881,0#2513-7,08:33:22,79352,3,8,41.935908,12.461655,63230,628,BARONIO
1001882,0#2513-7,08:34:36,72867,4,8,41.933622,12.461208,63230,628,BARONIO
1001883,0#2513-7,08:35:06,70953,5,8,41.932643,12.460052,63230,628,BARONIO
1001884,0#2513-7,08:36:00,76840,6,8,41.930587,12.458715,63230,628,BARONIO
1001885,0#2513-7,08:37:26,72097,7,8,41.926928,12.458215,63230,628,BARONIO
1001886,0#2513-7,08:39:04,78139,8,8,41.923992,12.457813,63230,628,BARONIO
1001887,0#2513-7,08:40:02,70530,9,8,41.923252,12.460767,63230,628,BARONIO
1001888,0#2513-7,08:40:58,70531,10,8,41.921893,12.463348,63230,628,BARONIO
1001889,0#2513-7,08:41:52,82298,11,8,41.921312,12.466377,63230,628,BARONIO
1001890,0#2513-7,08:43:14,70533,12,8,41.920003,12.462868,63230,628,BARONIO
1001891,0#2513-7,08:44:20,20265,13,8,41.918898,12.461548,63230,628,BARONIO
1001892,0#2513-7,08:45:20,70535,14,8,41.916602,12.462932,63230,628,BARONIO
1001893,0#2513-7,08:46:34,74454,15,8,41.916008,12.464547,63230,628,BARONIO
1001894,0#2513-7,08:47:42,74455,16,8,41.91724,12.467923,63230,628,BARONIO
1001895,0#2513-7,08:50:44,80781,17,8,41.914398,12.473768,63230,628,BARONIO
1001896,0#2513-7,08:51:52,70852,18,8,41.911633,12.47493,63230,628,BARONIO
1001897,0#2513-7,08:53:18,70357,19,8,41.90981,12.474352,63230,628,BARONIO
1001898,0#2513-7,08:53:50,70358,20,8,41.908842,12.474267,63230,628,BARONIO
1001899,0#2513-7,08:55:54,70262,21,8,41.904053,12.475233,63230,628,BARONIO
1001900,0#2513-7,08:56:38,70263,22,8,41.902807,12.474048,63230,628,BARONIO
1001901,0#2513-7,08:57:44,70474,23,8,41.901002,12.472227,63230,628,BARONIO
1001902,0#2513-7,08:59:16,70266,24,8,41.898002,12.473928,63230,628,BARONIO
1002536,0#2514-2,08:10:00,72867,1,8,41.933622,12.461208,701505,628,BARONIO
1002537,0#2514-2,08:10:36,70953,2,8,41.932643,12.460052,701505,628,BARONIO
1002538,0#2514-2,08:11:42,76840,3,8,41.930587,12.458715,701505,628,BARONIO
1002539,0#2514-2,08:13:28,72097,4,8,41.926928,12.458215,701505,628,BARONIO
1002540,0#2514-2,08:15:28,78139,5,8,41.923992,12.457813,701505,628,BARONIO
1002541,0#2514-2,08:16:38,70530,6,8,41.923252,12.460767,701505,628,BARONIO
1002542,0#2514-2,08:17:46,70531,7,8,41.921893,12.463348,701505,628,BARONIO
1002543,0#2514-2,08:18:52,82298,8,8,41.921312,12.466377,701505,628,BARONIO
1002544,0#2514-2,08:20:32,70533,9,8,41.920003,12.462868,701505,628,BARONIO
1002545,0#2514-2,08:21:52,20265,10,8,41.918898,12.461548,701505,628,BARONIO
1002546,0#2514-2,08:23:04,70535,11,8,41.916602,12.462932,701505,628,BARONIO
1002547,0#2514-2,08:24:34,74454,12,8,41.916008,12.464547,701505,628,BARONIO
1002548,0#2514-2,08:25:58,74455,13,8,41.91724,12.467923,701505,628,BARONIO
1002549,0#2514-2,08:29:40,80781,14,8,41.914398,12.473768,701505,628,BARONIO
1002550,0#2514-2,08:31:02,70852,15,8,41.911633,12.47493,701505,628,BARONIO
1002551,0#2514-2,08:32:48,70357,16,8,41.90981,12.474352,701505,628,BARONIO
1002552,0#2514-2,08:33:28,70358,17,8,41.908842,12.474267,701505,628,BARONIO
1002553,0#2514-2,08:35:58,70262,18,8,41.904053,12.475233,701505,628,BARONIO
1002554,0#2514-2,08:36:50,70263,19,8,41.902807,12.474048,701505,628,BARONIO
1002555,0#2514-2,08:38:12,70474,20,8,41.901002,12.472227,701505,628,BARONIO
1002556,0#2514-2,08:40:04,70266,21,8,41.898002,12.473928,701505,628,BARONIO
1002557,0#2514-2,08:41:30,79790,22,8,41.896182,12.476007,701505,628,BARONIO
1002558,0#2514-2,08:42:08,79711,23,8,41.895057,12.476352,701505,628,BARONIO
1002559,0#2514-2,08:44:10,80610,24,8,41.894342,12.48117,701505,628,BARONIO
1002560,0#2514-2,08:44:56,70540,25,8,41.893113,12.48116,701505,628,BARONIO
1002561,0#2514-2,08:46:22,70543,26,8,41.890253,12.480707,701505,628,BARONIO
1002562,0#2514-2,08:47:52,70545,27,8,41.887525,12.48159,701505,628,BARONIO
1002563,0#2514-2,08:49:40,70547,28,8,41.884952,12.485345,701505,628,BARONIO
1002564,0#2514-2,08:50:22,70549,29,8,41.884062,12.486917,701505,628,BARONIO
1002565,0#2514-2,08:52:22,70554,30,8,41.882922,12.491128,701505,628,BARONIO
1002566,0#2514-2,08:54:02,70574,31,8,41.880692,12.494615,701505,628,BARONIO
1002567,0#2514-2,08:56:10,70555,32,8,41.882075,12.49852,701505,628,BARONIO
1002568,0#2514-2,08:57:10,70558,33,8,41.880717,12.500398,701505,628,BARONIO
1002569,0#2514-2,08:57:58,70559,34,8,41.879447,12.501943,701505,628,BARONIO
1002570,0#2514-2,08:59:26,70561,35,8,41.87787,12.505455,701505,628,BARONIO
1003121,0#2515-4,06:01:46,70517,17,6,41.888575,12.48268,55484,628,VOLPI/FARNESINA
1003122,0#2515-4,06:02:30,70518,18,6,41.890152,12.480963,55484,628,VOLPI/FARNESINA
1003123,0#2515-4,06:03:46,80237,19,6,41.893538,12.481805,55484,628,VOLPI/FARNESINA
1003124,0#2515-4,06:05:20,81964,20,6,41.896467,12.480985,55484,628,VOLPI/FARNESINA
1003125,0#2515-4,06:06:24,70042,21,6,41.896122,12.476855,55484,628,VOLPI/FARNESINA
1003126,0#2515-4,06:07:20,70183,22,6,41.897277,12.474218,55484,628,VOLPI/FARNESINA
1003127,0#2515-4,06:08:18,70184,23,6,41.900265,12.473913,55484,628,VOLPI/FARNESINA
1003128,0#2515-4,06:09:00,70187,24,6,41.901383,12.472187,55484,628,VOLPI/FARNESINA
1003129,0#2515-4,06:09:54,70188,25,6,41.90301,12.473882,55484,628,VOLPI/FARNESINA
1003130,0#2515-4,06:10:22,70344,26,6,41.904257,12.474908,55484,628,VOLPI/FARNESINA
1003131,0#2515-4,06:12:04,78133,27,6,41.90908,12.474142,55484,628,VOLPI/FARNESINA
1003132,0#2515-4,06:14:38,73225,28,6,41.916482,12.471657,55484,628,VOLPI/FARNESINA
1003133,0#2515-4,06:16:26,78435,29,6,41.917912,12.467548,55484,628,VOLPI/FARNESINA
1003134,0#2515-4,06:17:22,78436,30,6,41.916538,12.464322,55484,628,VOLPI/FARNESINA
1003135,0#2515-4,06:17:50,70525,31,6,41.916727,12.463127,55484,628,VOLPI/FARNESINA
1003136,0#2515-4,06:18:42,82254,32,6,41.919088,12.461657,55484,628,VOLPI/FARNESINA
1003137,0#2515-4,06:20:40,72289,33,6,41.921223,12.45882,55484,628,VOLPI/FARNESINA
1003138,0#2515-4,06:21:54,73967,34,6,41.924852,12.458722,55484,628,VOLPI/FARNESINA
1003139,0#2515-4,06:22:44,72085,35,6,41.927337,12.458288,55484,628,VOLPI/FARNESINA
1003140,0#2515-4,06:23:56,72087,36,6,41.93083,12.459165,55484,628,VOLPI/FARNESINA
1003141,0#2515-4,06:24:40,70057,37,6,41.932692,12.460705,55484,628,VOLPI/FARNESINA
1003142,0#2515-4,06:26:30,80849,38,6,41.93463,12.458642,55484,628,VOLPI/FARNESINA
1003143,0#2515-4,06:29:00,82130,39,6,41.938265,12.458933,55484,628,VOLPI/FARNESINA
1003144,0#2515-5,06:37:00,82130,1,6,41.938265,12.458933,63230,628,BARONIO
1003145,0#2515-5,06:37:20,72017,2,6,41.937373,12.459225,63230,628,BARONIO
1003146,0#2515-5,06:38:24,79352,3,6,41.935908,12.461655,63230,628,BARONIO
1003147,0#2515-5,06:39:42,72867,4,6,41.933622,12.461208,63230,628,BARONIO
1003148,0#2515-5,06:40:14,70953,5,6,41.932643,12.460052,63230,628,BARONIO
1003149,0#2515-5,06:41:10,76840,6,6,41.930587,12.458715,63230,628,BARONIO
1003150,0#2515-5,06:42:40,72097,7,6,41.926928,12.458215,63230,628,BARONIO
1003151,0#2515-5,06:44:22,78139,8,6,41.923992,12.457813,63230,628,BARONIO
1003152,0#2515-5,06:45:22,70530,9,6,41.923252,12.460767,63230,628,BARONIO
1003153,0#2515-5,06:46:20,70531,10,6,41.921893,12.463348,63230,628,BARONIO
1003154,0#2515-5,06:47:16,82298,11,6,41.921312,12.466377,63230,628,BARONIO
1003155,0#2515-5,06:48:40,70533,12,6,41.920003,12.462868,63230,628,BARONIO
1003156,0#2515-5,06:49:50,20265,13,6,41.918898,12.461548,63230,628,BARONIO
1003157,0#2515-5,06:50:52,70535,14,6,41.916602,12.462932,63230,628,BARONIO
1003158,0#2515-5,06:52:08,74454,15,6,41.916008,12.464547,63230,628,BARONIO
1003159,0#2515-5,06:53:20,74455,16,6,41.91724,12.467923,63230,628,BARONIO
1003160,0#2515-5,06:56:28,80781,17,6,41.914398,12.473768,63230,628,BARONIO
1003161,0#2515-5,06:57:38,70852,18,6,41.911633,12.47493,63230,628,BARONIO
1003162,0#2515-5,06:59:08,70357,19,6,41.90981,12.474352,63230,628,BARONIO
1003163,0#2515-5,06:59:42,70358,20,6,41.908842,12.474267,63230,628,BARONIO
1003164,0#2515-5,07:01:50,70262,21,7,41.904053,12.475233,63230,628,BARONIO
1003165,0#2515-5,07:02:36,70263,22,7,41.902807,12.474048,63230,628,BARONIO
1003166,0#2515-5,07:03:44,70474,23,7,41.901002,12.472227,63230,628,BARONIO
1003167,0#2515-5,07:05:20,70266,24,7,41.898002,12.473928,63230,628,BARONIO
1003168,0#2515-5,07:06:34,79790,25,7,41.896182,12.476007,63230,628,BARONIO
1003169,0#2515-5,07:07:06,79711,26,7,41.895057,12.476352,63230,628,BARONIO
1003170,0#2515-5,07:08:50,80610,27,7,41.894342,12.48117,63230,628,BARONIO
1003171,0#2515-5,07:09:30,70540,28,7,41.893113,12.48116,63230,628,BARONIO
1003172,0#2515-5,07:10:42,70543,29,7,41.890253,12.480707,63230,628,BARONIO
1003173,0#2515-5,07:11:58,70545,30,7,41.887525,12.48159,63230,628,BARONIO
1003174,0#2515-5,07:13:32,70547,31,7,41.884952,12.485345,63230,628,BARONIO
1003175,0#2515-5,07:14:08,70549,32,7,41.884062,12.486917,63230,628,BARONIO
1003176,0#2515-5,07:15:50,70554,33,7,41.882922,12.491128,63230,628,BARONIO
1003177,0#2515-5,07:17:14,70574,34,7,41.880692,12.494615,63230,628,BARONIO
1003178,0#2515-5,07:19:02,70555,35,7,41.882075,12.49852,63230,628,BARONIO
1003179,0#2515-5,07:19:54,70558,36,7,41.880717,12.500398,63230,628,BARONIO
1003180,0#2515-5,07:20:36,70559,37,7,41.879447,12.501943,63230,628,BARONIO
1003181,0#2515-5,07:21:50,70561,38,7,41.87787,12.505455,63230,628,BARONIO
1003182,0#2515-5,07:23:00,70562,39,7,41.876448,12.50872,63230,628,BARONIO
1003183,0#2515-5,07:24:46,70583,40,7,41.873427,12.511855,63230,628,BARONIO
1003184,0#2515-5,07:25:38,70584,41,7,41.871755,12.513253,63230,628,BARONIO
1003185,0#2515-5,07:26:14,70585,42,7,41.872047,12.51484,63230,628,BARONIO
1003186,0#2515-5,07:27:00,70586,43,7,41.87035,12.515877,63230,628,BARONIO
1003187,0#2515-5,07:27:42,78881,44,7,41.868957,12.517138,63230,628,BARONIO
1003188,0#2515-5,07:28:16,70587,45,7,41.869277,12.518527,63230,628,BARONIO
1003189,0#2515-5,07:29:10,78856,46,7,41.871223,12.518765,63230,628,BARONIO
1003190,0#2515-5,07:30:00,78857,47,7,41.872483,12.520062,63230,628,BARONIO
1003191,0#2515-6,07:34:00,78857,1,7,41.872483,12.520062,55484,628,VOLPI/FARNESINA
1003192,0#2515-6,07:35:04,82247,2,7,41.87163,12.519872,55484,628,VOLPI/FARNESINA
1003193,0#2515-6,07:36:08,70588,3,7,41.870285,12.51793,55484,628,VOLPI/FARNESINA
1003194,0#2515-6,07:36:58,70589,4,7,41.86941,12.516908,55484,628,VOLPI/FARNESINA
1003195,0#2515-6,07:37:42,70590,5,7,41.870037,12.515408,55484,628,VOLPI/FARNESINA
1003196,0#2515-6,07:38:32,70591,6,7,41.870177,12.513712,55484,628,VOLPI/FARNESINA
1003197,0#2515-6,07:39:28,70592,7,7,41.87193,12.51281,55484,628,VOLPI/FARNESINA
1003198,0#2515-6,07:40:30,70593,8,7,41.87389,12.511837,55484,628,VOLPI/FARNESINA
1003199,0#2515-6,07:42:36,70594,9,7,41.876387,12.509177,55484,628,VOLPI/FARNESINA
1003200,0#2515-6,07:43:24,70510,10,7,41.877237,12.507322,55484,628,VOLPI/FARNESINA
1003201,0#2515-6,07:45:00,70511,11,7,41.878858,12.504048,55484,628,VOLPI/FARNESINA
1003202,0#2515-6,07:46:24,70512,12,7,41.880215,12.50116,55484,628,VOLPI/FARNESINA
1003203,0#2515-6,07:47:10,70513,13,7,41.881477,12.499858,55484,628,VOLPI/FARNESINA
1003204,0#2515-6,07:50:10,70514,14,7,41.881003,12.494872,55484,628,VOLPI/FARNESINA
1003205,0#2515-6,07:52:18,70515,15,7,41.883578,12.490418,55484,628,VOLPI/FARNESINA
1003206,0#2515-6,07:53:28,71177,16,7,41.885355,12.488473,55484,628,VOLPI/FARNESINA
1003207,0#2515-6,07:56:10,70517,17,7,41.888575,12.48268,55484,628,VOLPI/FARNESINA
1003208,0#2515-6,07:57:16,70518,18,7,41.890152,12.480963,55484,628,VOLPI/FARNESINA
1003209,0#2515-6,07:59:08,80237,19,7,41.893538,12.481805,55484,628,VOLPI/FARNESINA
1003210,0#2515-6,08:01:32,81964,20,8,41.896467,12.480985,55484,628,VOLPI/FARNESINA
1003211,0#2515-6,08:03:08,70042,21,8,41.896122,12.476855,55484,628,VOLPI/FARNESINA
1003212,0#2515-6,08:04:30,70183,22,8,41.897277,12.474218,55484,628,VOLPI/FARNESINA
1003213,0#2515-6,08:05:58,70184,23,8,41.900265,12.473913,55484,628,VOLPI/FARNESINA
1003214,0#2515-6,08:07:02,70187,24,8,41.901383,12.472187,55484,628,VOLPI/FARNESINA
1003215,0#2515-6,08:08:22,70188,25,8,41.90301,12.473882,55484,628,VOLPI/FARNESINA
1003216,0#2515-6,08:09:04,70344,26,8,41.904257,12.474908,55484,628,VOLPI/FARNESINA
1003217,0#2515-6,08:11:36,78133,27,8,41.90908,12.474142,55484,628,VOLPI/FARNESINA
1003218,0#2515-6,08:15:26,73225,28,8,41.916482,12.471657,55484,628,VOLPI/FARNESINA
1003219,0#2515-6,08:18:10,78435,29,8,41.917912,12.467548,55484,628,VOLPI/FARNESINA
1003220,0#2515-6,08:19:32,78436,30,8,41.916538,12.464322,55484,628,VOLPI/FARNESINA
1003221,0#2515-6,08:20:16,70525,31,8,41.916727,12.463127,55484,628,VOLPI/FARNESINA
1003222,0#2515-6,08:21:34,82254,32,8,41.919088,12.461657,55484,628,VOLPI/FARNESINA
1003223,0#2515-6,08:24:32,72289,33,8,41.921223,12.45882,55484,628,VOLPI/FARNESINA
1003224,0#2515-6,08:26:20,73967,34,8,41.924852,12.458722,55484,628,VOLPI/FARNESINA
1003225,0#2515-6,08:27:36,72085,35,8,41.927337,12.458288,55484,628,VOLPI/FARNESINA
1003226,0#2515-6,08:29:24,72087,36,8,41.93083,12.459165,55484,628,VOLPI/FARNESINA
1003227,0#2515-6,08:30:30,70057,37,8,41.932692,12.460705,55484,628,VOLPI/FARNESINA
1003228,0#2515-6,08:33:14,80849,38,8,41.93463,12.458642,55484,628,VOLPI/FARNESINA
1003229,0#2515-6,08:37:00,82130,39,8,41.938265,12.458933,55484,628,VOLPI/FARNESINA
1003230,0#2515-7,08:41:00,82130,1,8,41.938265,12.458933,63230,628,BARONIO
1003231,0#2515-7,08:41:28,72017,2,8,41.937373,12.459225,63230,628,BARONIO
1003232,0#2515-7,08:42:54,79352,3,8,41.935908,12.461655,63230,628,BARONIO
1003233,0#2515-7,08:44:36,72867,4,8,41.933622,12.461208,63230,628,BARONIO
1003234,0#2515-7,08:45:20,70953,5,8,41.932643,12.460052,63230,628,BARONIO
1003235,0#2515-7,08:46:34,76840,6,8,41.930587,12.458715,63230,628,BARONIO
1003236,0#2515-7,08:48:36,72097,7,8,41.926928,12.458215,63230,628,BARONIO
1003237,0#2515-7,08:50:52,78139,8,8,41.923992,12.457813,63230,628,BARONIO
1003238,0#2515-7,08:52:12,70530,9,8,41.923252,12.460767,63230,628,BARONIO
1003239,0#2515-7,08:53:30,70531,10,8,41.921893,12.463348,63230,628,BARONIO
1003240,0#2515-7,08:54:46,82298,11,8,41.921312,12.466377,63230,628,BARONIO
1003241,0#2515-7,08:56:38,70533,12,8,41.920003,12.462868,63230,628,BARONIO
1003242,0#2515-7,08:58:12,20265,13,8,41.918898,12.461548,63230,628,BARONIO
1003243,0#2515-7,08:59:34,70535,14,8,41.916602,12.462932,63230,628,BARONIO
1003890,0#2516-3,06:00:12,70515,15,6,41.883578,12.490418,55484,628,VOLPI/FARNESINA
1003891,0#2516-3,06:00:58,71177,16,6,41.885355,12.488473,55484,628,VOLPI/FARNESINA
1003892,0#2516-3,06:02:46,70517,17,6,41.888575,12.48268,55484,628,VOLPI/FARNESINA
1003893,0#2516-3,06:03:30,70518,18,6,41.890152,12.480963,55484,628,VOLPI/FARNESINA
1003894,0#2516-3,06:04:46,80237,19,6,41.893538,12.481805,55484,628,VOLPI/FARNESINA
1003895,0#2516-3,06:06:20,81964,20,6,41.896467,12.480985,55484,628,VOLPI/FARNESINA
1003896,0#2516-3,06:07:24,70042,21,6,41.896122,12.476855,55484,628,VOLPI/FARNESINA
1003897,0#2516-3,06:08:20,70183,22,6,41.897277,12.474218,55484,628,VOLPI/FARNESINA
1003898,0#2516-3,06:09:18,70184,23,6,41.900265,12.473913,55484,628,VOLPI/FARNESINA
1003899,0#2516-3,06:10:00,70187,24,6,41.901383,12.472187,55484,628,VOLPI/FARNESINA
1003900,0#2516-3,06:10:54,70188,25,6,41.90301,12.473882,55484,628,VOLPI/FARNESINA
1003901,0#2516-3,06:11:22,70344,26,6,41.904257,12.474908,55484,628,VOLPI/FARNESINA
1003902,0#2516-3,06:13:04,78133,27,6,41.90908,12.474142,55484,628,VOLPI/FARNESINA
1003903,0#2516-3,06:15:38,73225,28,6,41.916482,12.471657,55484,628,VOLPI/FARNESINA
1003904,0#2516-3,06:17:26,78435,29,6,41.917912,12.467548,55484,628,VOLPI/FARNESINA
1003905,0#2516-3,06:18:22,78436,30,6,41.916538,12.464322,55484,628,VOLPI/FARNESINA
1003906,0#2516-3,06:18:50,70525,31,6,41.916727,12.463127,55484,628,VOLPI/FARNESINA
1003907,0#2516-3,06:19:42,82254,32,6,41.919088,12.461657,55484,628,VOLPI/FARNESINA
1003908,0#2516-3,06:21:40,72289,33,6,41.921223,12.45882,55484,628,VOLPI/FARNESINA
1003909,0#2516-3,06:22:54,73967,34,6,41.924852,12.458722,55484,628,VOLPI/FARNESINA
1003910,0#2516-3,06:23:44,72085,35,6,41.927337,12.458288,55484,628,VOLPI/FARNESINA
1003911,0#2516-3,06:24:56,72087,36,6,41.93083,12.459165,55484,628,VOLPI/FARNESINA
1003912,0#2516-3,06:25:40,70057,37,6,41.932692,12.460705,55484,628,VOLPI/FARNESINA
1003913,0#2516-3,06:27:30,80849,38,6,41.93463,12.458642,55484,628,VOLPI/FARNESINA
1003914,0#2516-3,06:30:00,82130,39,6,41.938265,12.458933,55484,628,VOLPI/FARNESINA
1003915,0#2516-4,06:33:00,82130,1,6,41.938265,12.458933,63230,628,BARONIO
1003916,0#2516-4,06:33:16,72017,2,6,41.937373,12.459225,63230,628,BARONIO
1003917,0#2516-4,06:34:08,79352,3,6,41.935908,12.461655,63230,628,BARONIO
1003918,0#2516-4,06:35:10,72867,4,6,41.933622,12.461208,63230,628,BARONIO
1003919,0#2516-4,06:35:36,70953,5,6,41.932643,12.460052,63230,628,BARONIO
1003920,0#2516-4,06:36:22,76840,6,6,41.930587,12.458715,63230,628,BARONIO
1003921,0#2516-4,06:37:36,72097,7,6,41.926928,12.458215,63230,628,BARONIO
1003922,0#2516-4,06:38:58,78139,8,6,41.923992,12.457813,63230,628,BARONIO
1003923,0#2516-4,06:39:46,70530,9,6,41.923252,12.460767,63230,628,BARONIO
1003924,0#2516-4,06:40:34,70531,10,6,41.921893,12.463348,63230,628,BARONIO
1003925,0#2516-4,06:41:20,82298,11,6,41.921312,12.466377,63230,628,BARONIO
1003926,0#2516-4,06:42:28,70533,12,6,41.920003,12.462868,63230,628,BARONIO
1003927,0#2516-4,06:43:24,20265,13,6,41.918898,12.461548,63230,628,BARONIO
1003928,0#2516-4,06:44:14,70535,14,6,41.916602,12.462932,63230,628,BARONIO
1003929,0#2516-4,06:45:16,74454,15,6,41.916008,12.464547,63230,628,BARONIO
1003930,0#2516-4,06:46:14,74455,16,6,41.91724,12.467923,63230,628,BARONIO
1003931,0#2516-4,06:48:48,80781,17,6,41.914398,12.473768,63230,628,BARONIO
1003932,0#2516-4,06:49:44,70852,18,6,41.911633,12.47493,63230,628,BARONIO
1003933,0#2516-4,06:50:58,70357,19,6,41.90981,12.474352,63230,628,BARONIO
1003934,0#2516-4,06:51:24,70358,20,6,41.908842,12.474267,63230,628,BARONIO
1003935,0#2516-4,06:53:08,70262,21,6,41.904053,12.475233,63230,628,BARONIO
1003936,0#2516-4,06:53:46,70263,22,6,41.902807,12.474048,63230,628,BARONIO
1003937,0#2516-4,06:54:40,70474,23,6,41.901002,12.472227,63230,628,BARONIO
1003938,0#2516-4,06:56:00,70266,24,6,41.898002,12.473928,63230,628,BARONIO
1003939,0#2516-4,06:56:58,79790,25,6,41.896182,12.476007,63230,628,BARONIO
1003940,0#2516-4,06:57:24,79711,26,6,41.895057,12.476352,63230,628,BARONIO
1003941,0#2516-4,06:58:48,80610,27,6,41.894342,12.48117,63230,628,BARONIO
1003942,0#2516-4,06:59:22,70540,28,6,41.893113,12.48116,63230,628,BARONIO
1003943,0#2516-4,07:00:22,70543,29,7,41.890253,12.480707,63230,628,BARONIO
1003944,0#2516-4,07:01:22,70545,30,7,41.887525,12.48159,63230,628,BARONIO
1003945,0#2516-4,07:02:38,70547,31,7,41.884952,12.485345,63230,628,BARONIO
1003946,0#2516-4,07:03:08,70549,32,7,41.884062,12.486917,63230,628,BARONIO
1003947,0#2516-4,07:04:30,70554,33,7,41.882922,12.491128,63230,628,BARONIO
1003948,0#2516-4,07:05:38,70574,34,7,41.880692,12.494615,63230,628,BARONIO
1003949,0#2516-4,07:07:06,70555,35,7,41.882075,12.49852,63230,628,BARONIO
1003950,0#2516-4,07:07:48,70558,36,7,41.880717,12.500398,63230,628,BARONIO
1003951,0#2516-4,07:08:22,70559,37,7,41.879447,12.501943,63230,628,BARONIO
1003952,0#2516-4,07:09:22,70561,38,7,41.87787,12.505455,63230,628,BARONIO
1003953,0#2516-4,07:10:18,70562,39,7,41.876448,12.50872,63230,628,BARONIO
1003954,0#2516-4,07:11:44,70583,40,7,41.873427,12.511855,63230,628,BARONIO
1003955,0#2516-4,07:12:26,70584,41,7,41.871755,12.513253,63230,628,BARONIO
1003956,0#2516-4,07:12:58,70585,42,7,41.872047,12.51484,63230,628,BARONIO
1003957,0#2516-4,07:13:34,70586,43,7,41.87035,12.515877,63230,628,BARONIO
1003958,0#2516-4,07:14:08,78881,44,7,41.868957,12.517138,63230,628,BARONIO
1003959,0#2516-4,07:14:36,70587,45,7,41.869277,12.518527,63230,628,BARONIO
1003960,0#2516-4,07:15:20,78856,46,7,41.871223,12.518765,63230,628,BARONIO
1003961,0#2516-4,07:16:00,78857,47,7,41.872483,12.520062,63230,628,BARONIO
1003962,0#2516-5,07:29:00,78857,1,7,41.872483,12.520062,55484,628,VOLPI/FARNESINA
1003963,0#2516-5,07:29:46,82247,2,7,41.87163,12.519872,55484,628,VOLPI/FARNESINA
1003964,0#2516-5,07:30:32,70588,3,7,41.870285,12.51793,55484,628,VOLPI/FARNESINA
1003965,0#2516-5,07:31:08,70589,4,7,41.86941,12.516908,55484,628,VOLPI/FARNESINA
1003966,0#2516-5,07:31:38,70590,5,7,41.870037,12.515408,55484,628,VOLPI/FARNESINA
1003967,0#2516-5,07:32:14,70591,6,7,41.870177,12.513712,55484,628,VOLPI/FARNESINA
1003968,0#2516-5,07:32:54,70592,7,7,41.87193,12.51281,55484,628,VOLPI/FARNESINA
1003969,0#2516-5,07:33:38,70593,8,7,41.87389,12.511837,55484,628,VOLPI/FARNESINA
1003970,0#2516-5,07:35:08,70594,9,7,41.876387,12.509177,55484,628,VOLPI/FARNESINA
1003971,0#2516-5,07:35:42,70510,10,7,41.877237,12.507322,55484,628,VOLPI/FARNESINA
1003972,0#2516-5,07:36:52,70511,11,7,41.878858,12.504048,55484,628,VOLPI/FARNESINA
1003973,0#2516-5,07:37:50,70512,12,7,41.880215,12.50116,55484,628,VOLPI/FARNESINA
1003974,0#2516-5,07:38:24,70513,13,7,41.881477,12.499858,55484,628,VOLPI/FARNESINA
1003975,0#2516-5,07:40:32,70514,14,7,41.881003,12.494872,55484,628,VOLPI/FARNESINA
1003976,0#2516-5,07:42:04,70515,15,7,41.883578,12.490418,55484,628,VOLPI/FARNESINA
1003977,0#2516-5,07:42:54,71177,16,7,41.885355,12.488473,55484,628,VOLPI/FARNESINA
1003978,0#2516-5,07:44:50,70517,17,7,41.888575,12.48268,55484,628,VOLPI/FARNESINA
1003979,0#2516-5,07:45:36,70518,18,7,41.890152,12.480963,55484,628,VOLPI/FARNESINA
1003980,0#2516-5,07:46:58,80237,19,7,41.893538,12.481805,55484,628,VOLPI/FARNESINA
1003981,0#2516-5,07:48:40,81964,20,7,41.896467,12.480985,55484,628,VOLPI/FARNESINA
1003982,0#2516-5,07:49:48,70042,21,7,41.896122,12.476855,55484,628,VOLPI/FARNESINA
1003983,0#2516-5,07:50:46,70183,22,7,41.897277,12.474218,55484,628,VOLPI/FARNESINA
1003984,0#2516-5,07:51:50,70184,23,7,41.900265,12.473913,55484,628,VOLPI/FARNESINA
1003985,0#2516-5,07:52:34,70187,24,7,41.901383,12.472187,55484,628,VOLPI/FARNESINA
1003986,0#2516-5,07:53:32,70188,25,7,41.90301,12.473882,55484,628,VOLPI/FARNESINA
