,counts,index_zmu,POP_TOT_ZMU,zmu,hr,nome_comun,quartiere,tripdistance_m,triptime_m,breaktime_m
4408,36.76,825,1741.0,1001518,6.0,Roma,Magliana Vecchia,18009,27,604
4409,7.89,281,2916.0,1001049,17.0,Roma,Casal Morena,6273,12,161
4410,2.66,1012,5629.0,1001027,15.0,Roma,Tuscolano,5646,17,158
4411,19.7,83,609.0,1001127,6.0,Roma,Torricola,10275,24,392
4412,6.49,1081,5394.0,1001028,6.0,Roma,Appio Claudio,5951,18,878
4413,19.85,969,1209.0,1000733,4.0,Roma,Tor Sapienza,14254,22,816
4414,18.2,969,1209.0,1000733,5.0,Roma,Tor Sapienza,8686,15,465
4415,28.12,969,1209.0,1000733,10.0,Roma,Tor Sapienza,8223,13,64
4416,7.75,993,18578.0,1000812,14.0,Roma,Lunghezza,4858,11,204
4417,21.75,273,1839.0,1000701,6.0,Roma,Collatino,3762,10,609
4418,4.18,937,5018.0,1000634,15.0,Roma,Collatino,5657,17,567
4419,3.99,629,7013.0,1001001,17.0,Roma,Don Bosco,4535,11,331
4420,2.48,969,1209.0,1000733,17.0,Roma,Tor Sapienza,4500,8,27
4421,2.19,937,5018.0,1000634,14.0,Roma,Collatino,4300,11,207
4422,4.88,173,1025.0,1000731,7.0,Roma,Alessandrino,4240,10,426
4423,4.35,278,1839.0,1000709,7.0,Roma,Alessandrino,1950,6,1307
4424,8.05,944,1367.0,1000712,9.0,Roma,Tor Sapienza,4818,9,53
4425,12.41,969,1209.0,1000733,9.0,Roma,Tor Sapienza,12006,16,31
4426,4.81,1088,6239.0,1001034,12.0,Roma,Torrenova,7793,14,141
4427,2.39,937,5018.0,1000634,12.0,Roma,Collatino,8625,18,487
4428,1.35,880,3717.0,1000519,10.0,Roma,Pietralata,3920,13,1041
4429,14.89,969,1209.0,1000733,13.0,Roma,Tor Sapienza,5833,11,941
4430,3.81,278,1839.0,1000709,6.0,Roma,Alessandrino,3971,15,774
4431,19.03,273,1839.0,1000701,11.0,Roma,Collatino,6308,12,339
4432,29.74,988,269.0,1000808,13.0,Roma,Torre Gaia,17237,27,731
4433,33.82,622,207.0,1000209,12.0,Roma,Pinciano,6442,15,1245
4434,14.35,716,627.0,1000143,15.0,Roma,Sallustiano,5255,19,206
4435,1.84,60,544.0,1000213,2.0,Roma,Trieste,1500,4,4950
4436,40.0,454,25.0,1000174,2.0,Roma,Sallustiano,1600,2,10
4437,40.0,454,25.0,1000174,3.0,Roma,Sallustiano,500,1,52
4438,42.94,769,163.0,1000256,15.0,Roma,Pinciano,6485,14,168
4439,30.67,769,163.0,1000256,14.0,Roma,Pinciano,8680,14,102
4440,3.27,1099,7025.0,1001501,15.0,Roma,Portuense,7539,18,392
4441,6.38,716,627.0,1000143,19.0,Roma,Sallustiano,4625,12,267
4442,17.61,715,1079.0,1000142,12.0,Roma,Ludovisi,4763,16,421
4443,11.12,715,1079.0,1000142,15.0,Roma,Ludovisi,8600,29,173
4444,6.89,623,3191.0,1001133,17.0,Roma,Ostiense,7045,16,418
4445,2.54,598,1572.0,1001638,17.0,Roma,Gianicolense,3375,9,709
4446,14.94,1161,3279.0,1001121,16.0,Roma,Ardeatino,4912,13,258
4447,0.85,1193,4730.0,1001215,19.0,Roma,Tor de' Cenci,3550,5,29
4448,2.05,127,6345.0,1001250,17.0,Roma,Castel di Decima,8576,16,81
4449,7.43,150,1616.0,1001260,16.0,Roma,Castel di Leva,9391,15,139
4450,12.82,1182,3821.0,1001204,8.0,Roma,Europa,10218,18,706
4451,3.98,203,7039.0,1001529,12.0,Roma,Portuense,6317,12,889
4452,4.45,1153,8993.0,1001109,14.0,Roma,Ostiense,6710,16,668
4453,18.82,402,1594.0,1002050,14.0,Roma,Tor di Quinto,8460,18,776
4454,14.59,1255,1234.0,1001703,15.0,Roma,Prati,4255,15,293
4455,9.01,449,3106.0,1002032,17.0,Roma,Tor di Quinto,7535,14,364
4456,10.76,599,1022.0,1000207,5.0,Roma,Flaminio,18472,41,1041
4457,4.33,265,3927.0,1001801,6.0,Roma,Aurelio,3600,15,597
4458,8.42,1230,2139.0,1001707,13.0,Roma,Della Vittoria,5338,14,459
4459,645.16,675,31.0,1000240,13.0,Roma,Parioli,4200,10,633
4460,9000.0,641,1.0,1002026,18.0,Roma,Della Vittoria,2455,10,136
4461,10.14,748,789.0,1000212,11.0,Roma,Pinciano,15350,21,731
4462,9.01,449,3106.0,1002032,16.0,Roma,Tor di Quinto,5482,15,203
4463,3.31,265,3927.0,1001801,5.0,Roma,Aurelio,6030,21,279
4464,17.84,210,1289.0,1000204,14.0,Roma,Pinciano,7030,21,291
4465,30.3,241,132.0,1001718,17.0,Roma,Della Vittoria,8325,15,196
4466,7.08,449,3106.0,1002032,18.0,Roma,Tor di Quinto,11595,17,437
4467,3.39,153,886.0,1001726,21.0,Roma,Prati,4366,9,70
4468,3.21,697,2808.0,1000131,17.0,Roma,Monti,8011,25,309
4469,0.67,609,13521.0,1058131,22.0,GROTTAFERRATA,,14088,18,131
4470,9.79,1231,3474.0,1001241,5.0,Roma,Giuliano-Dalmata,5735,16,873
4471,9.62,603,1871.0,1058118,15.0,Ciampino,,7622,18,130
4472,3.96,505,12378.0,1058127,16.0,Ciampino,,4536,13,289
4473,6.43,609,13521.0,1058131,17.0,GROTTAFERRATA,,8117,18,197
4474,11.72,704,1962.0,1000117,5.0,Roma,Trastevere,7021,22,1397
4475,2.36,108,2537.0,1000930,6.0,Roma,Appio-Latino,8850,38,370
4476,3.91,222,3072.0,1000845,7.0,Roma,Torre Spaccata,9441,14,884
4477,8.18,1151,4768.0,1001111,10.0,Roma,Ostiense,4210,10,187
4478,12.58,1151,4768.0,1001111,14.0,Roma,Ostiense,5003,12,446
4479,12.31,1226,2356.0,1001233,11.0,Roma,Vallerano,8872,14,498
4480,4.23,1153,8993.0,1001109,15.0,Roma,Ostiense,5136,15,452
4481,6.8,555,1766.0,1001131,5.0,Roma,Ostiense,13991,39,777
4482,24.21,1186,1239.0,1001206,13.0,Roma,Europa,7156,16,854
4483,3.3,53,11215.0,1058015,9.0,Campagnano di rom,,28840,25,405
4484,5.5,1199,2911.0,1001714,15.0,Roma,Prati,12518,27,120
4485,6.51,53,11215.0,1058015,6.0,Campagnano di rom,,20820,24,574
4486,2.65,1087,4144.0,1001135,12.0,Roma,Ostiense,5981,11,269
4487,6.46,75,9139.0,1058102,7.0,Segni,,8666,12,699
4488,3.43,47,39611.0,1058003,5.0,Albano laziale,,9672,20,816
4489,1.6,389,4373.0,1001932,18.0,Roma,Primavalle,5100,12,776
4490,0.55,396,5455.0,1001934,22.0,Roma,Primavalle,8533,13,105
4491,8.58,499,2215.0,1001636,7.0,Roma,Portuense,7594,27,523
4492,2.97,389,4373.0,1001932,16.0,Roma,Primavalle,3423,11,303
4493,6.12,400,1796.0,1001945,13.0,Roma,Trionfale,8318,16,999
4494,16.99,364,824.0,1001912,14.0,Roma,Primavalle,13335,23,360
4495,5.76,329,4684.0,1001708,16.0,Roma,Della Vittoria,12748,22,455
4496,0.55,396,5455.0,1001934,20.0,Roma,Primavalle,10766,18,84
4497,2.38,368,3362.0,1001910,7.0,Roma,Primavalle,3487,10,710
4498,6.55,1204,6564.0,1001613,15.0,Roma,Gianicolense,3032,11,228
4499,3.12,396,5455.0,1001934,16.0,Roma,Primavalle,4147,13,77
4500,3.94,302,2283.0,1001807,20.0,Roma,Aurelio,8755,12,116
4501,4.06,616,16756.0,1058134,6.0,MARINO,,6319,14,628
4502,1.42,569,16947.0,1058086,8.0,Rocca di papa,,10254,17,340
4503,9.62,603,1871.0,1058118,6.0,Ciampino,,13022,22,738
4504,3.9,125,2566.0,1000322,6.0,Roma,Tiburtino,8750,33,480
4505,1.0,569,16947.0,1058086,11.0,Rocca di papa,,10400,18,107
4506,4.36,616,16756.0,1058134,14.0,MARINO,,5926,13,271
4507,10.59,1244,4910.0,1001266,5.0,Roma,Torrino,9400,21,948
4508,56.45,1080,372.0,1001025,11.0,Roma,Aeroporto di Ciampino,10233,15,239
4509,8.07,1021,2727.0,1000850,13.0,Roma,Torre Angela,5936,12,165
4510,3.52,995,5958.0,1000814,14.0,Roma,Torre Gaia,4833,13,774
4511,3.36,997,11611.0,1000817,15.0,Roma,Torre Angela,9305,17,224
4512,2.61,1003,3451.0,1000838,15.0,Roma,Torre Angela,2544,7,296
4513,1.97,999,6101.0,1000819,13.0,Roma,Torre Gaia,10533,20,209
4514,0.87,1003,3451.0,1000838,12.0,Roma,Torre Angela,1500,4,44
4515,6.04,995,5958.0,1000814,13.0,Roma,Torre Gaia,9002,17,784
4516,8.8,1021,2727.0,1000850,15.0,Roma,Torre Angela,5333,11,376
4517,5.04,1032,5158.0,1000863,15.0,Roma,Borghesiana,10600,25,213
4518,3.15,951,11431.0,1000710,8.0,Roma,Alessandrino,4461,11,146
4519,12.83,603,1871.0,1058118,9.0,Ciampino,,13595,16,1210
4520,2.55,962,2355.0,1001006,12.0,Roma,Tuscolano,9700,16,319
4521,10.05,191,1493.0,1001268,13.0,Roma,Castel di Leva,3126,6,35
4522,5.82,1006,3952.0,1000829,15.0,Roma,Torre Spaccata,7269,17,156
4523,3.94,951,11431.0,1000710,17.0,Roma,Alessandrino,8275,14,462
4524,2.36,951,11431.0,1000710,6.0,Roma,Alessandrino,5840,14,783
4525,0.91,887,4406.0,1000623,5.0,Roma,Collatino,2150,9,429
4526,5.49,970,5469.0,1000802,10.0,Roma,Don Bosco,4030,10,183
4527,6.58,944,1367.0,1000712,11.0,Roma,Tor Sapienza,3422,8,91
4528,8.0,948,5625.0,1000707,11.0,Roma,Alessandrino,5893,10,358
4529,1.07,948,5625.0,1000707,19.0,Roma,Alessandrino,4800,9,161
4530,4.59,943,3053.0,1000720,10.0,Roma,Prenestino-Centocelle,3157,8,67
4531,2.3,942,8254.0,1000703,5.0,Roma,Prenestino-Centocelle,3578,12,582
4532,4.18,601,12444.0,1000705,8.0,Roma,Prenestino-Centocelle,5600,11,406
4533,3.05,601,12444.0,1000705,9.0,Roma,Prenestino-Centocelle,2389,7,349
4534,2.91,942,8254.0,1000703,9.0,Roma,Prenestino-Centocelle,4558,12,397
4535,6.22,970,5469.0,1000802,12.0,Roma,Don Bosco,6623,15,152
4536,4.2,951,11431.0,1000710,12.0,Roma,Alessandrino,7789,16,383
4537,5.48,945,11125.0,1000704,14.0,Roma,Prenestino-Centocelle,3955,12,153
4538,4.46,951,11431.0,1000710,14.0,Roma,Alessandrino,6490,18,208
4539,4.01,928,997.0,1000610,5.0,Roma,Collatino,7275,15,324
4540,2.32,904,3011.0,1000535,18.0,Roma,Pietralata,6500,12,239
4541,1.05,951,11431.0,1000710,20.0,Roma,Alessandrino,4666,9,104
4542,5.11,77,48715.0,1058117,14.0,Ardea,,14465,18,370
4543,1.61,185,1867.0,1000417,4.0,Roma,Casal Boccone,12700,13,709
4544,5.06,583,1976.0,1000242,18.0,Roma,Parioli,2590,7,43
4545,3.46,813,2021.0,1000418,4.0,Roma,Casal Boccone,20514,22,940
4546,7.59,583,1976.0,1000242,17.0,Roma,Parioli,4946,10,107
4547,2.53,583,1976.0,1000242,4.0,Roma,Parioli,6680,12,402
4548,6.63,1198,6638.0,1001217,7.0,Roma,Fonte Ostiense,8065,13,364
4549,1.24,758,2415.0,1000257,5.0,Roma,Salario,8433,53,469
4550,3.47,1142,12379.0,1001045,13.0,Roma,Casal Morena,6888,13,197
4551,18.24,68,603.0,1000811,15.0,Roma,Acqua Vergine,12227,23,172
4552,290.32,675,31.0,1000240,17.0,Roma,Parioli,9311,20,938
4553,1.46,802,1373.0,1000411,4.0,Roma,Castel Giubileo,22600,20,649
4554,8.72,1061,2637.0,1001012,10.0,Roma,Capannelle,8765,15,1180
4555,4.31,913,1161.0,1000568,11.0,Roma,Settecamini,5120,8,43
4556,1.61,185,1867.0,1000417,11.0,Roma,Casal Boccone,5566,10,23
4557,79.73,461,301.0,1002049,17.0,Roma,Tor di Quinto,5875,9,575
4558,1.22,366,4900.0,1001909,4.0,Roma,Primavalle,12600,21,391
4559,1.14,66,5249.0,1000613,12.0,Roma,Collatino,7416,13,181
4560,39.6,891,202.0,1000618,16.0,Roma,Prenestino-Labicano,1912,8,247
4561,2.29,66,5249.0,1000613,16.0,Roma,Collatino,2983,11,52
4562,1.91,66,5249.0,1000613,17.0,Roma,Collatino,1770,8,87
4563,5.01,1045,399.0,1000636,17.0,Roma,Collatino,800,4,12
4564,1.63,366,4900.0,1001909,5.0,Roma,Primavalle,7262,32,613
4565,1.52,66,5249.0,1000613,14.0,Roma,Collatino,3012,11,93
4566,1.14,66,5249.0,1000613,11.0,Roma,Collatino,5933,16,1170
4567,4.22,872,5212.0,1000503,12.0,Roma,Collatino,15495,26,184
4568,2.39,937,5018.0,1000634,16.0,Roma,Collatino,4725,16,219
4569,86.96,917,69.0,1000626,15.0,Roma,Collatino,8966,19,277
4570,1.19,404,5043.0,1001948,4.0,Roma,Primavalle,9383,21,459
4571,3.41,134,2933.0,1000624,16.0,Roma,Collatino,5610,18,293
4572,3.41,789,2346.0,1000409,7.0,Roma,Monte Sacro Alto,2837,9,1133
4573,6.06,395,2144.0,1000234,9.0,Roma,Trieste,8938,14,603
4574,1.66,1121,3606.0,1000486,11.0,Roma,Monte Sacro,7216,16,86
4575,4.8,872,5212.0,1000503,15.0,Roma,Collatino,4356,15,243
4576,3.49,876,859.0,1000509,18.0,Roma,Pietralata,3100,7,42
4577,5.41,823,739.0,1000450,21.0,Roma,Monte Sacro,5825,14,244
4578,0.51,556,1956.0,1000400,21.0,Roma,Monte Sacro,1200,3,14
4579,3.21,594,2802.0,1000410,8.0,Roma,Monte Sacro Alto,13200,17,793
4580,2.56,556,1956.0,1000400,8.0,Roma,Monte Sacro,4760,11,800
4581,2.56,556,1956.0,1000400,13.0,Roma,Monte Sacro,2660,8,61
4582,2.66,909,5272.0,1000540,13.0,Roma,Tor Sapienza,5271,13,510
4583,9.47,823,739.0,1000450,15.0,Roma,Monte Sacro,5957,20,271
4584,4.6,556,1956.0,1000400,15.0,Roma,Monte Sacro,3355,11,517
4585,4.6,649,1305.0,1000569,5.0,Roma,Settecamini,12633,19,791
4586,3.84,132,3125.0,1000472,8.0,Roma,Monte Sacro,4025,12,169
4587,12.1,867,909.0,1000502,9.0,Roma,Collatino,2890,9,283
4588,3.42,873,5260.0,1000501,13.0,Roma,Tiburtino,4827,10,436
4589,31.04,1188,2094.0,1001211,15.0,Roma,Torrino,6353,13,198
4590,16.63,1058,1684.0,1001202,7.0,Roma,Europa,9096,22,869
4591,24.13,244,829.0,1001722,16.0,Roma,Della Vittoria,6475,19,539
4592,4.67,316,1071.0,1001819,21.0,Roma,Aurelio,8980,16,167
4593,1.63,1244,4910.0,1001266,22.0,Roma,Torrino,4025,9,89
4594,4.04,810,5938.0,1000412,5.0,Roma,Castel Giubileo,5770,12,1436
4595,18.5,797,1135.0,1000403,5.0,Roma,Val Melaina,5228,15,848
4596,7.91,812,4680.0,1000414,6.0,Roma,Castel Giubileo,5589,15,769
4597,13.22,797,1135.0,1000403,10.0,Roma,Val Melaina,2780,9,85
4598,3.42,812,4680.0,1000414,11.0,Roma,Castel Giubileo,12693,14,210
4599,6.2,812,4680.0,1000414,12.0,Roma,Castel Giubileo,5082,9,371
4600,8.81,797,1135.0,1000403,13.0,Roma,Val Melaina,3500,9,1318
4601,5.56,812,4680.0,1000414,14.0,Roma,Castel Giubileo,11130,18,414
4602,4.41,797,1135.0,1000403,15.0,Roma,Val Melaina,3420,13,173
4603,8.33,812,4680.0,1000414,15.0,Roma,Castel Giubileo,9715,16,252
4604,5.34,812,4680.0,1000414,16.0,Roma,Castel Giubileo,4512,10,221
4605,11.61,1244,4910.0,1001266,17.0,Roma,Torrino,6691,12,272
4606,11.94,1188,2094.0,1001211,18.0,Roma,Torrino,6408,11,239
4607,5.48,142,1094.0,1000505,14.0,Roma,Pietralata,5266,12,870
4608,5.6,124,13219.0,1058050,9.0,Lanuvio,,6395,10,536
4609,14.95,253,1405.0,1000225,4.0,Roma,Parioli,9452,17,1025
4610,2.58,662,7738.0,1000611,17.0,Roma,Collatino,22440,30,856
4611,1.74,1067,2874.0,1001013,20.0,Roma,Appio Claudio,6220,13,111
4612,5.47,342,1462.0,1001849,7.0,Roma,Aurelio,5112,14,498
4613,10.79,299,1112.0,1001805,8.0,Roma,Aurelio,8950,22,198
4614,8.21,342,1462.0,1001849,10.0,Roma,Aurelio,5558,13,195
4615,3.64,345,2472.0,1001846,11.0,Roma,Aurelio,5755,19,687
4616,4.79,342,1462.0,1001849,11.0,Roma,Aurelio,6642,16,123
4617,1.02,327,3913.0,1001834,9.0,Roma,Primavalle,2200,8,970
4618,6.47,345,2472.0,1001846,9.0,Roma,Aurelio,7868,16,199
4619,4.38,1049,4794.0,1001736,12.0,Roma,Trionfale,5323,14,1234
4620,6.05,541,2150.0,1001713,14.0,Roma,Trionfale,5530,14,122
4621,3.55,1049,4794.0,1001736,15.0,Roma,Trionfale,6988,18,313
4622,9.58,342,1462.0,1001849,8.0,Roma,Aurelio,4428,12,547
4623,9.67,344,2378.0,1001842,15.0,Roma,Aurelio,6108,14,221
4624,6.84,342,1462.0,1001849,16.0,Roma,Aurelio,4370,16,102
4625,4.85,345,2472.0,1001846,5.0,Roma,Aurelio,8916,28,1513
4626,2.97,295,3035.0,1001806,7.0,Roma,Primavalle,8788,16,210
4627,4.61,295,3035.0,1001806,15.0,Roma,Primavalle,3357,13,220
4628,6.7,261,2536.0,1001804,15.0,Roma,Aurelio,7235,14,142
4629,5.74,324,3836.0,1001825,16.0,Roma,Aurelio,7090,24,414
4630,4.59,1049,4794.0,1001736,17.0,Roma,Trionfale,11550,20,328
4631,3.92,507,2040.0,1000481,8.0,Roma,Monte Sacro Alto,3000,10,1113
4632,1.26,834,4769.0,1000442,10.0,Roma,Castel Giubileo,2900,7,53
4633,3.36,834,4769.0,1000442,12.0,Roma,Castel Giubileo,5131,9,205
4634,3.68,563,2174.0,1000251,14.0,Roma,Trieste,3675,11,1429
4635,24.52,138,367.0,1000911,15.0,Roma,Tuscolano,6022,21,231
4636,4.09,134,2933.0,1000624,17.0,Roma,Collatino,19758,33,929
4637,1.89,834,4769.0,1000442,18.0,Roma,Castel Giubileo,11988,18,113
4638,3.43,1189,2624.0,1001719,20.0,Roma,Della Vittoria,6833,11,230
4639,2.3,563,2174.0,1000251,6.0,Roma,Trieste,3060,18,1104
4640,2.31,834,4769.0,1000442,9.0,Roma,Castel Giubileo,9663,21,32
4641,2.73,834,4769.0,1000442,15.0,Roma,Castel Giubileo,10069,16,872
4642,5.72,1189,2624.0,1001719,17.0,Roma,Della Vittoria,10413,23,989
4643,18.99,777,316.0,1000310,17.0,Roma,Castro Pretorio,3416,12,138
4644,204.46,988,269.0,1000808,5.0,Roma,Torre Gaia,19185,29,999
4645,5.34,175,2246.0,1001858,8.0,Roma,Aurelio,5808,14,2307
4646,3.77,834,4769.0,1000442,13.0,Roma,Castel Giubileo,5622,9,476
4647,11.05,1189,2624.0,1001719,16.0,Roma,Della Vittoria,8155,24,362
4648,8.81,599,1022.0,1000207,17.0,Roma,Flaminio,5477,20,512
4649,1.05,834,4769.0,1000442,19.0,Roma,Castel Giubileo,7100,12,33
4650,27.59,779,145.0,1000302,4.0,Roma,Nomentano,14400,24,676
4651,0.42,834,4769.0,1000442,4.0,Roma,Castel Giubileo,5200,7,312
4652,4.46,255,896.0,1000236,6.0,Roma,Trieste,18725,28,3223
4653,6.93,813,2021.0,1000418,17.0,Roma,Casal Boccone,6907,13,918
4654,1.05,834,4769.0,1000442,21.0,Roma,Castel Giubileo,8620,12,261
4655,1.01,995,5958.0,1000814,20.0,Roma,Torre Gaia,11416,13,176
4656,13.19,684,1440.0,1000416,6.0,Roma,Castel Giubileo,5615,10,399
4657,3.36,834,4769.0,1000442,6.0,Roma,Castel Giubileo,4250,9,261
4658,7.2,835,1389.0,1000443,8.0,Roma,Castel Giubileo,6310,12,1407
4659,3.36,834,4769.0,1000442,17.0,Roma,Castel Giubileo,8212,19,218
4660,1.47,1205,2042.0,1000471,20.0,Roma,Monte Sacro,10266,17,91
4661,0.42,834,4769.0,1000442,20.0,Roma,Castel Giubileo,5600,10,130
4662,9.54,851,2097.0,1000469,7.0,Roma,Casal Boccone,3890,10,319
4663,2.5,337,2799.0,1001835,8.0,Roma,Aurelio,10528,14,351
4664,24.31,684,1440.0,1000416,12.0,Roma,Castel Giubileo,14700,20,469
4665,8.91,813,2021.0,1000418,16.0,Roma,Casal Boccone,6333,15,266
4666,9.15,1189,2624.0,1001719,18.0,Roma,Della Vittoria,4158,10,141
4667,5.39,1205,2042.0,1000471,18.0,Roma,Monte Sacro,5563,13,136
4668,2.94,834,4769.0,1000442,7.0,Roma,Castel Giubileo,3357,7,532
4669,346.15,443,52.0,1002027,8.0,Roma,Tor di Quinto,4955,11,164
4670,2.59,1068,9650.0,1001026,14.0,Roma,Don Bosco,11992,28,177
4671,2.69,648,4837.0,1000912,15.0,Roma,Appio-Latino,5046,18,295
4672,3.34,346,1797.0,1000921,12.0,Roma,Tuscolano,5283,14,309
4673,4.28,629,7013.0,1001001,14.0,Roma,Don Bosco,4353,10,526
4674,2.38,1068,9650.0,1001026,15.0,Roma,Don Bosco,7891,22,158
4675,8.28,819,725.0,1000954,6.0,Roma,Tuscolano,2650,13,3513
4676,202.8,996,143.0,1000815,14.0,Roma,Torre Angela,8927,19,421
4677,2.68,127,6345.0,1001250,14.0,Roma,Castel di Decima,10529,18,97
4678,14.65,270,1024.0,1000732,6.0,Roma,Torre Spaccata,8900,21,570
4679,4.88,270,1024.0,1000732,9.0,Roma,Torre Spaccata,3880,12,966
4680,5.86,270,1024.0,1000732,13.0,Roma,Torre Spaccata,11966,17,955
4681,5.26,965,6460.0,1000727,11.0,Roma,Alessandrino,4791,12,415
4682,0.84,1150,5975.0,1001107,19.0,Roma,Ostiense,17540,19,374
4683,2.34,1150,5975.0,1001107,18.0,Roma,Ostiense,5300,13,220
4684,3.56,1153,8993.0,1001109,16.0,Roma,Ostiense,6646,16,549
4685,4.52,1150,5975.0,1001107,16.0,Roma,Ostiense,3429,10,138
4686,24.03,469,1748.0,1002073,10.0,Roma,Tor di Quinto,4647,12,442
4687,3.33,908,5412.0,1000539,8.0,Roma,Collatino,6350,11,555
4688,4.19,446,6440.0,1002031,6.0,Roma,Della Vittoria,4500,13,683
4689,5.09,412,1571.0,1002002,5.0,Roma,Tor di Quinto,12025,35,350
4690,1.0,107,1002.0,1000640,13.0,Roma,Prenestino-Labicano,58200,44,428
4691,3.96,17,505.0,1000630,15.0,Roma,Prenestino-Labicano,23900,23,289
4692,1.89,933,5833.0,1000621,5.0,Roma,Tuscolano,4290,13,1441
4693,12.54,559,6537.0,1058073,5.0,Olevano romano,,5071,8,717
4694,2.99,107,1002.0,1000640,11.0,Roma,Prenestino-Labicano,20833,24,106
4695,2.14,572,2800.0,1000124,18.0,Roma,Testaccio,7000,18,398
4696,1.0,107,1002.0,1000640,20.0,Roma,Prenestino-Labicano,8400,22,122
4697,258.06,791,31.0,1000313,13.0,Roma,Tiburtino,17387,27,553
4698,3.87,620,5943.0,1001048,17.0,Roma,Torre Maura,5191,15,155
4699,1.0,107,1002.0,1000640,21.0,Roma,Prenestino-Labicano,6700,12,104
4700,114.58,721,96.0,1000149,16.0,Roma,San Saba,6800,16,152
4701,2.0,959,3997.0,1000940,9.0,Roma,Tuscolano,3337,12,22
4702,22.84,273,1839.0,1000701,16.0,Roma,Collatino,4173,14,345
4703,5.12,944,1367.0,1000712,6.0,Roma,Tor Sapienza,4471,10,258
4704,7.94,955,3399.0,1000714,6.0,Roma,Alessandrino,3662,11,678
4705,5.58,937,5018.0,1000634,8.0,Roma,Collatino,2953,8,212
4706,2.51,1045,399.0,1000636,8.0,Roma,Collatino,1200,4,2
4707,57.97,917,69.0,1000626,18.0,Roma,Collatino,7950,12,312
4708,8.7,273,1839.0,1000701,19.0,Roma,Collatino,7050,14,228
4709,6.05,954,5616.0,1000721,12.0,Roma,Prenestino-Centocelle,7705,16,1170
4710,57.97,917,69.0,1000626,16.0,Roma,Collatino,2525,8,224
4711,3.81,971,2624.0,1000804,7.0,Roma,Torre Maura,5270,14,439
4712,90.02,226,411.0,1000715,9.0,Roma,Torre Spaccata,9562,13,176
4713,9.51,944,1367.0,1000712,10.0,Roma,Tor Sapienza,2992,7,46
4714,2.33,662,7738.0,1000611,10.0,Roma,Collatino,5677,13,25
4715,684.21,1262,19.0,1000718,10.0,Roma,Torre Spaccata,3969,8,1327
4716,21.75,273,1839.0,1000701,13.0,Roma,Collatino,3290,9,221
4717,28.82,273,1839.0,1000701,14.0,Roma,Collatino,4101,13,288
4718,7.52,1045,399.0,1000636,14.0,Roma,Collatino,1733,6,13
4719,72.46,917,69.0,1000626,14.0,Roma,Collatino,2520,9,269
4720,2.11,1120,2844.0,1001401,5.0,Fiumicino,,15783,22,1727
4721,11.15,186,8340.0,1001407,7.0,Fiumicino,,7044,9,361
4722,3.04,1124,8557.0,1001404,8.0,Fiumicino,,13042,15,431
4723,3.96,186,8340.0,1001407,13.0,Fiumicino,,14127,15,391
4724,2.6,1315,3466.0,1001516,14.0,Roma,Magliana Vecchia,10122,15,77
4725,19.9,12,201.0,1001620,17.0,Roma,Castel di Guido,38050,27,4631
4726,3.04,1124,8557.0,1001404,5.0,Fiumicino,,9796,12,644
4727,38.46,1122,156.0,1001403,12.0,Fiumicino,,18900,23,1022
4728,16.11,18,2669.0,1001418,13.0,Fiumicino,,16797,19,432
4729,4.42,487,14701.0,1001413,17.0,Fiumicino,,8472,12,390
4730,5.26,1124,8557.0,1001404,17.0,Fiumicino,,12426,15,117
4731,117.12,1136,111.0,1001103,6.0,Roma,Ostiense,8315,22,1017
4732,13.01,287,1230.0,1001411,12.0,Fiumicino,,21093,21,1236
4733,0.14,487,14701.0,1001413,2.0,Fiumicino,,38450,27,222
4734,1.22,321,6575.0,1001410,3.0,Fiumicino,,12162,13,343
4735,24.73,18,2669.0,1001418,4.0,Fiumicino,,29419,31,1141
4736,33.35,18,2669.0,1001418,5.0,Fiumicino,,24483,32,1355
4737,5.49,560,182.0,1058084,8.0,Rocca canterano,,400,3,31
4738,18.67,316,1071.0,1001819,6.0,Roma,Aurelio,13060,20,763
4739,13.95,1217,645.0,1001829,5.0,Roma,Casalotti,6155,12,497
4740,5.33,317,3380.0,1001521,7.0,Roma,Gianicolense,5150,13,377
4741,16.32,340,1103.0,1001833,7.0,Roma,Aurelio,7844,11,235
4742,4.33,1315,3466.0,1001516,7.0,Roma,Magliana Vecchia,8106,12,110
4743,4.68,318,4270.0,1001813,11.0,Roma,Casalotti,9960,14,213
4744,3.85,317,3380.0,1001521,13.0,Roma,Gianicolense,9761,15,604
4745,40.31,1217,645.0,1001829,6.0,Roma,Casalotti,13896,24,903
4746,3.25,317,3380.0,1001521,6.0,Roma,Gianicolense,7918,18,848
4747,15.51,825,1741.0,1001518,12.0,Roma,Magliana Vecchia,11585,14,819
4748,5.43,205,2576.0,1001628,7.0,Roma,Gianicolense,12150,19,204
4749,9.75,157,1026.0,1001541,14.0,Roma,Portuense,5940,11,108
4750,5.62,317,3380.0,1001521,14.0,Roma,Gianicolense,12142,21,363
4751,1.85,938,4322.0,1000638,16.0,Roma,Prenestino-Labicano,10037,25,251
4752,2.5,883,1998.0,1000637,16.0,Roma,Prenestino-Labicano,14600,35,3492
4753,10.39,780,770.0,1000303,7.0,Roma,Nomentano,5487,15,428
4754,3.08,902,11681.0,1000533,8.0,Roma,Collatino,5211,10,750
4755,29.87,780,770.0,1000303,15.0,Roma,Nomentano,5034,16,694
